site,year,doy,hour,lon,lat,ta_f,rh,sw_in_f,vpd_f,ts_f,nee,reco,gpp,calibration
FR-Fon,2005,2,11,2.7801,48.4764,6.63,-9999,103.8915,0.824,,-0.4339485,1.886005,2.436765,x
FR-Fon,2005,2,12,2.7801,48.4764,6.798,-9999,117.37,0.96,,-0.5710095,1.895465,2.808535,x
FR-Fon,2005,2,13,2.7801,48.4764,6.8905,-9999,170.696,1.1535,,0.291111,1.900665,2.1717,
FR-Fon,2005,2,14,2.7801,48.4764,6.7565,-9999,145.2485,1.5195,,0.457662,1.893125,1.567165,x
FR-Fon,2005,2,15,2.7801,48.4764,6.6225,-9999,98.9425,1.8855,,0.6838845,1.885585,1.2017,x
FR-Fon,2005,2,16,2.7801,48.4764,6.395,-9999,17.03,2.103,,1.063109,1.872755,0.809645,x
FR-Fon,2005,2,17,2.7801,48.4764,5.884,-9999,0,1.8745,,1.06598,1.843855,0,x
FR-Fon,2005,2,18,2.7801,48.4764,5.373,-9999,0,1.646,,1.326237,1.814845,0,x
FR-Fon,2005,2,19,2.7801,48.4764,4.941,-9999,0,1.432,,1.553535,1.790235,0,x
FR-Fon,2005,2,20,2.7801,48.4764,4.745,-9999,0,1.265,,1.42888,1.77904,0,x
FR-Fon,2005,2,21,2.7801,48.4764,4.549,-9999,0,1.097,,1.41849,1.767825,0,
FR-Fon,2005,2,22,2.7801,48.4764,4.3545,-9999,0,0.9375,,2.711985,1.75669,0,
FR-Fon,2005,2,23,2.7801,48.4764,4.166,-9999,0,0.8045,,3.58893,1.74588,0,x
FR-Fon,2005,3,0,2.7801,48.4764,3.977,-9999,0,0.6705,,3.335,1.735025,0,
FR-Fon,2005,3,1,2.7801,48.4764,3.7265,-9999,0,0.5715,,0.705562,1.720615,0,x
FR-Fon,2005,3,2,2.7801,48.4764,3.2915,-9999,0,0.5775,,0.9604085,1.69554,0,x
FR-Fon,2005,3,3,2.7801,48.4764,2.857,-9999,0,0.5825,,1.42241,1.67042,0,
FR-Fon,2005,3,4,2.7801,48.4764,2.468,-9999,0,0.5775,,1.94939,1.647875,0,
FR-Fon,2005,3,5,2.7801,48.4764,2.215,-9999,0,0.5395,,2.30169,1.633185,0,x
FR-Fon,2005,3,6,2.7801,48.4764,1.9625,-9999,0,0.5025,,2.557075,1.6185,0,
FR-Fon,2005,3,7,2.7801,48.4764,1.8575,-9999,0,0.486,,2.29975,1.612385,0,
FR-Fon,2005,3,8,2.7801,48.4764,2.1945,-9999,0,0.533,,1.89052,1.63199,0,
FR-Fon,2005,3,9,2.7801,48.4764,2.532,-9999,53.8145,0.5805,,0.4089099,1.65159,1.2426765,x
FR-Fon,2005,3,10,2.7801,48.4764,3.1105,-9999,131.805,0.707,,-2.293945,1.685065,3.97901,
FR-Fon,2005,3,11,2.7801,48.4764,4.411,-9999,180.4035,1.071,,-3.508895,1.759905,5.247855,x
FR-Fon,2005,3,12,2.7801,48.4764,5.712,-9999,203.9325,1.435,,-3.18169,1.834085,4.35372,x
FR-Fon,2005,3,13,2.7801,48.4764,6.68,-9999,153.4665,1.6825,,-1.564665,1.88882,4.48447,
FR-Fon,2005,3,14,2.7801,48.4764,6.6495,-9999,130.8435,1.5775,,-1.3615,1.887105,3.37449,
FR-Fon,2005,3,15,2.7801,48.4764,6.619,-9999,89.5395,1.473,,-1.3615,1.88539,3.24689,
FR-Fon,2005,3,16,2.7801,48.4764,6.4815,-9999,12.928,1.3385,,0.3330315,1.877635,1.544605,x
FR-Fon,2005,3,17,2.7801,48.4764,6.022,-9999,0,1.115,,0.5402125,1.85167,0,
FR-Fon,2005,3,18,2.7801,48.4764,5.563,-9999,0,0.8915,,1.2286095,1.825645,0,
FR-Fon,2005,3,19,2.7801,48.4764,5.166,-9999,0,0.705,,1.48013,1.803065,0,x
FR-Fon,2005,3,20,2.7801,48.4764,4.957,-9999,0,0.63,,1.42888,1.791145,0,x
FR-Fon,2005,3,21,2.7801,48.4764,4.7475,-9999,0,0.555,,1.41849,1.77918,0,
FR-Fon,2005,3,22,2.7801,48.4764,4.534,-9999,0,0.489,,2.711985,1.76697,0,
FR-Fon,2005,3,23,2.7801,48.4764,4.305,-9999,0,0.452,,3.58893,1.75385,0,x
FR-Fon,2005,4,0,2.7801,48.4764,4.077,-9999,0,0.4145,,3.335,1.74077,0,
FR-Fon,2005,4,1,2.7801,48.4764,3.741,-9999,0,0.383,,0.705562,1.721445,0,
FR-Fon,2005,4,2,2.7801,48.4764,3.0825,-9999,0,0.367,,0.9604085,1.68346,0,x
FR-Fon,2005,4,3,2.7801,48.4764,2.424,-9999,0,0.3515,,1.42241,1.64532,0,x
FR-Fon,2005,4,4,2.7801,48.4764,1.844,-9999,0,0.344,,1.94939,1.6116,0,x
FR-Fon,2005,4,5,2.7801,48.4764,1.5,-9999,0,0.36,,2.30169,1.591545,0,
FR-Fon,2005,4,6,2.7801,48.4764,1.156,-9999,0,0.375,,2.557075,1.571455,0,
FR-Fon,2005,4,7,2.7801,48.4764,0.916,-9999,0,0.408,,2.29975,1.55742,0,
FR-Fon,2005,4,8,2.7801,48.4764,0.9915,-9999,0,0.491,,3.20714,1.561835,0,x
FR-Fon,2005,4,9,2.7801,48.4764,1.0665,-9999,59.3595,0.574,,2.005565,1.56622,0,
FR-Fon,2005,4,10,2.7801,48.4764,1.451,-9999,170.1425,0.7435,,0.1653545,1.58867,1.4233135,x
FR-Fon,2005,4,11,2.7801,48.4764,2.763,-9999,232.8865,1.1685,,-1.500955,1.66496,3.2959,x
FR-Fon,2005,4,12,2.7801,48.4764,4.074,-9999,263.4045,1.5945,,-1.0022725,1.740575,3.17638,x
FR-Fon,2005,4,13,2.7801,48.4764,5.1155,-9999,245.516,1.9305,,0.18169865,1.800185,2.34648,
FR-Fon,2005,4,14,2.7801,48.4764,5.3455,-9999,209.7375,1.995,,0.423716,1.81328,1.533485,
FR-Fon,2005,4,15,2.7801,48.4764,5.5755,-9999,144.1995,2.06,,0.6838845,1.826355,1.142475,x
FR-Fon,2005,4,16,2.7801,48.4764,5.531,-9999,24.754,2.0235,,1.900455,1.82382,0.08035,
FR-Fon,2005,4,17,2.7801,48.4764,4.663,-9999,0,1.6855,,1.77503,1.77434,0,
FR-Fon,2005,4,18,2.7801,48.4764,3.795,-9999,0,1.3475,,1.68026,1.72455,0,x
FR-Fon,2005,4,19,2.7801,48.4764,3.163,-9999,0,1.078,,1.637725,1.68812,0,x
FR-Fon,2005,4,20,2.7801,48.4764,3.2395,-9999,0,1.0135,,1.326805,1.69254,0,
FR-Fon,2005,4,21,2.7801,48.4764,3.316,-9999,0,0.9485,,1.41849,1.696955,0,x
FR-Fon,2005,4,22,2.7801,48.4764,3.5005,-9999,0,0.888,,2.711985,1.707595,0,x
FR-Fon,2005,4,23,2.7801,48.4764,4.007,-9999,0,0.841,,3.58893,1.736745,0,x
FR-Fon,2005,5,0,2.7801,48.4764,4.5135,-9999,0,0.794,,3.335,1.76579,0,x
FR-Fon,2005,5,1,2.7801,48.4764,4.9705,-9999,0,0.748,,0.705562,1.791915,0,
FR-Fon,2005,5,2,2.7801,48.4764,5.2755,-9999,0,0.7065,,0.9604085,1.809295,0,
FR-Fon,2005,5,3,2.7801,48.4764,5.5815,-9999,0,0.665,,1.42241,1.826695,0,x
FR-Fon,2005,5,4,2.7801,48.4764,5.9,-9999,0,0.63,,1.94939,1.844765,0,x
FR-Fon,2005,5,5,2.7801,48.4764,6.255,-9999,0,0.614,,2.30169,1.86485,0,
FR-Fon,2005,5,6,2.7801,48.4764,6.611,-9999,0,0.599,,2.557075,1.884935,0,
FR-Fon,2005,5,7,2.7801,48.4764,6.9295,-9999,0,0.5775,,2.29975,1.90286,0,
FR-Fon,2005,5,8,2.7801,48.4764,7.1385,-9999,0,0.5395,,3.015315,1.914595,0,
FR-Fon,2005,5,9,2.7801,48.4764,7.348,-9999,4.214,0.501,,2.16879,1.92633,0,x
FR-Fon,2005,5,10,2.7801,48.4764,7.5845,-9999,14.0185,0.469,,0.62739895,1.93956,1.312159,x
FR-Fon,2005,5,11,2.7801,48.4764,7.904,-9999,19.186,0.4555,,-0.4339485,1.95739,2.50815,x
FR-Fon,2005,5,12,2.7801,48.4764,8.224,-9999,21.711,0.4415,,-0.5710095,1.9752,2.88827,
FR-Fon,2005,5,13,2.7801,48.4764,8.5255,-9999,15.297,0.4315,,0.291111,1.991935,2.26297,x
FR-Fon,2005,5,14,2.7801,48.4764,8.7725,-9999,13.0935,0.4335,,0.457662,2.00561,1.67965,
FR-Fon,2005,5,15,2.7801,48.4764,9.02,-9999,9.045,0.4355,,0.6838845,2.019285,1.3354,
FR-Fon,2005,5,16,2.7801,48.4764,9.2615,-9999,0.135,0.443,,1.063109,2.0326,0.969489,
FR-Fon,2005,5,17,2.7801,48.4764,9.4885,-9999,0,0.4695,,1.06598,2.045085,0,x
FR-Fon,2005,5,18,2.7801,48.4764,9.7145,-9999,0,0.4955,,1.326237,2.05749,0,
FR-Fon,2005,5,19,2.7801,48.4764,9.891,-9999,0,0.5145,,1.553535,2.06716,0,
FR-Fon,2005,5,20,2.7801,48.4764,9.915,-9999,0,0.511,,1.42888,2.068475,0,
FR-Fon,2005,5,21,2.7801,48.4764,9.939,-9999,0,0.508,,1.41849,2.06979,0,
FR-Fon,2005,5,22,2.7801,48.4764,9.9125,-9999,0,0.5095,,2.711985,2.068335,0,
FR-Fon,2005,5,23,2.7801,48.4764,9.7345,-9999,0,0.525,,3.58893,2.05859,0,x
FR-Fon,2005,6,0,2.7801,48.4764,9.5565,-9999,0,0.54,,3.335,2.04882,0,x
FR-Fon,2005,6,1,2.7801,48.4764,9.324,-9999,0,0.5645,,0.705562,2.036035,0,x
FR-Fon,2005,6,2,2.7801,48.4764,8.928,-9999,0,0.6185,,0.9604085,2.014205,0,
FR-Fon,2005,6,3,2.7801,48.4764,8.533,-9999,0,0.6715,,1.42241,1.99235,0,x
FR-Fon,2005,6,4,2.7801,48.4764,8.1995,-9999,0,0.7045,,1.94939,1.97384,0,x
FR-Fon,2005,6,5,2.7801,48.4764,8.0525,-9999,0,0.676,,2.30169,1.96566,0,
FR-Fon,2005,6,6,2.7801,48.4764,7.906,-9999,0,0.6475,,2.557075,1.957505,0,x
FR-Fon,2005,6,7,2.7801,48.4764,7.798,-9999,0,0.6225,,2.29975,1.95148,0,x
FR-Fon,2005,6,8,2.7801,48.4764,7.806,-9999,0,0.6075,,1.89052,1.95193,0,x
FR-Fon,2005,6,9,2.7801,48.4764,7.814,-9999,16.8475,0.5935,,0.4089099,1.952375,1.543465,
FR-Fon,2005,6,10,2.7801,48.4764,7.935,-9999,80.023,0.6145,,-2.293945,1.959115,4.25306,x
FR-Fon,2005,6,11,2.7801,48.4764,8.396,-9999,109.492,0.7445,,-3.508895,1.98475,5.4727,
FR-Fon,2005,6,12,2.7801,48.4764,8.856,-9999,123.9525,0.8745,,-3.18169,2.010225,4.529865,x
FR-Fon,2005,6,13,2.7801,48.4764,9.1435,-9999,80.3325,0.9645,,-1.564665,2.026095,4.621745,
FR-Fon,2005,6,14,2.7801,48.4764,8.9095,-9999,68.9005,0.9345,,-1.3615,2.01318,3.500565,x
FR-Fon,2005,6,15,2.7801,48.4764,8.6745,-9999,47.8225,0.9035,,-1.3615,2.00019,3.36169,
FR-Fon,2005,6,16,2.7801,48.4764,8.486,-9999,4.53,0.8535,,0.3330315,1.989745,1.65671,x
FR-Fon,2005,6,17,2.7801,48.4764,8.4335,-9999,0,0.742,,0.5402125,1.98683,0,x
FR-Fon,2005,6,18,2.7801,48.4764,8.3805,-9999,0,0.6305,,1.2286095,1.98389,0,
FR-Fon,2005,6,19,2.7801,48.4764,8.366,-9999,0,0.548,,1.48013,1.98309,0,
FR-Fon,2005,6,20,2.7801,48.4764,8.467,-9999,0,0.553,,1.42888,1.988695,0,x
FR-Fon,2005,6,21,2.7801,48.4764,8.568,-9999,0,0.558,,1.41849,1.99429,0,x
FR-Fon,2005,6,22,2.7801,48.4764,8.606,-9999,0,0.564,,2.711985,1.996395,0,x
FR-Fon,2005,6,23,2.7801,48.4764,8.453,-9999,0,0.572,,3.58893,1.987915,0,x
FR-Fon,2005,7,0,2.7801,48.4764,8.301,-9999,0,0.58,,3.335,1.97948,0,
FR-Fon,2005,7,1,2.7801,48.4764,8.0895,-9999,0,0.6005,,0.705562,1.967715,0,
FR-Fon,2005,7,2,2.7801,48.4764,7.701,-9999,0,0.66,,0.9604085,1.946065,0,x
FR-Fon,2005,7,3,2.7801,48.4764,7.312,-9999,0,0.719,,1.42241,1.924315,0,
FR-Fon,2005,7,4,2.7801,48.4764,7.0565,-9999,0,0.7715,,1.94939,1.90999,0,x
FR-Fon,2005,7,5,2.7801,48.4764,7.1995,-9999,0,0.802,,2.30169,1.91801,0,x
FR-Fon,2005,7,6,2.7801,48.4764,7.342,-9999,0,0.8325,,2.557075,1.925995,0,x
FR-Fon,2005,7,7,2.7801,48.4764,7.5225,-9999,0,0.859,,2.29975,1.936095,0,
FR-Fon,2005,7,8,2.7801,48.4764,7.815,-9999,0,0.872,,3.20714,1.95243,0,
FR-Fon,2005,7,9,2.7801,48.4764,8.108,-9999,15.0745,0.8845,,2.005565,1.96875,0.1196205,x
FR-Fon,2005,7,10,2.7801,48.4764,8.455,-9999,65.098,0.9455,,0.1653545,1.98802,1.8226665,
FR-Fon,2005,7,11,2.7801,48.4764,8.967,-9999,89.033,1.1515,,-1.500955,2.016355,3.647295,
FR-Fon,2005,7,12,2.7801,48.4764,9.478,-9999,100.828,1.3575,,-1.0022725,2.044505,3.48031,x
FR-Fon,2005,7,13,2.7801,48.4764,9.9225,-9999,138.7215,1.5555,,0.18169865,2.068885,2.61518,
FR-Fon,2005,7,14,2.7801,48.4764,10.1645,-9999,119.221,1.732,,0.423716,2.082115,1.80232,x
FR-Fon,2005,7,15,2.7801,48.4764,10.4075,-9999,83.146,1.909,,0.6838845,2.09537,1.411485,x
FR-Fon,2005,7,16,2.7801,48.4764,10.434,-9999,18.22,1.97,,1.900455,2.096805,0.2149,
FR-Fon,2005,7,17,2.7801,48.4764,9.814,-9999,0,1.685,,1.77503,2.06294,0,x
FR-Fon,2005,7,18,2.7801,48.4764,9.1945,-9999,0,1.4005,,1.68026,2.0289,0,x
FR-Fon,2005,7,19,2.7801,48.4764,8.661,-9999,0,1.179,,1.637725,1.99944,0,x
FR-Fon,2005,7,20,2.7801,48.4764,8.386,-9999,0,1.147,,1.326805,1.9842,0,x
FR-Fon,2005,7,21,2.7801,48.4764,8.1105,-9999,0,1.114,,1.41849,1.96889,0,x
FR-Fon,2005,7,22,2.7801,48.4764,7.8365,-9999,0,1.0955,,2.711985,1.953625,0,
FR-Fon,2005,7,23,2.7801,48.4764,7.5655,-9999,0,1.1165,,3.58893,1.9385,0,
FR-Fon,2005,8,0,2.7801,48.4764,7.295,-9999,0,1.1375,,3.335,1.92336,0,x
FR-Fon,2005,8,1,2.7801,48.4764,7.1175,-9999,0,1.212,,0.705562,1.91341,0,x
FR-Fon,2005,8,2,2.7801,48.4764,7.2195,-9999,0,1.449,,0.9604085,1.91913,0,x
FR-Fon,2005,8,3,2.7801,48.4764,7.3205,-9999,0,1.685,,1.42241,1.92479,0,
FR-Fon,2005,8,4,2.7801,48.4764,7.439,-9999,0,1.923,,1.94939,1.93143,0,x
FR-Fon,2005,8,5,2.7801,48.4764,7.608,-9999,0,2.1685,,2.30169,1.940875,0,
FR-Fon,2005,8,6,2.7801,48.4764,7.776,-9999,0,2.4135,,2.557075,1.950255,0,x
FR-Fon,2005,8,7,2.7801,48.4764,8.002,-9999,0,2.646,,2.29975,1.96285,0,x
FR-Fon,2005,8,8,2.7801,48.4764,8.401,-9999,0,2.842,,3.015315,1.98503,0,
FR-Fon,2005,8,9,2.7801,48.4764,8.8005,-9999,46.409,3.039,,2.16879,2.00716,0,x
FR-Fon,2005,8,10,2.7801,48.4764,9.1875,-9999,65.2945,3.1105,,0.62739895,2.02852,1.401119,x
FR-Fon,2005,8,11,2.7801,48.4764,9.5385,-9999,89.2505,2.8085,,-0.4339485,2.04783,2.598585,x
FR-Fon,2005,8,12,2.7801,48.4764,9.8895,-9999,101.1045,2.5055,,-0.5710095,2.06708,2.98015,x
FR-Fon,2005,8,13,2.7801,48.4764,10.1295,-9999,48.677,2.2055,,0.291111,2.0802,2.351245,
FR-Fon,2005,8,14,2.7801,48.4764,10.039,-9999,41.919,1.9115,,0.457662,2.07526,1.749295,x
FR-Fon,2005,8,15,2.7801,48.4764,9.9485,-9999,29.3765,1.6165,,0.6838845,2.07031,1.38642,
FR-Fon,2005,8,16,2.7801,48.4764,9.8375,-9999,2.0265,1.407,,1.063109,2.06423,1.0011215,
FR-Fon,2005,8,17,2.7801,48.4764,9.668,-9999,0,1.4515,,1.06598,2.05494,0,x
FR-Fon,2005,8,18,2.7801,48.4764,9.4985,-9999,0,1.496,,1.326237,2.045635,0,x
FR-Fon,2005,8,19,2.7801,48.4764,9.319,-9999,0,1.532,,1.553535,2.03576,0,
FR-Fon,2005,8,20,2.7801,48.4764,9.11,-9999,0,1.54,,1.42888,2.02425,0,x
FR-Fon,2005,8,21,2.7801,48.4764,8.902,-9999,0,1.5485,,1.41849,2.01277,0,x
FR-Fon,2005,8,22,2.7801,48.4764,8.685,-9999,0,1.524,,2.711985,2.00077,0,x
FR-Fon,2005,8,23,2.7801,48.4764,8.446,-9999,0,1.401,,3.58893,1.987525,0,x
FR-Fon,2005,9,0,2.7801,48.4764,8.206,-9999,0,1.278,,3.335,1.974205,0,
FR-Fon,2005,9,1,2.7801,48.4764,7.9325,-9999,0,1.147,,0.705562,1.95898,0,x
FR-Fon,2005,9,2,2.7801,48.4764,7.5595,-9999,0,0.9935,,0.9604085,1.938165,0,x
FR-Fon,2005,9,3,2.7801,48.4764,7.1865,-9999,0,0.8405,,1.42241,1.91728,0,x
FR-Fon,2005,9,4,2.7801,48.4764,6.8925,-9999,0,0.7245,,1.94939,1.900775,0,x
FR-Fon,2005,9,5,2.7801,48.4764,6.8355,-9999,0,0.722,,2.30169,1.897575,0,x
FR-Fon,2005,9,6,2.7801,48.4764,6.7785,-9999,0,0.7195,,2.557075,1.894365,0,x
FR-Fon,2005,9,7,2.7801,48.4764,6.763,-9999,0,0.713,,2.29975,1.893495,0,
FR-Fon,2005,9,8,2.7801,48.4764,6.872,-9999,0.016,0.6955,,1.89052,1.899625,0.1855915,
FR-Fon,2005,9,9,2.7801,48.4764,6.981,-9999,23.5895,0.6775,,0.4089099,1.90575,1.49684,x
FR-Fon,2005,9,10,2.7801,48.4764,7.2385,-9999,66.685,0.7065,,-2.293945,1.92019,4.214135,x
FR-Fon,2005,9,11,2.7801,48.4764,7.9405,-9999,91.0855,0.8765,,-3.508895,1.95942,5.44737,
FR-Fon,2005,9,12,2.7801,48.4764,8.6415,-9999,103.209,1.0465,,-3.18169,1.998355,4.517995,
FR-Fon,2005,9,13,2.7801,48.4764,9.2115,-9999,81.033,1.1565,,-1.564665,2.029845,4.625495,x
FR-Fon,2005,9,14,2.7801,48.4764,9.3855,-9999,69.924,1.0855,,-1.3615,2.03942,3.526805,
FR-Fon,2005,9,15,2.7801,48.4764,9.559,-9999,49.24,1.0145,,-1.3615,2.048955,3.410455,x
FR-Fon,2005,9,16,2.7801,48.4764,9.6875,-9999,7.6945,0.9445,,0.3330315,2.05601,1.72298,x
FR-Fon,2005,9,17,2.7801,48.4764,9.68,-9999,0,0.877,,0.5402125,2.0556,0,
FR-Fon,2005,9,18,2.7801,48.4764,9.6725,-9999,0,0.8095,,1.2286095,2.055185,0,
FR-Fon,2005,9,19,2.7801,48.4764,9.645,-9999,0,0.7715,,1.48013,2.05368,0,
FR-Fon,2005,9,20,2.7801,48.4764,9.5585,-9999,0,0.823,,1.42888,2.04893,0,
FR-Fon,2005,9,21,2.7801,48.4764,9.4715,-9999,0,0.874,,1.41849,2.04415,0,x
FR-Fon,2005,9,22,2.7801,48.4764,9.327,-9999,0,0.9085,,2.711985,2.0362,0,
FR-Fon,2005,9,23,2.7801,48.4764,9.011,-9999,0,0.8905,,3.58893,2.01879,0,
FR-Fon,2005,10,0,2.7801,48.4764,8.695,-9999,0,0.8715,,3.335,2.00132,0,x
FR-Fon,2005,10,1,2.7801,48.4764,8.3925,-9999,0,0.858,,0.705562,1.984555,0,x
FR-Fon,2005,10,2,2.7801,48.4764,8.1295,-9999,0,0.857,,0.9604085,1.969945,0,
FR-Fon,2005,10,3,2.7801,48.4764,7.867,-9999,0,0.856,,1.42241,1.95533,0,x
FR-Fon,2005,10,4,2.7801,48.4764,7.5825,-9999,0,0.84,,1.94939,1.93945,0,x
FR-Fon,2005,10,5,2.7801,48.4764,7.232,-9999,0,0.78,,2.30169,1.91983,0,x
FR-Fon,2005,10,6,2.7801,48.4764,6.8815,-9999,0,0.72,,2.557075,1.90016,0,
FR-Fon,2005,10,7,2.7801,48.4764,6.5985,-9999,0,0.696,,2.29975,1.884235,0,
FR-Fon,2005,10,8,2.7801,48.4764,6.5155,-9999,0.386,0.779,,3.20714,1.879555,0,
FR-Fon,2005,10,9,2.7801,48.4764,6.4335,-9999,66.5115,0.862,,2.005565,1.87493,0.0701015,x
FR-Fon,2005,10,10,2.7801,48.4764,6.6145,-9999,177.53,1.0865,,0.1653545,1.88512,1.7197645,x
FR-Fon,2005,10,11,2.7801,48.4764,7.5835,-9999,242.279,1.7355,,-1.500955,1.93949,3.57043,x
FR-Fon,2005,10,12,2.7801,48.4764,8.552,-9999,274.5755,2.3845,,-1.0022725,1.99339,3.429195,x
FR-Fon,2005,10,13,2.7801,48.4764,9.33,-9999,262.484,2.889,,0.18169865,2.036365,2.582665,
FR-Fon,2005,10,14,2.7801,48.4764,9.5335,-9999,226.9585,2.9585,,0.423716,2.047555,1.76776,
FR-Fon,2005,10,15,2.7801,48.4764,9.737,-9999,160.5985,3.0285,,0.6838845,2.058725,1.37484,x
FR-Fon,2005,10,16,2.7801,48.4764,9.7675,-9999,33.774,2.9845,,1.900455,2.060395,0.195828,
FR-Fon,2005,10,17,2.7801,48.4764,9.2785,-9999,0,2.6,,1.77503,2.033525,0,
FR-Fon,2005,10,18,2.7801,48.4764,8.7895,-9999,0,2.2155,,1.68026,2.006545,0,
FR-Fon,2005,10,19,2.7801,48.4764,8.448,-9999,0,1.9195,,1.637725,1.987635,0,
FR-Fon,2005,10,20,2.7801,48.4764,8.547,-9999,0,1.8885,,1.326805,1.993125,0,x
FR-Fon,2005,10,21,2.7801,48.4764,8.6465,-9999,0,1.858,,1.41849,1.99864,0,
FR-Fon,2005,10,22,2.7801,48.4764,8.724,-9999,0,1.827,,2.711985,2.002925,0,x
FR-Fon,2005,10,23,2.7801,48.4764,8.736,-9999,0,1.7965,,3.58893,2.003595,0,x
FR-Fon,2005,11,0,2.7801,48.4764,8.748,-9999,0,1.766,,3.335,2.004255,0,x
FR-Fon,2005,11,1,2.7801,48.4764,8.7995,-9999,0,1.745,,0.705562,2.0071,0,
FR-Fon,2005,11,2,2.7801,48.4764,8.9695,-9999,0,1.753,,0.9604085,2.016495,0,x
FR-Fon,2005,11,3,2.7801,48.4764,9.139,-9999,0,1.761,,1.42241,2.025845,0,
FR-Fon,2005,11,4,2.7801,48.4764,9.2555,-9999,0,1.768,,1.94939,2.03227,0,x
FR-Fon,2005,11,5,2.7801,48.4764,9.212,-9999,0,1.771,,2.30169,2.029875,0,
FR-Fon,2005,11,6,2.7801,48.4764,9.169,-9999,0,1.7745,,2.557075,2.027505,0,
FR-Fon,2005,11,7,2.7801,48.4764,9.149,-9999,0,1.816,,2.29975,2.0264,0,
FR-Fon,2005,11,8,2.7801,48.4764,9.1995,-9999,0.249,1.9735,,3.015315,2.02918,0,x
