site,year,doy,hour,lon,lat,ta_f,rh,sw_in_f,vpd_f,ts_f,nee,reco,gpp,calibration
CZ-Lnz,2023,1,0,16.946331,48.68155,6.83,89.425,0,1.0475,4.26,1.48891,1.292075,0,""
CZ-Lnz,2023,1,1,16.946331,48.68155,6.795,89.175,0,1.07,4.175,-3.26644,1.289955,0,x
CZ-Lnz,2023,1,2,16.946331,48.68155,6.59,89.55,0,1.0185,4.095,1.45964,1.27756,0,x
CZ-Lnz,2023,1,3,16.946331,48.68155,6.475,89.285,0,1.036,4.04,1.446985,1.27062,0,""
CZ-Lnz,2023,1,4,16.946331,48.68155,5.97,90.705,0,0.869,3.945,1.38163,1.24022,0,""
CZ-Lnz,2023,1,5,16.946331,48.68155,5.49,92.775,0,0.653,3.835,1.295565,1.21146,0,""
CZ-Lnz,2023,1,6,16.946331,48.68155,5.02,94.575,0,0.4745,3.74,1.34032,1.183455,0,""
CZ-Lnz,2023,1,7,16.946331,48.68155,5.505,91.895,0.4455,0.7345,3.665,1.34932,1.212455,0,""
CZ-Lnz,2023,1,8,16.946331,48.68155,4.6,93.04,33.275,0.5915,3.625,0.6903055,1.15855,0.46168725,x
CZ-Lnz,2023,1,9,16.946331,48.68155,4.745,92.76,98.595,0.6205,3.63,0.617468,1.16712,0.5433305,x
CZ-Lnz,2023,1,10,16.946331,48.68155,5.615,90.96,88.06,0.8235,3.675,-1.14729,1.218935,2.36137,""
CZ-Lnz,2023,1,11,16.946331,48.68155,5.98,89.01,165.53,1.0275,3.77,0.94209,1.24082,0.2945215,""
CZ-Lnz,2023,1,12,16.946331,48.68155,7.805,83.06,270.125,1.7995,3.935,0.395,1.351415,1.99567,""
CZ-Lnz,2023,1,13,16.946331,48.68155,8.955,79.005,195.55,2.4055,4.22,0.628,1.42189,0.795483,""
CZ-Lnz,2023,1,14,16.946331,48.68155,9.49,77.505,103.785,2.6705,4.425,0.6257895,1.45488,0.8318285,x
CZ-Lnz,2023,1,15,16.946331,48.68155,9.355,78.58,34.195,2.5205,4.48,1.1296,1.446545,0.3193905,""
CZ-Lnz,2023,1,16,16.946331,48.68155,8.85,81.56,0,2.0965,4.425,1.17514,1.415415,0,""
CZ-Lnz,2023,1,17,16.946331,48.68155,8.51,84.12,0,1.775,4.325,1.105595,1.394585,0,""
CZ-Lnz,2023,1,18,16.946331,48.68155,6.64,93.11,0,0.678,4.22,1.457735,1.280625,0,""
CZ-Lnz,2023,1,19,16.946331,48.68155,5.935,95.41,0,0.4275,4.115,1.489975,1.238125,0,""
CZ-Lnz,2023,1,20,16.946331,48.68155,3.58,96.48,0,0.279,4.05,1.7185,1.09867,0,""
CZ-Lnz,2023,1,21,16.946331,48.68155,2.985,97.035,0,0.224,4.055,1.527655,1.063925,0,""
CZ-Lnz,2023,1,22,16.946331,48.68155,3.435,97.26,0,0.214,4.075,1.379285,1.090075,0,x
CZ-Lnz,2023,1,23,16.946331,48.68155,3,97.28,0,0.2065,4.08,1.649245,1.0648,0,""
CZ-Lnz,2023,2,0,16.946331,48.68155,1.785,97.31,0,0.187,4.02,1.64965,0.9949295,0,""
CZ-Lnz,2023,2,1,16.946331,48.68155,1.235,97.39,0,0.1745,3.97,1.520915,0.9637145,0,x
CZ-Lnz,2023,2,2,16.946331,48.68155,1.175,97.435,0,0.1705,3.93,1.592125,0.9603345,0,x
CZ-Lnz,2023,2,3,16.946331,48.68155,2.11,97.51,0,0.1775,3.925,1.637965,1.01348,0,x
CZ-Lnz,2023,2,4,16.946331,48.68155,2.01,97.5,0,0.1765,3.93,1.6517,1.0077725,0,x
CZ-Lnz,2023,2,5,16.946331,48.68155,2.61,97.535,0,0.1815,3.94,1.87625,1.042225,0,x
CZ-Lnz,2023,2,6,16.946331,48.68155,3.065,97.515,0,0.1895,3.925,1.77979,1.068585,0,x
CZ-Lnz,2023,2,7,16.946331,48.68155,3.585,97.57,0,0.192,3.915,1.508225,1.09883,0,""
CZ-Lnz,2023,2,8,16.946331,48.68155,3.415,97.615,14.495,0.1865,3.955,1.63074,1.088985,0,""
CZ-Lnz,2023,2,9,16.946331,48.68155,4.985,97.66,23.255,0.204,4.05,1.5048,1.18136,0,""
CZ-Lnz,2023,2,10,16.946331,48.68155,4.68,97.625,38.885,0.2025,4.18,0.6743135,1.163275,0.482531,""
CZ-Lnz,2023,2,11,16.946331,48.68155,5.2,97.68,55.34,0.2055,4.355,0.2168843,1.19417,0.971722,x
CZ-Lnz,2023,2,12,16.946331,48.68155,5.995,97.67,69.865,0.218,4.565,-0.22610135,1.24173,1.463645,""
CZ-Lnz,2023,2,13,16.946331,48.68155,6.575,97.69,49.595,0.225,4.78,2.835278,1.276655,0.274131,x
CZ-Lnz,2023,2,14,16.946331,48.68155,6.67,97.52,23.92,0.243,4.94,1.44275,1.282395,0.0448708,""
CZ-Lnz,2023,2,15,16.946331,48.68155,6.695,97.135,4.71,0.281,5.015,1.244855,1.28391,0.03735755,x
CZ-Lnz,2023,2,16,16.946331,48.68155,6.945,96.555,0,0.344,5.04,1.16066,1.299045,0,x
CZ-Lnz,2023,2,17,16.946331,48.68155,7,96.4,0,0.361,5.045,1.14308,1.302375,0,x
CZ-Lnz,2023,2,18,16.946331,48.68155,7.345,95.48,0,0.4655,5.06,1.043438,1.323345,0,""
CZ-Lnz,2023,2,19,16.946331,48.68155,7.23,94.665,0,0.5455,5.075,1.027911,1.31637,0,x
CZ-Lnz,2023,2,20,16.946331,48.68155,6.86,95.64,0,0.433,5.105,1.109515,1.293895,0,""
CZ-Lnz,2023,2,21,16.946331,48.68155,6.73,95.25,0,0.467,5.125,1.22941,1.286025,0,x
CZ-Lnz,2023,2,22,16.946331,48.68155,6.195,95.24,0,0.452,5.145,-0.70743,1.25376,0,""
CZ-Lnz,2023,2,23,16.946331,48.68155,5.805,95.85,0,0.383,5.155,1.31404,1.230315,0,x
CZ-Lnz,2023,3,0,16.946331,48.68155,5.53,96.165,0,0.3475,5.16,1.316585,1.213855,0,""
CZ-Lnz,2023,3,1,16.946331,48.68155,5.29,96.755,0,0.289,5.16,1.383035,1.19952,0,""
CZ-Lnz,2023,3,2,16.946331,48.68155,5.27,97.155,0,0.2525,5.16,1.442,1.198325,0,""
CZ-Lnz,2023,3,3,16.946331,48.68155,5.02,97.315,0,0.2345,5.16,1.42337,1.18345,0,""
CZ-Lnz,2023,3,4,16.946331,48.68155,4.005,97.385,0,0.2125,5.145,2.33222,1.123455,0,x
CZ-Lnz,2023,3,5,16.946331,48.68155,3.855,97.5,0,0.201,5.105,3.21022,1.114635,0,x
CZ-Lnz,2023,3,6,16.946331,48.68155,3.78,97.475,0,0.202,5.07,1.41049,1.11024,0,""
CZ-Lnz,2023,3,7,16.946331,48.68155,3.56,97.54,0,0.194,5.04,1.37013,1.09737,0,""
CZ-Lnz,2023,3,8,16.946331,48.68155,3.425,97.57,20.41,0.19,5.02,0.3904515,1.089485,0.893265,""
CZ-Lnz,2023,3,9,16.946331,48.68155,3.615,97.675,54.305,0.184,5.05,-1.0053115,1.100585,2.0978,""
CZ-Lnz,2023,3,10,16.946331,48.68155,3.95,97.65,90.9,0.191,5.145,-0.459722,1.120215,1.57236,x
CZ-Lnz,2023,3,11,16.946331,48.68155,4.55,97.675,122.385,0.197,5.295,0.94,1.15558,0.218418,x
CZ-Lnz,2023,3,12,16.946331,48.68155,5.33,96.54,148.155,0.31,5.48,0.777731,1.201925,0.4188505,x
CZ-Lnz,2023,3,13,16.946331,48.68155,6.09,92.355,98.265,0.7205,5.625,-0.526111,1.24743,1.76953,""
CZ-Lnz,2023,3,14,16.946331,48.68155,6.425,91.12,59.775,0.8555,5.685,0.534375,1.2676,0.729818,""
CZ-Lnz,2023,3,15,16.946331,48.68155,6.525,90.115,11.895,0.9585,5.69,1.228615,1.273635,0.04999,x
CZ-Lnz,2023,3,16,16.946331,48.68155,6.26,91.185,0,0.84,5.62,1.17917,1.257655,0,x
CZ-Lnz,2023,3,17,16.946331,48.68155,5.945,92.625,0,0.688,5.53,1.20209,1.238715,0,""
CZ-Lnz,2023,3,18,16.946331,48.68155,5.675,93.105,0,0.6305,5.465,1.21992,1.222525,0,x
CZ-Lnz,2023,3,19,16.946331,48.68155,5.555,93.375,0,0.6005,5.385,1.193965,1.215345,0,x
CZ-Lnz,2023,3,20,16.946331,48.68155,5.345,94.765,0,0.4685,5.305,1.3543,1.202805,0,""
CZ-Lnz,2023,3,21,16.946331,48.68155,4.925,96.375,0,0.315,5.14,1.42413,1.1778,0,x
CZ-Lnz,2023,3,22,16.946331,48.68155,4.755,96.305,0,0.317,4.96,1.476085,1.16778,0,x
CZ-Lnz,2023,3,23,16.946331,48.68155,2.375,96.97,0,0.22,4.825,1.607465,1.028715,0,""
CZ-Lnz,2023,4,0,16.946331,48.68155,1.785,97.275,0,0.1895,4.71,1.54119,0.994911,0,""
CZ-Lnz,2023,4,1,16.946331,48.68155,0.395,97.31,0,0.169,4.565,1.074995,0.9165965,0,""
CZ-Lnz,2023,4,2,16.946331,48.68155,-0.09,97.415,0,0.1565,4.415,0.991973,0.88979,0,""
CZ-Lnz,2023,4,3,16.946331,48.68155,-0.985,97.455,0,0.145,4.26,0.811278,0.8407245,0,x
CZ-Lnz,2023,4,4,16.946331,48.68155,-1.395,97.45,0,0.141,4.155,0.9844565,0.818565,0,""
CZ-Lnz,2023,4,5,16.946331,48.68155,-1.6,97.41,0,0.141,4.06,0.9216665,0.807578,0,x
CZ-Lnz,2023,4,6,16.946331,48.68155,-1.84,97.41,0,0.1385,3.97,0.888571,0.794734,0,x
CZ-Lnz,2023,4,7,16.946331,48.68155,-1.87,97.215,0.927,0.1485,3.89,0.888571,0.7931365,0,""
CZ-Lnz,2023,4,8,16.946331,48.68155,-1.74,97.2,12.11,0.151,3.84,0.914,0.800069,0,""
CZ-Lnz,2023,4,9,16.946331,48.68155,-0.985,97.22,76.03,0.158,3.815,0.3475,0.8407215,0.479616,""
CZ-Lnz,2023,4,11,16.946331,48.68155,1.18,97.52,155.45,0.1655,4.065,0.63675,0.9607115,0.312619,x
CZ-Lnz,2023,4,12,16.946331,48.68155,2.75,97.59,146.85,0.179,4.305,0.767222,1.05033,0.2737725,""
CZ-Lnz,2023,4,13,16.946331,48.68155,4.355,97.68,202.77,0.1935,4.49,0.137143,1.144195,1.000122,x
CZ-Lnz,2023,4,14,16.946331,48.68155,7.225,90.12,158.245,1.019,4.64,-1.597,1.316085,2.911195,x
CZ-Lnz,2023,4,15,16.946331,48.68155,7.89,83.485,29.98,1.759,4.81,0.387645,1.35655,0.9683045,x
CZ-Lnz,2023,4,16,16.946331,48.68155,7.4,88.245,0,1.213,4.885,1.58245,1.32668,0,x
CZ-Lnz,2023,4,17,16.946331,48.68155,7.285,91.55,0,0.864,4.945,0.63139,1.319685,0,x
CZ-Lnz,2023,4,18,16.946331,48.68155,7.44,88.005,0,1.239,5.005,0.45,1.32911,0,""
CZ-Lnz,2023,4,19,16.946331,48.68155,7.45,85.715,0,1.4765,5.045,1.585,1.32972,0,x
CZ-Lnz,2023,4,20,16.946331,48.68155,7.76,81.215,0,1.9835,5.055,1.19475,1.34861,0,x
CZ-Lnz,2023,4,21,16.946331,48.68155,7.65,83.015,0,1.7795,5.075,2.840985,1.3419,0,""
CZ-Lnz,2023,4,22,16.946331,48.68155,7.415,86.825,0,1.359,5.145,2.675,1.32759,0,x
CZ-Lnz,2023,4,23,16.946331,48.68155,7.54,86.935,0,1.359,5.19,1.47,1.335195,0,x
CZ-Lnz,2023,5,0,16.946331,48.68155,8.15,82.735,0,1.872,5.23,0.197235,1.37245,0,x
CZ-Lnz,2023,5,1,16.946331,48.68155,8.665,81.695,0,2.055,5.28,-1.455,1.40404,0,x
CZ-Lnz,2023,5,2,16.946331,48.68155,8.965,81.285,0,2.1445,5.335,1.04,1.422495,0,""
CZ-Lnz,2023,5,3,16.946331,48.68155,9.13,82.705,0,2.003,5.4,0.615,1.432665,0,""
CZ-Lnz,2023,5,4,16.946331,48.68155,9.325,84.45,0,1.825,5.48,0.256285,1.44469,0,x
CZ-Lnz,2023,5,5,16.946331,48.68155,9.925,81.46,0,2.2665,5.55,0.933095,1.4818,0,x
CZ-Lnz,2023,5,6,16.946331,48.68155,9.84,80.43,0,2.378,5.6,0.93,1.476535,0,x
CZ-Lnz,2023,5,7,16.946331,48.68155,10.125,77.65,0,2.769,5.615,0.887233,1.494205,0,x
CZ-Lnz,2023,5,8,16.946331,48.68155,10.46,78.91,2.56,2.6715,5.63,-6.845,1.515,8.36489,""
CZ-Lnz,2023,5,9,16.946331,48.68155,9.735,90.62,13.395,1.1335,5.805,0.53375,1.470035,0.939559,""
CZ-Lnz,2023,5,10,16.946331,48.68155,9.955,86.865,33.145,1.6145,6,0.93,1.483665,1.625615,x
CZ-Lnz,2023,5,11,16.946331,48.68155,10.36,78.505,36.98,2.7055,6.135,1.425,1.50879,0.493659,x
CZ-Lnz,2023,5,12,16.946331,48.68155,10.75,71.04,88.6,3.7435,6.26,-0.225,1.533045,1.7636,""
CZ-Lnz,2023,5,13,16.946331,48.68155,11.04,64.925,87.395,4.6185,6.36,1.505,1.551115,0.377699,""
CZ-Lnz,2023,5,14,16.946331,48.68155,11.39,63.45,129.205,4.9255,6.35,1.095,1.572955,0.48500225,x
CZ-Lnz,2023,5,15,16.946331,48.68155,11.085,62.895,26.22,4.9,6.35,1.685,1.553925,0.44917,x
CZ-Lnz,2023,5,16,16.946331,48.68155,10.345,65.575,0.488,4.328,6.245,1.515,1.50786,0.101236,""
CZ-Lnz,2023,5,17,16.946331,48.68155,9.725,66.45,0,4.046,6.09,4.295,1.46942,0,""
CZ-Lnz,2023,5,18,16.946331,48.68155,9.4,67.42,0,3.8445,5.95,1.315,1.449325,0,""
CZ-Lnz,2023,5,19,16.946331,48.68155,9.375,67.855,0,3.786,5.83,-0.79,1.44778,0,x
CZ-Lnz,2023,5,20,16.946331,48.68155,9.46,67.53,0,3.8465,5.75,0.655,1.453025,0,""
CZ-Lnz,2023,5,21,16.946331,48.68155,9.48,68.455,0,3.7425,5.765,1.585,1.454265,0,x
CZ-Lnz,2023,5,22,16.946331,48.68155,8.675,71.4,0,3.214,5.755,3.925,1.40466,0,x
CZ-Lnz,2023,5,23,16.946331,48.68155,8.25,73.975,0,2.841,5.68,3.64588,1.378575,0,""
CZ-Lnz,2023,6,0,16.946331,48.68155,8.265,74.64,0,2.7715,5.705,4.9,1.379495,0,x
CZ-Lnz,2023,6,1,16.946331,48.68155,8.005,78.63,0,2.294,5.715,0.024965,1.36358,0,x
CZ-Lnz,2023,6,2,16.946331,48.68155,7.94,78.58,0,2.2895,5.755,-2.867045,1.359605,0,x
CZ-Lnz,2023,6,3,16.946331,48.68155,7.72,79.72,0,2.1355,5.785,1.76,1.346175,0,""
CZ-Lnz,2023,6,4,16.946331,48.68155,7.265,81.19,0,1.92,5.795,3.57,1.318465,0,""
CZ-Lnz,2023,6,5,16.946331,48.68155,6.64,84.46,0,1.5265,5.745,1.294595,1.280615,0,x
CZ-Lnz,2023,6,6,16.946331,48.68155,5.925,88.68,0,1.0535,5.565,1.12024,1.237705,0,x
CZ-Lnz,2023,6,7,16.946331,48.68155,5.885,88.605,2.95,1.0595,5.395,1.17077,1.236105,0,""
CZ-Lnz,2023,6,8,16.946331,48.68155,4.75,91.06,50.38,0.7685,5.31,-8.861365,1.16906,10.02499385,""
CZ-Lnz,2023,6,9,16.946331,48.68155,5.355,86.6,70.495,1.1995,5.425,-4.104861,1.20584,5.3067445,""
CZ-Lnz,2023,6,10,16.946331,48.68155,6.84,81.47,157.99,1.844,5.665,0.869091,1.296165,0.504145,x
CZ-Lnz,2023,6,11,16.946331,48.68155,8.145,74.96,150.195,2.7155,5.985,0.750625,1.37663,0.62843,x
CZ-Lnz,2023,6,12,16.946331,48.68155,8.625,76.77,107.075,2.6025,6.275,0.37475,1.40702,1.0362235,x
CZ-Lnz,2023,6,13,16.946331,48.68155,8.975,77,127.76,2.6385,6.445,1.27,1.429525,0.455955,x
CZ-Lnz,2023,6,14,16.946331,48.68155,9.695,74.88,101.645,3.023,6.545,1.78,1.47508,0.090144,""
CZ-Lnz,2023,6,15,16.946331,48.68155,9.82,74.63,26.47,3.079,6.615,1.15012,1.48377,0.341889,x
CZ-Lnz,2023,6,16,16.946331,48.68155,9.62,75.805,0,2.8975,6.59,2.465,1.47223,0,x
CZ-Lnz,2023,6,17,16.946331,48.68155,9.335,77.855,0,2.6015,6.51,0.685,1.455405,0,x
CZ-Lnz,2023,6,18,16.946331,48.68155,9.125,80.095,0,2.3055,6.475,1.942653,1.443245,0,""
CZ-Lnz,2023,6,19,16.946331,48.68155,9.1,80.435,0,2.2625,6.455,3.0381,1.442585,0,""
CZ-Lnz,2023,6,20,16.946331,48.68155,9.22,80.84,0,2.2335,6.44,1.0179735,1.45094,0,""
CZ-Lnz,2023,6,21,16.946331,48.68155,9.55,79.925,0,2.393,6.43,5.625,1.472405,0,""
CZ-Lnz,2023,6,22,16.946331,48.68155,10.01,75.99,0,2.951,6.435,0.87,1.50207,0,x
CZ-Lnz,2023,6,23,16.946331,48.68155,9.735,76.51,0,2.8345,6.445,-1.334815,1.48578,0,""
CZ-Lnz,2023,7,0,16.946331,48.68155,9.54,74.705,0,3.0125,6.44,-7.28,1.474495,0,""
CZ-Lnz,2023,7,1,16.946331,48.68155,8.89,75.425,0,2.8015,6.365,0.955,1.43483,0,""
CZ-Lnz,2023,7,2,16.946331,48.68155,8.8,74.215,0,2.9215,6.28,6.305,1.430095,0,x
CZ-Lnz,2023,7,3,16.946331,48.68155,8.635,74.81,0,2.823,6.26,5.425,1.4207,0,""
CZ-Lnz,2023,7,4,16.946331,48.68155,8.38,76.065,0,2.6385,6.25,1.10705,1.40572,0,x
CZ-Lnz,2023,7,5,16.946331,48.68155,8.155,77.135,0,2.4875,6.245,1.20833,1.39261,0,x
CZ-Lnz,2023,7,6,16.946331,48.68155,7.295,82.27,0,1.8175,6.205,1.28852,1.34019,0,""
CZ-Lnz,2023,7,7,16.946331,48.68155,6.795,86.23,0.4215,1.3605,6.145,1.30782,1.310185,0,x
CZ-Lnz,2023,7,8,16.946331,48.68155,6.825,87.52,24.485,1.2355,6.12,1.283115,1.31283,0.04342885,""
CZ-Lnz,2023,7,9,16.946331,48.68155,7.155,86.39,78.605,1.379,6.19,0.2837395,1.333985,1.0606,x
CZ-Lnz,2023,7,10,16.946331,48.68155,8.96,78.385,247.79,2.502,6.38,0.585,1.447255,0.877919,x
CZ-Lnz,2023,7,11,16.946331,48.68155,10.13,69.37,199.175,3.7955,6.57,1.5455,1.521655,0.3912405,x
CZ-Lnz,2023,7,12,16.946331,48.68155,10.12,70.275,115.465,3.681,6.855,-0.7115625,1.52195,2.253486,""
CZ-Lnz,2023,7,13,16.946331,48.68155,10.26,71.735,99.03,3.533,7.065,1.40794,1.531735,0.2642315,x
CZ-Lnz,2023,7,14,16.946331,48.68155,10.145,71.25,43.515,3.5655,7.195,4.34119,1.525385,0.0433625,x
CZ-Lnz,2023,7,15,16.946331,48.68155,9.835,73.61,14.445,3.2075,7.19,1.15876,1.50671,0.368636,""
CZ-Lnz,2023,7,16,16.946331,48.68155,9.15,76.085,0,2.775,7.125,2.13545,1.46439,0,x
CZ-Lnz,2023,7,17,16.946331,48.68155,8.365,78.66,0,2.3505,6.99,1.181805,1.41597,0,""
CZ-Lnz,2023,7,18,16.946331,48.68155,7.305,83.545,0,1.6855,6.715,1.2601,1.35064,0,x
CZ-Lnz,2023,7,19,16.946331,48.68155,6.52,87.15,0,1.2465,6.44,2.698765,1.30279,0,""
CZ-Lnz,2023,7,20,16.946331,48.68155,6.065,90.075,0,0.9325,6.25,5.275,1.275515,0,""
CZ-Lnz,2023,7,21,16.946331,48.68155,5.725,90.895,0,0.8355,6.065,3.41,1.255385,0,""
CZ-Lnz,2023,7,22,16.946331,48.68155,5.85,91.1,0,0.8245,5.88,-3.095,1.26384,0,""
CZ-Lnz,2023,7,23,16.946331,48.68155,6.195,90.09,0,0.9395,5.76,1.92804,1.285855,0,x
CZ-Lnz,2023,8,0,16.946331,48.68155,6.045,90.43,0,0.898,5.8,1.776735,1.27738,0,""
CZ-Lnz,2023,8,1,16.946331,48.68155,5.905,90.525,0,0.8805,5.865,-2.27,1.269515,0,""
CZ-Lnz,2023,8,2,16.946331,48.68155,5.815,89.845,0,0.938,5.915,-0.474625,1.264735,0,""
CZ-Lnz,2023,8,3,16.946331,48.68155,5.75,89.1,0,1.002,5.95,1.16,1.261495,0,x
CZ-Lnz,2023,8,4,16.946331,48.68155,5.565,90.365,0,0.8745,5.975,0.30097,1.250865,0,x
CZ-Lnz,2023,8,5,16.946331,48.68155,5.645,89.24,0,0.982,5.99,0.169235,1.256545,0,""
CZ-Lnz,2023,8,6,16.946331,48.68155,5.5,90.32,0,0.8745,6.005,2.825,1.24837,0,x
CZ-Lnz,2023,8,7,16.946331,48.68155,5.675,88.85,0,1.02,6.01,-0.755,1.259875,0,x
CZ-Lnz,2023,8,8,16.946331,48.68155,5.765,88.63,4.385,1.0465,6.025,1.415,1.266025,0.896485,x
CZ-Lnz,2023,8,9,16.946331,48.68155,6.035,86.91,42.805,1.228,6.08,1.036165,1.28334,0.298803,x
CZ-Lnz,2023,8,10,16.946331,48.68155,6.235,85.02,33.955,1.424,6.175,0.675,1.296365,0.74979,x
CZ-Lnz,2023,8,11,16.946331,48.68155,6.26,84.45,45.545,1.481,6.25,1.551575,1.298525,0.1218055,""
CZ-Lnz,2023,8,12,16.946331,48.68155,6.34,83.695,34.5,1.5615,6.315,0.345,1.30412,1.374525,x
CZ-Lnz,2023,8,13,16.946331,48.68155,6.35,84.045,16.26,1.529,6.34,1.68096,1.30536,0,""
CZ-Lnz,2023,8,14,16.946331,48.68155,6.38,84.625,9.025,1.4765,6.34,2.83,1.307845,0,x
CZ-Lnz,2023,8,15,16.946331,48.68155,6.43,84.585,1.9705,1.4855,6.335,5.225,1.31158,0,""
CZ-Lnz,2023,8,16,16.946331,48.68155,6.33,85.315,0,1.4055,6.31,4.560235,1.305955,0,x
CZ-Lnz,2023,8,17,16.946331,48.68155,6.13,86.275,0,1.296,6.275,1.32053,1.29411,0,x
CZ-Lnz,2023,8,18,16.946331,48.68155,5.63,88.89,0,1.0135,6.25,1.360585,1.26364,0,""
CZ-Lnz,2023,8,19,16.946331,48.68155,5.285,89.315,0,0.951,6.22,1.40473,1.24288,0,x
CZ-Lnz,2023,8,20,16.946331,48.68155,4.7,90.505,0,0.811,6.18,1.437635,1.207405,0,x
CZ-Lnz,2023,8,21,16.946331,48.68155,4.515,90.485,0,0.8025,6.135,1.75,1.19661,0,x
CZ-Lnz,2023,8,22,16.946331,48.68155,3.995,90.57,0,0.768,6.055,3.588705,1.165385,0,x
CZ-Lnz,2023,8,23,16.946331,48.68155,3.41,92.08,0,0.618,5.835,7.875,1.13036,0,""
CZ-Lnz,2023,9,0,16.946331,48.68155,3.41,93.315,0,0.522,5.71,1.450455,1.13089,0,""
CZ-Lnz,2023,9,1,16.946331,48.68155,3.385,92.96,0,0.5485,5.615,2.48,1.12991,0,x
CZ-Lnz,2023,9,2,16.946331,48.68155,3.66,90.75,0,0.735,5.55,-0.965,1.147135,0,x
CZ-Lnz,2023,9,3,16.946331,48.68155,4.205,88.825,0,0.923,5.53,1.64,1.18098,0,""
CZ-Lnz,2023,9,4,16.946331,48.68155,4.825,88.685,0,0.9755,5.545,2.65862,1.21967,0,""
CZ-Lnz,2023,9,5,16.946331,48.68155,5.675,87.05,0,1.1855,5.575,1.401515,1.27302,0,x
CZ-Lnz,2023,9,6,16.946331,48.68155,7.185,86.025,0,1.428,5.585,-4.98963,1.368575,0,x
CZ-Lnz,2023,9,7,16.946331,48.68155,8.445,81.56,0,2.04,5.65,-3.23,1.449285,0,""
CZ-Lnz,2023,9,8,16.946331,48.68155,8.525,83.25,7.9005,1.8635,5.8,1.695,1.45508,0,x
CZ-Lnz,2023,9,9,16.946331,48.68155,8.37,85.925,27.715,1.549,5.965,0.645,1.44584,0.8255975,x
CZ-Lnz,2023,9,10,16.946331,48.68155,6.7,87.3,66.895,1.2525,6.14,0.65979,1.340575,0.700406,x
CZ-Lnz,2023,9,11,16.946331,48.68155,4.79,90.105,65.37,0.852,6.23,1.5934525,1.221515,0.530675,""
CZ-Lnz,2023,9,12,16.946331,48.68155,4.615,91.165,63.33,0.75,6.23,1.9,1.211235,0,x
CZ-Lnz,2023,9,13,16.946331,48.68155,4.99,93.415,32.225,0.574,6.23,0.4144445,1.23504,0.8353315,""
CZ-Lnz,2023,9,14,16.946331,48.68155,5.255,94.81,28.575,0.461,6.235,1.325208,1.252115,0.144597,""
CZ-Lnz,2023,9,15,16.946331,48.68155,5.485,94.86,5.17,0.464,6.225,1.39537,1.267055,0,""
CZ-Lnz,2023,9,16,16.946331,48.68155,5.52,95.66,0,0.393,6.185,1.37223,1.26984,0,x
CZ-Lnz,2023,9,17,16.946331,48.68155,5.845,93.35,0,0.6185,6.13,1.389025,1.290825,0,x
CZ-Lnz,2023,9,18,16.946331,48.68155,6.25,85.89,0,1.343,6.095,-4.505,1.316905,0,x
CZ-Lnz,2023,9,19,16.946331,48.68155,5.985,85.395,0,1.3645,6.065,2.405,1.300815,0,""
CZ-Lnz,2023,9,20,16.946331,48.68155,5.72,86.92,0,1.2,6.035,4.695,1.284755,0,x
CZ-Lnz,2023,9,21,16.946331,48.68155,5.61,86.8,0,1.2015,6,2.128595,1.27844,0,""
CZ-Lnz,2023,9,22,16.946331,48.68155,5.465,86.045,0,1.2585,5.97,0.035,1.26994,0,x
CZ-Lnz,2023,9,23,16.946331,48.68155,5.335,86.405,0,1.2145,5.94,1.685,1.26238,0,""
CZ-Lnz,2023,10,0,16.946331,48.68155,5.2,87.305,0,1.1235,5.915,-0.895,1.254505,0,""
CZ-Lnz,2023,10,1,16.946331,48.68155,5.04,88.85,0,0.976,5.885,1.115,1.24508,0,""
CZ-Lnz,2023,10,2,16.946331,48.68155,4.975,89.505,0,0.914,5.85,0.6,1.241595,0,x
CZ-Lnz,2023,10,3,16.946331,48.68155,4.93,89.75,0,0.8905,5.825,0.655,1.23936,0,""
CZ-Lnz,2023,10,4,16.946331,48.68155,4.825,90.86,0,0.788,5.8,1.52,1.23337,0,""
CZ-Lnz,2023,10,5,16.946331,48.68155,4.79,91.12,0,0.7635,5.775,1.619045,1.231755,0,x
CZ-Lnz,2023,10,6,16.946331,48.68155,4.705,91.575,0,0.72,5.755,1.42,1.227015,0,""
CZ-Lnz,2023,10,7,16.946331,48.68155,4.775,90.65,0,0.803,5.735,1.5,1.231965,0,x
CZ-Lnz,2023,10,8,16.946331,48.68155,5.005,87.81,6.94,1.0645,5.72,1.185,1.24693,0.079532,""
CZ-Lnz,2023,10,9,16.946331,48.68155,5.295,85.985,27.76,1.2485,5.745,0.805,1.26572,0.4775305,""
CZ-Lnz,2023,10,10,16.946331,48.68155,5.615,84.87,68.175,1.379,5.83,0.775,1.28649,0.529315,""
CZ-Lnz,2023,10,11,16.946331,48.68155,6.275,78.66,98.035,2.0355,5.985,-0.045,1.328925,1.3938175,x
CZ-Lnz,2023,10,12,16.946331,48.68155,6.715,73.645,105.05,2.59,6.14,0.340862,1.35759,1.0380625,""
CZ-Lnz,2023,10,13,16.946331,48.68155,6.925,71.105,106.175,2.882,6.25,0.915,1.371655,0.478722,""
CZ-Lnz,2023,10,14,16.946331,48.68155,7.32,67.14,112.925,3.368,6.32,0.68,1.397645,0.741052,""
CZ-Lnz,2023,10,15,16.946331,48.68155,7.41,64.355,65.01,3.6755,6.285,1.444394,1.404085,0.4429005,x
