site,year,doy,hour,lon,lat,ta_f,rh,sw_in_f,vpd_f,ts_f,nee,nee,gpp,calibration
JP-Srk,2011,157,16,140.127794,40.565485,18.8183333333333,54.3316666666667,346.512066666667,9.92090714727179,,-10.264098419296,2.11861844497771,12.3827168642737,x
JP-Srk,2011,157,17,140.127794,40.565485,17.3183333333333,60.485,109.852738333333,7.81891943508109,,-6.48114357035837,1.98434782339344,8.46549139375182,""
JP-Srk,2011,157,18,140.127794,40.565485,15.7933333333333,66.105,20.3417771666667,6.08414412340897,,0.204992421287315,1.85039710693561,1.87435566183748,x
JP-Srk,2011,157,19,140.127794,40.565485,13.7516666666667,77.1916666666667,0,3.59886064364842,,2.3674443267498,1.67587015712436,0,x
JP-Srk,2011,157,20,140.127794,40.565485,12.5933333333333,83.5333333333333,0,2.40022139290654,,1.73752149565019,1.57926323673487,0,x
JP-Srk,2011,157,21,140.127794,40.565485,12.3116666666667,83.8166666666667,0,2.31531930209861,,1.59021240187923,1.55609392057902,0,x
JP-Srk,2011,157,22,140.127794,40.565485,11.81,85.0666666666667,0,2.07318306604023,,0.943265952891865,1.51523609569205,0,""
JP-Srk,2011,157,23,140.127794,40.565485,11.71,84.3516666666667,0,2.15524591177494,,1.43457472032565,1.50705999571427,0,x
JP-Srk,2011,158,0,140.127794,40.565485,12.39,80.895,0,2.74890421837083,,1.6202967139631,1.56253248542443,0,""
JP-Srk,2011,158,1,140.127794,40.565485,14.0866666666667,74.5416666666667,0,4.09214273643788,,1.4092252056426,1.70403804723687,0,""
JP-Srk,2011,158,2,140.127794,40.565485,14.1533333333333,75.2116666666667,0,3.99971968398231,,2.0674880200699,1.709647975743,0,x
JP-Srk,2011,158,3,140.127794,40.565485,13.7816666666667,77.6033333333333,0,3.53230698949195,,2.06595829391056,1.67831557800039,0,""
JP-Srk,2011,158,4,140.127794,40.565485,14.5016666666667,74.715,13.0135973983333,4.17963814492072,,0.524526459250575,1.73931109150451,0,x
JP-Srk,2011,158,5,140.127794,40.565485,15.3883333333333,73.435,117.532178333333,4.64180350403589,,-3.00614880023577,1.81526830193505,4.82141710217082,x
JP-Srk,2011,158,6,140.127794,40.565485,16.54,72.9083333333333,242.485816666667,5.09624227608235,,-7.42646094049562,1.91559545278115,9.34205639327677,""
JP-Srk,2011,158,7,140.127794,40.565485,18.6933333333333,63.165,406.466333333333,7.93986979078349,,-10.8819479997959,2.10736889497155,12.9893168947674,x
JP-Srk,2011,158,8,140.127794,40.565485,20.935,53.9033333333333,597.769733333333,11.4246890971817,,-12.1156341359376,2.31231170203822,14.4279458379758,""
JP-Srk,2011,158,9,140.127794,40.565485,23.2716666666667,45.9916666666667,745.585733333333,15.45146246948,,-13.6476048997678,2.53097121182133,16.1785761115892,""
JP-Srk,2011,158,10,140.127794,40.565485,25.2416666666667,41.0866666666667,854.7501,18.9309096701417,,-13.2022994720321,2.71856087978425,15.9208603518163,""
JP-Srk,2011,158,11,140.127794,40.565485,26.2566666666667,37.2533333333333,887.016116666667,21.4040334188283,,-10.3518157947989,2.816337002401,13.1681527972,x
JP-Srk,2011,158,12,140.127794,40.565485,26.6033333333333,35.05,825.3319,22.6114102794088,,-10.2796994998408,2.84989673490367,13.1295962347445,x
JP-Srk,2011,158,13,140.127794,40.565485,26.9166666666667,33.665,739.928616666667,23.5374979190706,,-9.17056524409893,2.88033278557972,12.0508980296786,""
JP-Srk,2011,158,14,140.127794,40.565485,27.7166666666667,30.0583333333333,682.53055,25.9880092143167,,-6.99308482165119,2.95817257894772,9.95125740059889,""
JP-Srk,2011,158,15,140.127794,40.565485,27.4533333333333,36.1566666666667,516.91045,23.410638672748,,-5.24097380979885,2.93252946013216,8.173503269931,x
JP-Srk,2011,158,16,140.127794,40.565485,24.35,44.9833333333333,309.040066666667,16.7539886258099,,-7.02955961613421,2.6331900730982,9.66274968923241,""
JP-Srk,2011,158,17,140.127794,40.565485,22.5483333333333,51.2583333333333,124.85998,13.3344200032714,,-5.60880876015062,2.46276006688111,8.07156882703173,x
JP-Srk,2011,158,18,140.127794,40.565485,20.29,57.2133333333333,22.7394193333333,10.2023689284049,,3.82753253041623,2.25287694227375,0,""
JP-Srk,2011,158,19,140.127794,40.565485,17.65,66.7433333333333,0.0040537233333333,6.76041049964962,,2.88878580803307,2.014170334451,0,""
JP-Srk,2011,158,20,140.127794,40.565485,15.2983333333333,78.515,0,3.74390318187002,,1.35210821456107,1.80761313622798,0,""
JP-Srk,2011,158,21,140.127794,40.565485,14.0916666666667,83.85,0,2.60084457053159,,1.04247967325911,1.70366116011877,0,""
JP-Srk,2011,158,22,140.127794,40.565485,13.1366666666667,87.35,0,1.91234042843882,,1.09539230792173,1.62245116810554,0,x
JP-Srk,2011,158,23,140.127794,40.565485,12.1066666666667,90.6666666666667,0,1.3186527049111,,1.88192302952337,1.53655071055366,0,""
