site_id,LON,LAT,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2MDEW,WS10M,ALLSKY_SFC_SW_DWN,PRECTOTCORR
JP-Yms,135.840939,34.790278,2001,5,28,22.1,12.85,12.95,2.84,25.76,0.69
JP-Yms,135.840939,34.790278,2001,5,29,23.41,11.09,13.72,2.92,22.51,0.18
JP-Yms,135.840939,34.790278,2001,5,30,20.17,14.69,15.91,4.39,9.33,10.86
JP-Yms,135.840939,34.790278,2001,5,31,23.36,14.4,16.69,4.92,9.78,5.76
JP-Yms,135.840939,34.790278,2001,6,1,21.92,12.41,13.16,2.89,20.13,0
JP-Yms,135.840939,34.790278,2001,6,2,23.8,12.81,14.18,3.14,23.81,0
JP-Yms,135.840939,34.790278,2001,6,3,25.19,12.77,13.15,2.34,25.65,0
JP-Yms,135.840939,34.790278,2001,6,4,26.51,14.8,15.79,2.27,21.67,0
JP-Yms,135.840939,34.790278,2001,6,5,24.11,15.67,16.27,4.08,8.91,9
JP-Yms,135.840939,34.790278,2001,6,6,24,17.3,19.74,3.59,5.86,16.67
JP-Yms,135.840939,34.790278,2001,6,7,24.61,15.91,17.64,3.78,17.09,1.65
JP-Yms,135.840939,34.790278,2001,6,8,24.41,15.33,16.94,3.38,19.94,0.06
JP-Yms,135.840939,34.790278,2001,6,9,27.26,16.92,18.26,1.12,21.39,0.04
JP-Yms,135.840939,34.790278,2001,6,10,25.91,17.71,18.87,2.5,18.54,0.1
JP-Yms,135.840939,34.790278,2001,6,11,23.07,13.34,15.52,4.34,23.45,0
JP-Yms,135.840939,34.790278,2001,6,12,24.78,11.62,13.35,2.6,26.61,0
JP-Yms,135.840939,34.790278,2001,6,13,25.96,14.65,17.22,2.62,16.72,3.46
JP-Yms,135.840939,34.790278,2001,6,14,23.09,17.08,17.99,3.52,5.02,43.55
JP-Yms,135.840939,34.790278,2001,6,15,22.06,15.03,16.23,4.38,8.17,13.42
JP-Yms,135.840939,34.790278,2001,6,16,23.14,13.83,15.3,2.88,23.31,0.07
JP-Yms,135.840939,34.790278,2001,6,17,26.34,15.35,17.72,2.05,20.92,0
JP-Yms,135.840939,34.790278,2001,6,18,27.17,17.42,19.61,3.21,18.44,0.51
JP-Yms,135.840939,34.790278,2001,6,19,26.43,21.06,22.34,6.29,9.91,54.6
JP-Yms,135.840939,34.790278,2001,6,20,24.16,17.72,19.87,4.81,11.42,26.07
JP-Yms,135.840939,34.790278,2001,6,21,23.49,16.68,17.06,1.73,8.02,1.57
JP-Yms,135.840939,34.790278,2001,6,22,23.59,17.34,17.67,1.92,9.23,2.84
JP-Yms,135.840939,34.790278,2001,6,23,23.66,17.58,18.57,1.59,6.52,11.91
JP-Yms,135.840939,34.790278,2001,6,24,26.12,20.39,22.47,3.43,18.11,7.33
JP-Yms,135.840939,34.790278,2001,6,25,28.07,22.5,23.5,4.66,21.23,0.66
JP-Yms,135.840939,34.790278,2001,6,26,29.49,22.41,23.38,3.37,21.48,0.7
JP-Yms,135.840939,34.790278,2001,6,27,27.93,20.38,21.82,4.23,20.71,1.39
JP-Yms,135.840939,34.790278,2001,6,28,27.43,18.66,20.52,2.92,19.19,0.37
JP-Yms,135.840939,34.790278,2001,6,29,28.85,21.51,22.25,2.06,18.51,2.32
JP-Yms,135.840939,34.790278,2001,6,30,26.25,22.39,22.76,4.99,12.58,10.45
JP-Yms,135.840939,34.790278,2001,7,1,27.4,19.16,21,4.53,22.57,1.63
JP-Yms,135.840939,34.790278,2001,7,2,30.38,18.64,21.41,1.68,23.02,0.07
JP-Yms,135.840939,34.790278,2001,7,3,30.51,22.26,23.15,2.98,24.07,0
JP-Yms,135.840939,34.790278,2001,7,4,30.95,21.41,21.52,2.49,29.09,0
JP-Yms,135.840939,34.790278,2001,7,5,31.04,20.7,22.17,2.59,27.9,6.36
JP-Yms,135.840939,34.790278,2001,7,6,25.58,20.84,21.75,2.78,8.27,10.01
JP-Yms,135.840939,34.790278,2001,7,7,24.58,18.86,18.77,3.42,21.08,0.03
JP-Yms,135.840939,34.790278,2001,7,8,28.31,18.89,18.78,1.85,23.74,0.1
JP-Yms,135.840939,34.790278,2001,7,9,28.33,19.12,19.77,1.68,17.69,0
JP-Yms,135.840939,34.790278,2001,7,10,28.96,18.67,20.41,2.61,19.21,0.02
JP-Yms,135.840939,34.790278,2001,7,11,28.48,20.45,22.01,4.12,24.78,0.69
JP-Yms,135.840939,34.790278,2001,7,12,29.9,24.38,24.32,6.16,19.55,6.69
JP-Yms,135.840939,34.790278,2001,7,13,29.05,24.04,24.39,3.46,19.71,3.79
JP-Yms,135.840939,34.790278,2001,7,14,28.84,23.34,24.07,1.92,22.17,0.29
JP-Yms,135.840939,34.790278,2001,7,15,28.25,22.85,23.96,2.54,18.84,11.67
JP-Yms,135.840939,34.790278,2001,7,16,27.45,23.55,23.66,3.02,5.52,16.32
JP-Yms,135.840939,34.790278,2001,7,17,28.15,23.01,23.41,1.56,15.72,17.36
JP-Yms,135.840939,34.790278,2001,7,18,27.48,22.15,22.2,2.24,20.71,0.83
JP-Yms,135.840939,34.790278,2001,7,19,29.25,21.02,21.75,1.96,22.16,0.81
JP-Yms,135.840939,34.790278,2001,7,20,31.34,22.7,22.07,0.94,25.02,0.91
JP-Yms,135.840939,34.790278,2001,7,21,31.42,23.12,23.17,1.64,25.18,0.23
JP-Yms,135.840939,34.790278,2001,7,22,31.6,23.73,24.24,2.31,23.24,0.25
JP-Yms,135.840939,34.790278,2001,7,23,31.46,23.71,24.5,2.21,23.46,2
JP-Yms,135.840939,34.790278,2001,7,24,31.83,24.79,24.4,2.05,23.07,0
JP-Yms,135.840939,34.790278,2001,7,25,29.46,21.89,22.91,3.47,23.72,0
JP-Yms,135.840939,34.790278,2001,7,26,28.37,21.07,21.32,4.94,24.92,0.06
JP-Yms,135.840939,34.790278,2001,7,27,29.3,21.55,21.91,2.1,20.13,0.27
