site_id,LON,LAT,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2MDEW,WS10M,ALLSKY_SFC_SW_DWN,PRECTOTCORR
US-xML,-80.5248,37.3783,2001,1,1,-3.4,-8.1,-9.2,2.09,7.01,0.3
US-xML,-80.5248,37.3783,2001,1,2,-4.94,-11,-11.14,3.07,7.01,0.3
US-xML,-80.5248,37.3783,2001,1,3,-0.34,-12.97,-11.75,2.04,11.12,0.03
US-xML,-80.5248,37.3783,2001,1,4,-0.8,-10.46,-8.7,2.47,4.72,0.07
US-xML,-80.5248,37.3783,2001,1,5,2.56,-8.08,-4.19,2.93,6.88,0.25
US-xML,-80.5248,37.3783,2001,1,6,3.14,-4.22,-4.55,3.07,5.61,0.12
US-xML,-80.5248,37.3783,2001,1,7,7.25,-4.63,-3.33,1.96,6.34,0
US-xML,-80.5248,37.3783,2001,1,8,2.05,-4.48,-3.22,2.48,2.8,3.29
US-xML,-80.5248,37.3783,2001,1,9,-4.62,-9.21,-11.16,4.06,8.88,0.42
US-xML,-80.5248,37.3783,2001,1,10,3.98,-8.86,-9.62,3.59,11.69,0
US-xML,-80.5248,37.3783,2001,1,11,9.03,-7.27,-6.6,1.84,10.05,0.02
US-xML,-80.5248,37.3783,2001,1,12,7.58,-2.33,-3.25,1.7,6.68,0.09
US-xML,-80.5248,37.3783,2001,1,13,8.63,-3.01,-3.33,1.33,11.73,0
US-xML,-80.5248,37.3783,2001,1,14,8.77,-2.72,0.13,1.56,8.63,0.1
US-xML,-80.5248,37.3783,2001,1,15,11.09,-0.82,2.83,2.22,7.38,0.11
US-xML,-80.5248,37.3783,2001,1,16,3.24,-4.14,-3.38,2.44,5.78,0
US-xML,-80.5248,37.3783,2001,1,17,4.78,-4.52,-3.9,1.19,6.91,0.02
US-xML,-80.5248,37.3783,2001,1,18,2.42,-0.37,0.2,1.5,2.53,12.28
US-xML,-80.5248,37.3783,2001,1,19,6.19,0.08,3.04,1.76,2.31,19.04
US-xML,-80.5248,37.3783,2001,1,20,1.48,-7.31,-3.48,2.57,3.1,6.2
US-xML,-80.5248,37.3783,2001,1,21,-0.26,-10.91,-10.7,3.36,11.71,0.69
US-xML,-80.5248,37.3783,2001,1,22,0.21,-8.85,-9.18,1.38,10.53,0.06
US-xML,-80.5248,37.3783,2001,1,23,4.08,-9.44,-7.15,1.91,13.16,0.04
US-xML,-80.5248,37.3783,2001,1,24,5.55,-4.32,-3.46,2.29,7.75,0
US-xML,-80.5248,37.3783,2001,1,25,-2.4,-10.61,-8.48,3.65,8.26,0.42
US-xML,-80.5248,37.3783,2001,1,26,5.35,-11.75,-7.9,2.23,11.99,0.26
US-xML,-80.5248,37.3783,2001,1,27,1.08,-6.52,-4.58,5.08,8.58,0.66
US-xML,-80.5248,37.3783,2001,1,28,5.12,-9.22,-7.2,2.25,12.5,0.25
US-xML,-80.5248,37.3783,2001,1,29,8.72,-2.04,-2.08,2.29,9.21,0.82
US-xML,-80.5248,37.3783,2001,1,30,11.74,2.25,2.84,3.56,12.88,7.26
