"site","LON","LAT","YEAR","MO","DY","HR","T2M","T2MDEW","PRECTOTCORR","ALLSKY_SFC_SW_DWN","WS10M"
"US-Slt",-74.596,39.9138,2001,1,3,14,-10.5164398193359,-13.4653991699219,0,158.819444444444,1.9689882521616
"US-Slt",-74.596,39.9138,2001,1,3,15,-8.17046203613279,-12.2925018310547,0,461.125555555556,2.42246303788354
"US-Slt",-74.596,39.9138,2001,1,3,16,-6.15619506835935,-11.1267150878906,0.000435113804542198,877.001111111111,2.3975109219955
"US-Slt",-74.596,39.9138,2001,1,3,17,-4.59706726074216,-10.1577209472656,0.000435113804542198,1350.7,2.49469490150946
"US-Slt",-74.596,39.9138,2001,1,3,18,-3.44428100585935,-9.46393432617185,0.000435113804542198,1829.62444444444,2.51618702832956
"US-Slt",-74.596,39.9138,2001,1,3,19,-2.17972412109373,-8.69283142089841,0.000435113804542198,2256.62888888889,2.45134025616801
"US-Slt",-74.596,39.9138,2001,1,3,20,-1.99013366699216,-8.55527343749998,0.000435113804542198,2572.48,2.51531987572034
"US-Slt",-74.596,39.9138,2001,1,3,21,-2.69588317871091,-7.62436523437498,0.000435113804542198,2737.42111111111,1.68746760744702
"US-Slt",-74.596,39.9138,2001,1,3,22,-4.24140014648435,-8.2541564941406,0.000435113804542198,2763.88111111111,2.2695955278037
"US-Slt",-74.596,39.9138,2001,1,3,23,-6.10104980468748,-9.40009155273435,0.000435113804542198,2763.88111111111,2.45194798850346
"US-Slt",-74.596,39.9138,2001,1,4,0,-7.46185913085935,-10.4771942138672,0.000435113804542198,2763.88111111111,2.40012860892507
"US-Slt",-74.596,39.9138,2001,1,4,1,-8.45595397949216,-11.3617309570312,0,0,2.42871180180614
"US-Slt",-74.596,39.9138,2001,1,4,2,-8.99432983398435,-11.9013580322265,0,0,2.42545270684627
"US-Slt",-74.596,39.9138,2001,1,4,3,-9.1407531738281,-12.0851043701172,0,0,2.47703192418905
"US-Slt",-74.596,39.9138,2001,1,4,4,-9.0054992675781,-11.9739135742187,0,0,2.49395354111679
"US-Slt",-74.596,39.9138,2001,1,4,5,-8.87264099121091,-11.847525024414,0,0,2.4523045837092
"US-Slt",-74.596,39.9138,2001,1,4,6,-8.8308166503906,-11.7958587646484,0,0,2.40487806407653
"US-Slt",-74.596,39.9138,2001,1,4,7,-8.54045715332029,-11.3537963867187,0,0,2.19505142921811
"US-Slt",-74.596,39.9138,2001,1,4,8,-8.84343566894529,-11.5864318847656,0,0,2.19266652225004
"US-Slt",-74.596,39.9138,2001,1,4,9,-9.20917358398435,-11.8107208251953,0,0,2.17956499147084
"US-Slt",-74.596,39.9138,2001,1,4,10,-9.49956359863279,-12.0707458496094,0,0,2.16693219597797
"US-Slt",-74.596,39.9138,2001,1,4,11,-9.72044982910154,-12.3115447998047,0,0,2.16344253640984
"US-Slt",-74.596,39.9138,2001,1,4,12,-9.96990051269529,-12.7141784667969,0,0,2.12912952374378
"US-Slt",-74.596,39.9138,2001,1,4,13,-10.1832489013672,-13.0050872802734,0,16.6594444444444,2.10775070264427
"US-Slt",-74.596,39.9138,2001,1,4,14,-8.35585632324216,-12.0595001220703,0,155.733333333333,1.78024982782268
"US-Slt",-74.596,39.9138,2001,1,4,15,-5.58949890136716,-10.4977020263672,0,448.33,2.23919400010059
"US-Slt",-74.596,39.9138,2001,1,4,16,-2.5983947753906,-8.76395263671873,0,856.484444444444,3.2053843775939
"US-Slt",-74.596,39.9138,2001,1,4,17,-1.58348693847654,-8.51964416503904,0,1324.03888888889,3.44501882094004
"US-Slt",-74.596,39.9138,2001,1,4,18,-0.87273254394529,-8.63937988281248,0,1802.59222222222,3.57896697434042
"US-Slt",-74.596,39.9138,2001,1,4,19,0.0230804443359602,-7.78095092773435,0,2135.60666666667,3.47834245852071
"US-Slt",-74.596,39.9138,2001,1,4,20,-0.115866088867165,-7.61795654296873,0,2358.17666666667,3.57854304756775
"US-Slt",-74.596,39.9138,2001,1,4,21,-0.50292053222654,-6.90839233398435,0.000298023223876953,2447.18444444444,2.75337161364046
"US-Slt",-74.596,39.9138,2001,1,4,22,-1.1545471191406,-6.55007019042966,0.000536441802978516,2462.76666666667,2.34117321661224
"US-Slt",-74.596,39.9138,2001,1,4,23,-2.25275268554685,-6.40839233398435,0.000536441802978516,2462.76666666667,2.16320207998691
"US-Slt",-74.596,39.9138,2001,1,5,0,-3.34880676269529,-6.81416931152341,0.000536441802978516,2462.76666666667,2.24200712285338
"US-Slt",-74.596,39.9138,2001,1,5,1,-4.5921691894531,-7.69777526855466,0,0,2.32026066089008
"US-Slt",-74.596,39.9138,2001,1,5,2,-5.82362976074216,-8.77617492675779,0,0,2.37085172564354
"US-Slt",-74.596,39.9138,2001,1,5,3,-6.6402648925781,-9.48990478515623,0,0,2.36004604956488
"US-Slt",-74.596,39.9138,2001,1,5,4,-7.26199951171873,-10.0583709716797,0,0,2.32071695922792
"US-Slt",-74.596,39.9138,2001,1,5,5,-7.85875549316404,-10.6395477294922,0,0,2.26163760536487
"US-Slt",-74.596,39.9138,2001,1,5,6,-8.6778625488281,-11.2954162597656,0,0,2.26334943451798
"US-Slt",-74.596,39.9138,2001,1,5,7,-8.3896545410156,-10.9860595703125,0.000435113804542198,0,2.03787091966629
"US-Slt",-74.596,39.9138,2001,1,5,8,-9.21225585937498,-11.5777648925781,0.000855326561577385,0,1.96416152356969
"US-Slt",-74.596,39.9138,2001,1,5,9,-9.85195007324216,-11.9257873535156,0.000855326561577385,0,1.4883337722357
"US-Slt",-74.596,39.9138,2001,1,5,10,-11.2026428222656,-12.7889617919922,0.000855326561577385,0,1.96202832200839
"US-Slt",-74.596,39.9138,2001,1,5,11,-12.0331634521484,-13.6023773193359,0.00129044053664984,0,2.41734552598212
"US-Slt",-74.596,39.9138,2001,1,5,12,-11.5309661865234,-13.3809875488281,0.00129342078025729,0,2.31167754139664
"US-Slt",-74.596,39.9138,2001,1,5,13,-9.64414062499998,-11.6251434326172,0.00128149980582748,11.9744444444444,2.02179117892218
"US-Slt",-74.596,39.9138,2001,1,5,14,-6.68205871582029,-9.33774414062498,0.00128149980582748,100.313333333333,1.74054346267419
"US-Slt",-74.596,39.9138,2001,1,5,15,-2.91478576660154,-6.93260803222654,0.00324845308341537,273.98,2.38060051845557
"US-Slt",-74.596,39.9138,2001,1,5,16,-0.95842590332029,-5.83156433105466,0.0264197587398485,481.424444444444,3.07393103609266
"US-Slt",-74.596,39.9138,2001,1,5,17,-0.0558227539062273,-4.50939025878904,0.150412321033855,671.852222222222,3.50366675365663
"US-Slt",-74.596,39.9138,2001,1,5,18,0.320794677734398,-2.90791931152341,0.521719455662151,808.073333333333,3.27590829353699
"US-Slt",-74.596,39.9138,2001,1,5,19,-0.0505889892577898,-2.23592224121091,1.21682882303275,903.674444444444,2.65760671932861
"US-Slt",-74.596,39.9138,2001,1,5,20,-0.13652648925779,-1.69571533203123,1.81342661375083,971.226666666667,2.3762314240203
"US-Slt",-74.596,39.9138,2001,1,5,21,-0.0456909179687273,-1.6575988769531,2.18729674810447,1016.36666666667,3.10993752956108
"US-Slt",-74.596,39.9138,2001,1,5,22,0.0167175292968977,-1.5097717285156,2.56246328348197,1024.22111111111,2.85719642230365
"US-Slt",-74.596,39.9138,2001,1,5,23,0.0594726562500227,-1.29868164062498,2.87272036069907,1024.22111111111,2.40396471203568
"US-Slt",-74.596,39.9138,2001,1,6,0,-0.310186767578102,-1.45943298339841,2.97833979124106,1024.22111111111,2.14893346917756
"US-Slt",-74.596,39.9138,2001,1,6,1,-1.01801147460935,-2.10838928222654,0.0145416706800461,0,2.08799324450403
"US-Slt",-74.596,39.9138,2001,1,6,2,-1.90135803222654,-2.94780578613279,0.0153295695781708,0,2.00816441485966
"US-Slt",-74.596,39.9138,2001,1,6,3,-3.00900878906248,-3.99591674804685,0.0153854489326477,0,2.04018760722078
"US-Slt",-74.596,39.9138,2001,1,6,4,-3.88120117187498,-4.84628906249998,0.0154599547386169,0,2.08107053617764
"US-Slt",-74.596,39.9138,2001,1,6,5,-4.76119079589841,-5.70572509765623,0.0155121088027954,0,2.14016289547389
"US-Slt",-74.596,39.9138,2001,1,6,6,-5.50322570800779,-6.44650878906248,0.0155121088027954,0,2.19014911601534
"US-Slt",-74.596,39.9138,2001,1,6,7,-5.8299621582031,-6.86838378906248,0.0155121088027954,0,2.04885186109121
"US-Slt",-74.596,39.9138,2001,1,6,8,-6.21500244140623,-7.30773010253904,0.0155121088027954,0,2.18721716640383
"US-Slt",-74.596,39.9138,2001,1,6,9,-6.5639709472656,-7.69379272460935,0.0155121088027954,0,2.31097563541614
"US-Slt",-74.596,39.9138,2001,1,6,10,-6.72649230957029,-7.93883361816404,0.015556812286377,0,2.31444707947155
"US-Slt",-74.596,39.9138,2001,1,6,11,-6.6558898925781,-7.98288574218748,0.015556812286377,0,2.37425955552852
"US-Slt",-74.596,39.9138,2001,1,6,12,-6.33554687499998,-7.75607910156248,0.0156015157699585,0,2.31501304084757
"US-Slt",-74.596,39.9138,2001,1,6,13,-5.71877136230466,-7.15753784179685,0.0156015157699585,16.83,2.16100961133191
"US-Slt",-74.596,39.9138,2001,1,6,14,-3.86495056152341,-5.8935607910156,0.0156015157699585,148.340555555556,1.85596821644109
"US-Slt",-74.596,39.9138,2001,1,6,15,-0.980993652343727,-4.13632812499998,0.0156164169311523,404.318888888889,2.59876768259637
"US-Slt",-74.596,39.9138,2001,1,6,16,0.981866455078148,-3.32620849609373,0.0157207250595093,767.888888888889,3.74148923400921
"US-Slt",-74.596,39.9138,2001,1,6,17,1.76397094726565,-3.56069030761716,0.0157207250595093,1220.96,4.04304837745076
"US-Slt",-74.596,39.9138,2001,1,6,18,2.0530944824219,-4.08959045410154,0.0157207250595093,1683.74,4.14171888301754
"US-Slt",-74.596,39.9138,2001,1,6,19,2.4766784667969,-4.41879882812498,0.0157207250595093,2102.65888888889,4.3026636883431
"US-Slt",-74.596,39.9138,2001,1,6,20,2.1330505371094,-4.89938964843748,0.0157207250595093,2380.42222222222,4.24927519885538
"US-Slt",-74.596,39.9138,2001,1,6,21,1.46993408203127,-4.61063232421873,0.0157207250595093,2503.25444444444,3.87603419127817
"US-Slt",-74.596,39.9138,2001,1,6,22,0.736535644531273,-4.70082702636716,0.0157207250595093,2520.54111111111,3.7767127875617
"US-Slt",-74.596,39.9138,2001,1,6,23,0.366006469726585,-4.86208190917966,0.0157207250595093,2520.54111111111,3.60699492544784
"US-Slt",-74.596,39.9138,2001,1,7,0,-0.46776428222654,-4.85465087890623,0.0157207250595093,2520.54111111111,3.38670349289527
"US-Slt",-74.596,39.9138,2001,1,7,1,-1.3641418457031,-5.15605773925779,0,0,3.39960766335251
"US-Slt",-74.596,39.9138,2001,1,7,2,-2.36138000488279,-5.75362243652341,0,0,3.17421324652806
"US-Slt",-74.596,39.9138,2001,1,7,3,-3.39865722656248,-6.32097473144529,0,0,2.79986951406677
"US-Slt",-74.596,39.9138,2001,1,7,4,-4.30718078613279,-6.9725402832031,0,0,2.56879869237474
"US-Slt",-74.596,39.9138,2001,1,7,5,-5.04379882812498,-7.64833679199216,0,0,2.36155265897375
"US-Slt",-74.596,39.9138,2001,1,7,6,-5.82247009277341,-8.33574523925779,0,0,2.19877975280714
"US-Slt",-74.596,39.9138,2001,1,7,7,-5.88738098144529,-8.29355468749998,0,0,2.05323354381392
"US-Slt",-74.596,39.9138,2001,1,7,8,-6.44920959472654,-8.83257141113279,0,0,2.11783288172199
"US-Slt",-74.596,39.9138,2001,1,7,9,-6.73137512207029,-9.10892333984373,0,0,2.0728277065789
"US-Slt",-74.596,39.9138,2001,1,7,10,-6.71550598144529,-9.04129638671873,0,0,2.02226453103284
"US-Slt",-74.596,39.9138,2001,1,7,11,-6.6428283691406,-8.9882873535156,0.000859796898566856,0,2.2704920522594
"US-Slt",-74.596,39.9138,2001,1,7,12,-6.16445007324216,-8.45328369140623,0.000859796898566856,0,2.35409709946336
"US-Slt",-74.596,39.9138,2001,1,7,13,-5.77005615234373,-7.93846740722654,0.000859796898566856,17.8555555555556,2.1676491749374
"US-Slt",-74.596,39.9138,2001,1,7,14,-4.0419982910156,-6.54033508300779,0.00172284143218349,164.979444444444,1.52149048059987
"US-Slt",-74.596,39.9138,2001,1,7,15,-1.45229187011716,-4.78072204589841,0.00171959396766397,463.162222222222,1.79388299013768
"US-Slt",-74.596,39.9138,2001,1,7,16,2.34243164062502,-3.06232299804685,0.00257492064292819,876.866666666667,2.1313795448924
"US-Slt",-74.596,39.9138,2001,1,7,17,3.77268371582034,-2.28563537597654,0.00257869288589063,1354.04888888889,2.19187838102719
"US-Slt",-74.596,39.9138,2001,1,7,18,4.47832641601565,-1.90628662109373,0.00257869288589063,1832.14888888889,2.22041894421539
"US-Slt",-74.596,39.9138,2001,1,7,19,5.01801452636721,-1.5319885253906,0.00257869288589063,2255.82666666667,2.057456593986
"US-Slt",-74.596,39.9138,2001,1,7,20,4.44925842285159,-0.940512084960915,0.00257869288589063,2571.74333333333,1.63089021043979
"US-Slt",-74.596,39.9138,2001,1,7,21,3.98296508789065,-0.97899475097654,0.00257869288589063,2737.51666666667,1.86651132154581
"US-Slt",-74.596,39.9138,2001,1,7,22,2.57996520996096,-1.42023315429685,0.00257343049270276,2765.8,2.39290941484678
"US-Slt",-74.596,39.9138,2001,1,7,23,1.11066589355471,-1.65178527832029,0.00257343049270276,2765.8,2.12456929898816
"US-Slt",-74.596,39.9138,2001,1,8,0,0.603631591796898,-1.76900329589841,0.00258088107329968,2765.8,1.98183259432922
"US-Slt",-74.596,39.9138,2001,1,8,1,0.104776000976585,-2.05141296386716,0,0,1.93091774949104
"US-Slt",-74.596,39.9138,2001,1,8,2,-0.181860351562477,-2.27475585937498,0,0,1.81254977381946
"US-Slt",-74.596,39.9138,2001,1,8,3,-0.58946838378904,-2.70363464355466,0,0,1.82989066521601
"US-Slt",-74.596,39.9138,2001,1,8,4,-1.3049377441406,-3.19492187499998,0,0,1.59035587212399
"US-Slt",-74.596,39.9138,2001,1,8,5,-1.52593078613279,-3.3615783691406,0,0,0.740886462977106
"US-Slt",-74.596,39.9138,2001,1,8,6,-1.41521301269529,-3.36643066406248,0,0,0.368537470939027
"US-Slt",-74.596,39.9138,2001,1,8,7,-4.49815979003904,-5.52426757812498,0,0,1.33487442808223
"US-Slt",-74.596,39.9138,2001,1,8,8,-4.56859436035154,-5.74735107421873,0,0,1.67836399477939
"US-Slt",-74.596,39.9138,2001,1,8,9,-4.53572692871091,-5.89780273437498,0,0,1.92452883455338
"US-Slt",-74.596,39.9138,2001,1,8,10,-4.74602355957029,-6.1622375488281,0,0,2.10648091786401
"US-Slt",-74.596,39.9138,2001,1,8,11,-4.40920104980466,-5.78925170898435,0,0,2.06483575260177
"US-Slt",-74.596,39.9138,2001,1,8,12,-4.0177062988281,-5.26421203613279,0,0,2.01332612704656
"US-Slt",-74.596,39.9138,2001,1,8,13,-3.08302917480466,-4.1417297363281,0,11.2038888888889,1.84447517633435
"US-Slt",-74.596,39.9138,2001,1,8,14,-1.02347412109373,-2.22336425781248,0,88.2466666666667,1.51162125090694
"US-Slt",-74.596,39.9138,2001,1,8,15,1.51229248046877,0.17536315917971,0.00616163015365601,225.584444444444,1.42582776666558
"US-Slt",-74.596,39.9138,2001,1,8,16,3.59285888671877,1.59726867675784,0.0956505537033081,374.191666666667,1.34794009932164
"US-Slt",-74.596,39.9138,2001,1,8,17,4.02207336425784,2.01363525390627,0.300407409667969,571.061111111111,1.45803167045119
"US-Slt",-74.596,39.9138,2001,1,8,18,3.71979675292971,2.13627014160159,0.636354088783264,728.132222222222,1.24101234285286
"US-Slt",-74.596,39.9138,2001,1,8,19,3.42901000976565,2.09377441406252,1.28906965255737,826.962222222222,1.38891734748276
"US-Slt",-74.596,39.9138,2001,1,8,20,3.36907348632815,2.12590942382815,1.8818974494934,923.221111111111,1.47893796311257
"US-Slt",-74.596,39.9138,2001,1,8,21,2.89621887207034,1.89646301269534,2.59071588516235,955.122222222222,1.75854689105314
"US-Slt",-74.596,39.9138,2001,1,8,22,2.23523864746096,1.45467529296877,3.50981950759887,958.875555555556,2.04349678011146
"US-Slt",-74.596,39.9138,2001,1,8,23,1.6552673339844,1.09011230468752,4.55902516841888,958.875555555556,2.24561361084117
"US-Slt",-74.596,39.9138,2001,1,9,0,1.22075805664065,0.812295532226585,5.37563860416412,958.875555555556,2.26808857044645
"US-Slt",-74.596,39.9138,2001,1,9,1,0.86023864746096,0.613610839843773,0.530711375176907,0,2.11801799909862
"US-Slt",-74.596,39.9138,2001,1,9,2,0.676568603515648,0.488183593750023,0.946862623095512,0,2.14887039804296
"US-Slt",-74.596,39.9138,2001,1,9,3,0.50763854980471,0.371057128906273,1.29212811589241,0,2.20191148595483
"US-Slt",-74.596,39.9138,2001,1,9,4,0.489114379882835,0.273065185546898,1.52517110109329,0,2.21334588424234
"US-Slt",-74.596,39.9138,2001,1,9,5,0.498147583007835,0.221490478515648,1.69795006513595,0,2.23816121636201
"US-Slt",-74.596,39.9138,2001,1,9,6,0.504067993164085,0.122827148437523,1.80901959538459,0,2.48538909385695
"US-Slt",-74.596,39.9138,2001,1,9,7,0.791162109375023,0.0295959472656477,1.86502933502197,0,2.86454177829698
"US-Slt",-74.596,39.9138,2001,1,9,8,0.583779907226585,-0.738485717773415,1.89752131700515,0,3.2447665618604
"US-Slt",-74.596,39.9138,2001,1,9,9,0.0393005371093977,-2.07396545410154,1.9173711538265,0,3.40877295563912
"US-Slt",-74.596,39.9138,2001,1,9,10,-0.76073303222654,-3.47098388671873,1.93285346030691,0,3.42600528541146
"US-Slt",-74.596,39.9138,2001,1,9,11,-1.60773315429685,-4.5794738769531,1.95428878068426,0,3.4042479500253
"US-Slt",-74.596,39.9138,2001,1,9,12,-2.3006652832031,-5.45670166015623,1.97427868842581,0,3.44065367390777
"US-Slt",-74.596,39.9138,2001,1,9,13,-2.70320739746091,-6.07692565917966,1.98965370651649,4.27944444444444,3.51690117999762
"US-Slt",-74.596,39.9138,2001,1,9,14,-2.75412597656248,-6.49175109863279,1.99957787987159,44.965,3.58466131569343
"US-Slt",-74.596,39.9138,2001,1,9,15,-2.42044677734373,-6.94689025878904,2.00257301327155,197.047222222222,4.2199795057908
"US-Slt",-74.596,39.9138,2001,1,9,16,-1.80950012207029,-7.62615051269529,2.00397372242377,489.174444444444,4.72005704616113
"US-Slt",-74.596,39.9138,2001,1,9,17,-1.22482910156248,-7.76012268066404,2.00482782014432,937.708888888889,4.60427605019544
"US-Slt",-74.596,39.9138,2001,1,9,18,-0.971578979492165,-8.29109802246091,2.00483080038793,1397.69222222222,4.85698462709619
"US-Slt",-74.596,39.9138,2001,1,9,19,-0.958654785156227,-8.98601379394529,2.00482175188199,1700.84888888889,4.98607935587942
"US-Slt",-74.596,39.9138,2001,1,9,20,-1.19212951660154,-9.42401733398435,2.00482175188199,1920.85444444444,4.84511643772417
"US-Slt",-74.596,39.9138,2001,1,9,21,-1.59169616699216,-9.75577392578123,2.00482175188199,2057.61444444444,4.54150725505444
"US-Slt",-74.596,39.9138,2001,1,9,22,-2.58515014648435,-9.99237670898435,2.00482175188199,2092.31555555556,3.7625542635957
"US-Slt",-74.596,39.9138,2001,1,9,23,-3.30484619140623,-10.4731353759765,2.00482175188199,2092.31555555556,3.73594709612367
"US-Slt",-74.596,39.9138,2001,1,10,0,-3.84172668457029,-11.0251220703125,2.00482175188199,2092.31555555556,3.8119025877351
"US-Slt",-74.596,39.9138,2001,1,10,1,-4.21835937499998,-11.7846435546875,0,0,3.81365253744487
"US-Slt",-74.596,39.9138,2001,1,10,2,-4.46088256835935,-12.3092407226562,0,0,3.98817760546553
"US-Slt",-74.596,39.9138,2001,1,10,3,-4.48003234863279,-12.2310852050781,0,0,4.34753339350526
