"site","LON","LAT","YEAR","MO","DY","HR","T2M","T2MDEW","PRECTOTCORR","ALLSKY_SFC_SW_DWN","WS10M"
"FR-Hes",7.06465,48.6741,2001,1,1,16,4.48055419921877,-2.60823669433591,0.493615865593711,356.255555555556,4.05611769205931
"FR-Hes",7.06465,48.6741,2001,1,1,17,4.16999206542971,-1.53716125488279,0.493618845837318,356.255555555556,4.10688491914361
"FR-Hes",7.06465,48.6741,2001,1,1,18,4.40339050292971,-0.269918823242165,0.535583496002801,356.255555555556,4.2752632010747
"FR-Hes",7.06465,48.6741,2001,1,1,19,4.12685546875002,1.03707275390627,1.13639831533873,356.255555555556,3.54660644945595
"FR-Hes",7.06465,48.6741,2001,1,1,20,4.74605712890627,1.95818481445315,1.34498476973021,356.255555555556,3.67546470245963
"FR-Hes",7.06465,48.6741,2001,1,1,21,5.15519104003909,2.87754211425784,1.52657032003844,356.255555555556,3.85253244458079
"FR-Hes",7.06465,48.6741,2001,1,1,22,5.37832031250002,3.0263610839844,1.53330564489806,356.255555555556,3.80196949465384
"FR-Hes",7.06465,48.6741,2001,1,1,23,5.37015686035159,3.19976196289065,1.70392394056761,356.255555555556,3.52984670194097
"FR-Hes",7.06465,48.6741,2001,1,2,0,5.25835571289065,3.38868103027346,2.02373266210997,356.255555555556,3.3539808862654
"FR-Hes",7.06465,48.6741,2001,1,2,1,5.00858459472659,3.33652648925784,0.259917229413986,0,3.4701138612271
"FR-Hes",7.06465,48.6741,2001,1,2,2,5.36292419433596,3.76920471191409,0.481389462947845,0,3.53133869189158
"FR-Hes",7.06465,48.6741,2001,1,2,3,5.53598937988284,4.02616271972659,0.673409551382065,0,3.49416145968496
"FR-Hes",7.06465,48.6741,2001,1,2,4,5.81569824218752,4.41071472167971,1.25704705715179,0,3.59766210296628
"FR-Hes",7.06465,48.6741,2001,1,2,5,5.70542297363284,4.40337524414065,2.30838358402252,0,3.89140180962646
"FR-Hes",7.06465,48.6741,2001,1,2,6,6.56778869628909,5.19329223632815,3.36311757564544,0,4.44972899250455
"FR-Hes",7.06465,48.6741,2001,1,2,7,6.96051940917971,5.59684143066409,4.06314432621002,0,4.48227977535401
"FR-Hes",7.06465,48.6741,2001,1,2,8,7.16907653808596,5.7725769042969,4.40062582492828,3.02666666666667,4.4022022735068
"FR-Hes",7.06465,48.6741,2001,1,2,9,7.50422058105471,6.25968322753909,4.49380278587341,59.1861111111111,4.21076933692756
"FR-Hes",7.06465,48.6741,2001,1,2,10,8.15291748046877,6.90850219726565,4.58993017673492,173.952222222222,4.04883329479437
"FR-Hes",7.06465,48.6741,2001,1,2,11,8.93967590332034,7.42673645019534,4.64904308319091,371.059444444444,4.08490265144375
"FR-Hes",7.06465,48.6741,2001,1,2,12,9.57660827636721,7.46878967285159,4.71158325672149,602.186111111111,3.93893571383859
"FR-Hes",7.06465,48.6741,2001,1,2,13,9.45610961914065,7.19036254882815,4.78371977806091,779.620555555556,4.23248446287995
"FR-Hes",7.06465,48.6741,2001,1,2,14,9.3714538574219,6.9352966308594,4.97376918792724,945.525,4.2735975581269
"FR-Hes",7.06465,48.6741,2001,1,2,15,8.56012878417971,6.50713500976565,4.98366355895996,1024.32666666667,4.07426508856223
"FR-Hes",7.06465,48.6741,2001,1,2,16,7.78885803222659,5.99659118652346,4.99367713928222,1037.05,3.94640318209552
"FR-Hes",7.06465,48.6741,2001,1,2,17,7.13984069824221,5.60762939453127,5.00231981277465,1037.05,3.85582342151717
"FR-Hes",7.06465,48.6741,2001,1,2,18,6.71882019042971,5.39032897949221,5.01248240470886,1037.05,3.99979851499359
"FR-Hes",7.06465,48.6741,2001,1,2,19,6.19318542480471,4.3515563964844,5.02139329910278,1037.05,4.48007285028466
"FR-Hes",7.06465,48.6741,2001,1,2,20,6.36795959472659,4.39988098144534,5.03143668174743,1037.05,4.66415900346279
"FR-Hes",7.06465,48.6741,2001,1,2,21,6.32561645507815,4.4993835449219,5.04612922668457,1037.05,4.67715494808397
"FR-Hes",7.06465,48.6741,2001,1,2,22,6.45240173339846,4.63764343261721,5.07178902626037,1037.05,4.78865285110135
"FR-Hes",7.06465,48.6741,2001,1,2,23,6.24842224121096,4.64519653320315,5.1264464855194,1037.05,5.03216031660811
