ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,reco_nt_vut_ref,reco_nt_vut_25,reco_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
CA-TPD,Dfb,2012,1,0,-80.5577,42.6353,1.946,0.028,-9999,0,1.0205,1.729,22.685000000000002,NA,NA,NA,0.8202,0.8202,0.8202,1.0987200000000001,1.071205,1.13837,0.263482,0.2510085,0.3181715,42.6353_-80.5577
CA-TPD,Dfb,2012,1,1,-80.5577,42.6353,2.1445,0.011,-9999,0,1.032,1.737,22.665,NA,NA,NA,1.1324999999999998,1.1324999999999998,1.1324999999999998,1.10866,1.080905,1.1442,-0.038954,-0.05159899999999999,0.0116985,42.6353_-80.5577
CA-TPD,Dfb,2012,1,2,-80.5577,42.6353,2.3834999999999997,0,-9999,0,1.0605,1.7465000000000002,22.645,NA,NA,NA,1.049,1.049,1.049,1.12064,1.0925799999999999,1.1511900000000002,0.056432500000000003,0.0435805,0.10219,42.6353_-80.5577
CA-TPD,Dfb,2012,1,3,-80.5577,42.6353,2.6225,0.022,-9999,0,1.089,1.7570000000000001,22.625,NA,NA,NA,1.1251,1.1251,1.1251,1.132625,1.10427,1.1587749999999999,-0.0077705,-0.020831000000000002,0.033674499999999996,42.6353_-80.5577
CA-TPD,Dfb,2012,1,4,-80.5577,42.6353,2.856,0.006,-9999,0,1.1125,1.754,22.605,NA,NA,NA,1.4018,1.4018,1.4018,1.14435,1.115695,1.16706,-0.2728375,-0.28610199999999997,-0.23474,42.6353_-80.5577
CA-TPD,Dfb,2012,1,5,-80.5577,42.6353,3.072,0,-9999,0,1.1225,1.7455,22.6,NA,NA,NA,1.2344,1.2344,1.2344,1.1552,1.126275,1.1770749999999999,-0.094669,-0.10812350000000001,-0.057323,42.6353_-80.5577
CA-TPD,Dfb,2012,1,6,-80.5577,42.6353,3.2880000000000003,0.012,-9999,0,1.1324999999999998,1.739,22.585,NA,NA,NA,1.0565,1.0565,1.0565,1.166055,1.136865,1.187095,0.09400649999999999,0.08036200000000002,0.1305925,42.6353_-80.5577
CA-TPD,Dfb,2012,1,7,-80.5577,42.6353,3.6315,0.2105,-9999,0,1.2134999999999998,1.725,22.564999999999998,NA,NA,NA,0.7386999999999999,0.7386999999999999,0.7386999999999999,1.183335,1.15371,1.20301,0.4289585,0.4150095,0.464311,42.6353_-80.5577
CA-TPD,Dfb,2012,1,8,-80.5577,42.6353,4.3565000000000005,0,-9999,43.9875,1.5065,1.7085,22.55,NA,NA,NA,0.7475,0.7475,0.7475,1.219845,1.189305,1.236575,0.456401,0.441804,0.489077,42.6353_-80.5577
CA-TPD,Dfb,2012,1,9,-80.5577,42.6353,5.0825,0.421,-9999,115.506,1.8005,1.7149999999999999,22.560000000000002,NA,NA,NA,0.7651,0.7651,0.7651,1.256445,1.22489,1.270135,0.475142,0.45978949999999996,0.5050345,42.6353_-80.5577
CA-TPD,Dfb,2012,1,10,-80.5577,42.6353,5.695,0.524,-9999,50.364999999999995,1.9674999999999998,1.7475,22.6455,NA,NA,NA,0.8755,0.8755,0.8755,1.2873450000000002,1.2562950000000002,1.2960349999999998,0.3954275,0.380793,0.420539,42.6353_-80.5577
CA-TPD,Dfb,2012,1,11,-80.5577,42.6353,5.968500000000001,0,-9999,60.2625,1.754,1.831,22.841,NA,NA,NA,0.9555,0.9555,0.9555,1.301145,1.27022,1.308105,0.3291355,0.31472249999999996,0.352606,42.6353_-80.5577
CA-TPD,Dfb,2012,1,12,-80.5577,42.6353,6.2415,1.048,-9999,63.281000000000006,1.5405000000000002,1.9905,23.046,NA,NA,NA,1.5425,1.5425,1.5425,1.3149250000000001,1.28413,1.31947,-0.24418,-0.258368,-0.2230285,42.6353_-80.5577
CA-TPD,Dfb,2012,1,13,-80.5577,42.6353,6.428,0.2295,-9999,25.596,1.3719999999999999,2.2125,23.17,NA,NA,NA,0.747,0.747,0.747,1.32434,1.293635,1.327395,0.5606685,0.546635,0.580395,42.6353_-80.5577
CA-TPD,Dfb,2012,1,14,-80.5577,42.6353,6.355499999999999,0,-9999,20.8945,1.3375,2.4234999999999998,23.215,NA,NA,NA,0.9575,0.9575,0.9575,1.320675,1.289945,1.32483,0.34653599999999996,0.33244250000000003,0.36733099999999996,42.6353_-80.5577
CA-TPD,Dfb,2012,1,15,-80.5577,42.6353,6.282500000000001,0.459,-9999,13.57,1.3035,2.5635,23.22,NA,NA,NA,1.3608335,1.3608335,1.3608335,1.316995,1.2862200000000001,1.3214000000000001,-0.06045849999999997,-0.07461249999999997,-0.03943350000000001,42.6353_-80.5577
CA-TPD,Dfb,2012,1,16,-80.5577,42.6353,5.919499999999999,0.106,-9999,1.201,1.279,2.6254999999999997,23.189999999999998,NA,NA,NA,1.295835,1.295835,1.295835,1.298675,1.2677299999999998,1.30548,-0.013654500000000014,-0.028105000000000047,0.009642499999999998,42.6353_-80.5577
CA-TPD,Dfb,2012,1,17,-80.5577,42.6353,4.686999999999999,0,-9999,0,1.2845,2.6275,23.15,NA,NA,NA,3.292,3.292,3.292,1.236505,1.20554,1.25186,-2.07156,-2.0864599999999998,-2.040145,42.6353_-80.5577
CA-TPD,Dfb,2012,1,18,-80.5577,42.6353,3.4539999999999997,0.212,-9999,0,1.2905,2.3975,22.9845,NA,NA,NA,1.3094999999999999,1.3094999999999999,1.3094999999999999,1.17441,1.1450049999999998,1.194785,-0.15070199999999995,-0.16449449999999993,-0.11471650000000005,42.6353_-80.5577
CA-TPD,Dfb,2012,1,19,-80.5577,42.6353,2.3890000000000002,0.0485,-9999,0,1.307,2.1745,22.8345,NA,NA,NA,1.65425,1.65425,1.65425,1.12092,1.092855,1.151345,-0.548542,-0.5613995,-0.5029035,42.6353_-80.5577
CA-TPD,Dfb,2012,1,20,-80.5577,42.6353,1.8279999999999998,0,-9999,0,1.3565,2.0525,22.7335,NA,NA,NA,0.696,0.696,0.696,1.0928149999999999,1.0654499999999998,1.134895,0.381824,0.369452,0.43889500000000004,42.6353_-80.5577
CA-TPD,Dfb,2012,1,21,-80.5577,42.6353,1.267,0.097,-9999,0,1.4064999999999999,2.0534999999999997,22.707,NA,NA,NA,1.63,1.63,1.63,1.064775,1.038115,1.108085,-0.579993,-0.5918855000000001,-0.521916,42.6353_-80.5577
CA-TPD,Dfb,2012,1,22,-80.5577,42.6353,0.7595000000000001,0.074,-9999,0,1.4445000000000001,2.049,22.6905,NA,NA,NA,2.508,2.508,2.508,1.0394700000000001,1.010935,1.093545,-1.483093,-1.497067,-1.4144565,42.6353_-80.5577
CA-TPD,Dfb,2012,1,23,-80.5577,42.6353,0.41200000000000003,0,-9999,0,1.446,2.0374999999999996,22.676499999999997,NA,NA,NA,0.4945,0.4945,0.4945,1.022185,0.9897400000000001,1.08352,0.5132595,0.49524,0.5890175,42.6353_-80.5577
CA-TPD,Dfb,2012,2,0,-80.5577,42.6353,0.0645,0.148,-9999,0,1.4475,2.017,22.6465,NA,NA,NA,0.9440000000000001,0.9440000000000001,0.9440000000000001,1.0049299999999999,0.97247,1.073435,0.046644999999999937,0.028469999999999995,0.12943300000000002,42.6353_-80.5577
CA-TPD,Dfb,2012,2,1,-80.5577,42.6353,-0.232,0.053,-9999,0,1.4535,1.9905,22.6205,NA,NA,NA,0.879,0.879,0.879,0.9902325000000001,0.9577694999999999,1.064785,0.09707550000000001,0.0787695,0.1857845,42.6353_-80.5577
CA-TPD,Dfb,2012,2,2,-80.5577,42.6353,-0.377,0,-9999,0,1.4715,1.9675,22.597,NA,NA,NA,1.3199999999999998,1.3199999999999998,1.3199999999999998,0.9830559999999999,0.9505935000000001,1.06054,-0.35104,-0.36940649999999997,-0.2594605,42.6353_-80.5577
CA-TPD,Dfb,2012,2,3,-80.5577,42.6353,-0.5215000000000001,0.106,-9999,0,1.4895,1.9489999999999998,22.5835,NA,NA,NA,0.9764999999999999,0.9764999999999999,0.9764999999999999,0.9759115,0.943451,1.0562999999999998,-0.014624499999999985,-0.033048999999999995,0.0797985,42.6353_-80.5577
CA-TPD,Dfb,2012,2,4,-80.5577,42.6353,-0.677,0.0465,-9999,0,1.509,1.9285,22.566499999999998,NA,NA,NA,1.08,1.08,1.08,0.9682310000000001,0.9357745,1.051725,-0.1257395,-0.1442255,-0.028276000000000003,42.6353_-80.5577
CA-TPD,Dfb,2012,2,5,-80.5577,42.6353,-0.8654999999999999,0,-9999,0,1.533,1.9085,22.55,NA,NA,NA,1.8645,1.8645,1.8645,0.958931,0.9260205,1.0461649999999998,-0.9194605,-0.9384804999999999,-0.818335,42.6353_-80.5577
CA-TPD,Dfb,2012,2,6,-80.5577,42.6353,-1.0539999999999998,0.093,-9999,0,1.557,1.8900000000000001,22.527,NA,NA,NA,0.633,0.633,0.633,0.9496435,0.916264,1.040585,0.302833,0.283264,0.407586,42.6353_-80.5577
