ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds,nee_vut_ref,reco_nt_vut_ref,gpp_nt_vut_ref,lat_lon
JP-MBF,Dfb,2003,1,0,142.318611,44.384167,-13.5564456974492,0.0341336035494521,69.56852069089132,0,0.7316335016783314,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,1,142.318611,44.384167,-13.725983586986324,0.0341336035494521,70.73061567164257,0,0.6960806394910912,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,2,142.318611,44.384167,-13.878205255026764,0.0336002659939924,70.50840607142345,0,0.6947150353897583,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,3,142.318611,44.384167,-14.25674591100044,0.0485337175468794,71.73906523051241,0,0.6500369782240419,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,4,142.318611,44.384167,-14.29741889637632,0.051733742879638,73.56186942454153,0,0.6066239816271092,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,5,142.318611,44.384167,-13.509329466865228,0.0522670804351012,74.13523968452857,0,0.6238702452053606,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,6,142.318611,44.384167,-12.827553583287177,0.0469337048804967,74.31854202192338,3.01773382218263,0.6471310631190852,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,7,142.318611,44.384167,-12.659524500692616,0.0432003419922749,73.05512635407821,30.889156973533062,0.6864344096494324,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,8,142.318611,44.384167,-12.174706361229253,0.0397269755232146,70.77724522763195,105.4197646253173,0.7700505688232357,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,9,142.318611,44.384167,-10.38229463047049,0.0361154322938324,67.89306685238246,157.91666989366234,0.9570394712618302,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,10,142.318611,44.384167,-8.803378000183026,0.0334067748717949,60.73633053698845,174.31202999591017,1.3004855759097649,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,11,142.318611,44.384167,-8.635660037705607,0.0401784184268887,56.16939227103444,225.90668705834503,1.4686979047488502,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,12,142.318611,44.384167,-8.844024941677542,0.0365668751975047,57.58609890932995,178.56769857228477,1.400557414617357,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,13,142.318611,44.384167,-9.152625992636,0.031601003257102,60.5553967481458,141.94339157014514,1.275110116729496,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,14,142.318611,44.384167,-9.780088487551549,0.0239264738946635,65.07333107755471,85.14047769676945,1.0810045377512512,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,15,142.318611,44.384167,-10.850326403407514,0.0144461729175322,69.21854624881713,24.709209450270002,0.8875718434143995,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,16,142.318611,44.384167,-12.311643144710816,0.0117375154954947,73.07023487394994,0,0.7018573679156669,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,17,142.318611,44.384167,-12.669178377662707,0.0198634877616073,74.06769222016914,0,0.6616113072022403,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,18,142.318611,44.384167,-13.894506079997782,0.0225721451836448,75.98768966174481,0,0.5649900782784423,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,19,142.318611,44.384167,-13.806108848009654,0.0194120448579349,76.06507879522738,0,0.566329013957179,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,20,142.318611,44.384167,-14.086691133471913,0.0148976158212046,75.18614093347136,0,0.5768005289484047,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,21,142.318611,44.384167,-14.361748591934898,0.0112860725918224,74.81212282360168,0,0.5755915070985939,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,22,142.318611,44.384167,-14.900419224362366,0.0067716435550937,74.31707077885207,0,0.567490397264329,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,1,23,142.318611,44.384167,-14.953694341855215,0.0049658719404009,73.72057077329276,0,0.5787754348959555,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,0,142.318611,44.384167,-15.007364089847982,0.0045144290367286,72.71741779420987,0,0.5988175160293878,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,1,142.318611,44.384167,-15.403967742294583,0.005417314844075,69.76348233688921,0,0.6479032561419268,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,2,142.318611,44.384167,-15.698362095254964,0.0040629861330562,69.36475170818096,0,0.6448427969804739,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,3,142.318611,44.384167,-15.606807819267285,0.0121889583991671,69.64141024253766,0,0.642548531494044,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,4,142.318611,44.384167,-15.48052605928428,0.0221207022799724,70.12928197364982,0,0.6370852888768258,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,5,142.318611,44.384167,-14.587477237904498,0.0361154322938324,71.19766679729254,0,0.650475087564223,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,6,142.318611,44.384167,-12.841237275639525,0.0568818058627861,72.08064458968437,3.9846068836119595,0.7028500830320484,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,7,142.318611,44.384167,-12.491594652686576,0.0695222071656273,72.6641358170393,28.88355951881587,0.7043469428794141,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,8,142.318611,44.384167,-11.898859641766371,0.0681678784546085,71.13745864086215,81.80254656589142,0.773193463257824,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,9,142.318611,44.384167,-10.604076971440668,0.0483043906929995,71.49682644546513,135.42629401415007,0.8382416385584651,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,10,142.318611,44.384167,-7.8317977093138005,0.0343096606791396,72.92686112123349,178.44378465559328,0.9604699538857555,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,11,142.318611,44.384167,-7.625800588341509,0.026183688413027,72.21727940506457,204.33792093422596,1.0002731512332181,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,12,142.318611,44.384167,-7.415462531869842,0.02482935970201,71.00460010573417,191.72580760096645,1.0598798994382963,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,13,142.318611,44.384167,-7.236300284893954,0.0311495603534297,71.24602232132244,143.1941476667502,1.0648836227821847,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,14,142.318611,44.384167,-7.677102553334624,0.0302466745460833,73.35364205033324,73.8217158689777,0.9559095004883209,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,15,142.318611,44.384167,-8.542921870218077,0.0225721451836448,75.19512762249107,20.166989941546184,0.8408638671662862,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,16,142.318611,44.384167,-10.522388457951632,0.0112860725918224,78.0921819810136,0,0.643860305973651,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,17,142.318611,44.384167,-10.773373455917866,0.0058687577477473,77.74008499103005,0,0.6431020333349937,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,18,142.318611,44.384167,-10.803760004413787,0.005417314844075,77.4646034867798,0,0.6498086684065771,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,19,142.318611,44.384167,-10.454512011960777,0.0076745293624384,76.87837209661532,0,0.682683949908022,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,20,142.318611,44.384167,-10.43320196496363,0.0081259722661108,75.88802171670048,0,0.7129645275088972,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,21,142.318611,44.384167,-10.684581593429813,0.0076745293624384,76.16739976970976,0,0.6935016607804823,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,22,142.318611,44.384167,-11.607622332805569,0.0081259722661108,77.90647414133099,0,0.6033818368930843,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,2,23,142.318611,44.384167,-11.918985797263655,0.0117375154954947,77.92046497058497,0,0.5906557242088515,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,0,142.318611,44.384167,-12.048819231746203,0.0167033874358974,78.20506656414733,0,0.5781163307857027,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,1,142.318611,44.384167,-12.125772179235819,0.0148976158212046,77.81230671334063,0,0.5866656885504351,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,2,142.318611,44.384167,-13.690482111525235,0.0130918442065135,77.69156618779638,0,0.5317409443588597,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,3,142.318611,44.384167,-14.029469710979601,0.010383186784476,77.97982179003998,0,0.513984344510814,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,4,142.318611,44.384167,-15.109968019834163,0.0045144290367286,76.78024133780991,0,0.5065642564858488,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,5,142.318611,44.384167,-15.187710228323706,0.0013543287110187,76.26176456091993,0,0.5159121055375969,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,6,142.318611,44.384167,-14.014079121481695,0.0013543287110187,76.0640483204984,3.8490760372305814,0.5590350819070534,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,7,142.318611,44.384167,-13.548020501044387,0.0067716435550937,75.13327256259294,32.07047056372605,0.5982987370502789,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,8,142.318611,44.384167,-12.90201037263135,0.0112860725918224,75.04203644224512,100.73426965041891,0.6258979811769575,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,9,142.318611,44.384167,-11.593415634807496,0.0076745293624384,74.91644313117035,174.93159957936786,0.691800646900101,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,10,142.318611,44.384167,-8.898089320170248,0.0031601003257098,72.89622650498674,235.73073726604525,0.8915973370332435,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,11,142.318611,44.384167,-8.570940635714303,0.0013543287110187,72.85578395862912,249.26058804480138,0.9137164151439978,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,12,142.318611,44.384167,-8.29154224175192,0.0013543287110187,74.03767561413562,220.77587644533645,0.8912031363498303,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,13,142.318611,44.384167,-8.16210343776931,9.028858073446e-4,77.16360949740843,159.1751706100607,0.7913762313840742,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,14,142.318611,44.384167,-8.550814480216994,4.514429036723e-4,77.20764283921153,91.87442460697466,0.7683091477152242,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,15,142.318611,44.384167,-8.71971633419427,0,78.52473219353794,24.174830684537774,0.7155186985607491,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,16,142.318611,44.384167,-9.048838171149988,0,81.3536894579662,0,0.6069303397321706,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,17,142.318611,44.384167,-9.627761114572039,0,81.69575421278302,0,0.5727687276161295,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,18,142.318611,44.384167,-10.527518654450944,0,83.05745971447851,0,0.4977856256393518,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,19,142.318611,44.384167,-10.872425711404517,0,82.80372046682405,0,0.4934562071023554,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,20,142.318611,44.384167,-11.315201132344946,0,81.471625657372,0,0.5160377458538938,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,21,142.318611,44.384167,-11.956870325258581,0,80.46376373628094,0,0.5212385128287775,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,22,142.318611,44.384167,-11.770210098783672,0,81.04374127838473,0,0.5124775026550783,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,3,23,142.318611,44.384167,-11.169187847364594,0.0144461729175322,77.59085139217805,0,0.6305327795295868,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,0,142.318611,44.384167,-10.396895958968539,0.1196323694733197,77.70075847315624,0,0.6606111102734804,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,1,142.318611,44.384167,-9.213399089627826,0.3051754028828828,82.35145139593455,0,0.5678595204754726,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,2,142.318611,44.384167,-8.456103160229759,0.3281989909702018,83.57021677875011,0,0.5576202399639256,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,3,142.318611,44.384167,-7.596203300845486,0.2780888286625094,85.0657528795339,0,0.5385000503431441,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,4,142.318611,44.384167,-6.485713073994967,0.2555166834788628,87.99397339442919,0,0.46927775789741544,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,5,142.318611,44.384167,-6.085952377548777,0.4040413987872488,88.56044934165055,0,0.460452753659645,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,6,142.318611,44.384167,-5.571354205618027,0.5507603424809439,88.69098026583353,1.6457317060593628,0.472564409711105,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,7,142.318611,44.384167,-5.314844380652557,0.6369859370824685,89.18228265679333,11.3652295465511,0.4606280388795858,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,8,142.318611,44.384167,-5.088326473683032,0.6816787845460859,89.96127856322573,29.270790508476857,0.43465165419114155,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,9,142.318611,44.384167,-4.907191074207438,0.7006393865003485,91.10274250390118,47.31575462668058,0.39044196127797237,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,10,142.318611,44.384167,-4.371677485779493,0.7024451581150396,91.12784911570417,71.55254226956411,0.4051483576475889,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,11,142.318611,44.384167,-4.137266968811053,0.5674637299168412,89.70965391837758,80.5827689484592,0.4781440283518945,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,12,142.318611,44.384167,-3.782888779858767,0.3421937209840617,88.72484654492439,88.24607023385084,0.5379522719954295,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,13,142.318611,44.384167,-3.1562155459430894,0.2564195692862092,89.17980953191744,82.06586363886092,0.5408185288225766,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,14,142.318611,44.384167,-3.1084652554495165,0.1638737740332647,88.92965732700242,56.12525964146889,0.5548844229968339,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,15,142.318611,44.384167,-3.919430932840367,0.0753909649133747,84.71631059876393,20.19022380092583,0.7213785529595358,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,16,142.318611,44.384167,-5.198428383168242,0.0279894600277198,82.00069117892336,0,0.77333969966941285,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,17,142.318611,44.384167,-6.012945735058608,0.0085774151697849,81.68412609462305,0,0.7406691458580703,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,18,142.318611,44.384167,-7.177894970901782,0.015800501628551,77.87349794219085,0,0.8227009616184844,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,19,142.318611,44.384167,-7.5587134033505485,0.0225721451836448,77.49538839447965,0,0.8141068652599133,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,20,142.318611,44.384167,-7.859816474810014,0.0243779167983359,77.06809668909817,0,0.811953255980731,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,21,142.318611,44.384167,-8.17788865776722,0.0266351313167011,78.02534556723606,0,0.7607297672924778,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,22,142.318611,44.384167,-8.630924471706232,0.02482935970201,77.68513781187636,0,0.747966867688689,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,4,23,142.318611,44.384167,-8.533450738219326,0.02482935970201,76.82391254165154,0,0.782207011528335,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,0,142.318611,44.384167,-8.555155415716406,0.0293437887387386,77.02299672802931,0,0.7745738427401012,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,1,142.318611,44.384167,-9.007796599155496,0.0347611035828136,78.3356543993612,0,0.7071397920814833,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,2,142.318611,44.384167,-9.00700733815561,0.0361154322938324,78.43780857088394,0,0.7038456400756663,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,3,142.318611,44.384167,-9.214582981127673,0.0130918442065135,77.91284437806078,0,0.7110339248587212,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,4,142.318611,44.384167,-9.828233408545056,0.0094803009771295,78.99357416945492,0,0.6475595092972732,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,5,142.318611,44.384167,-9.751280461055412,0.0108346296881483,78.9328534049599,0,0.6528954163101557,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,6,142.318611,44.384167,-9.7611462235541,0.0126404013028411,78.98897042943317,5.967229550676388,0.6507106805555241,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,7,142.318611,44.384167,-9.690507364063597,0.0135432871101858,76.74943241141153,49.92569149699589,0.7238134023518896,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,8,142.318611,44.384167,-9.4261049290992,0.0162519445322233,72.00646021805582,149.02197406114863,0.8875675325424106,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,9,142.318611,44.384167,-8.984513399658631,0.0221207022799724,66.9756623887369,226.82055219394508,1.0813365635862846,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,10,142.318611,44.384167,-8.16762826476857,0.0230235880873171,62.440331243532924,276.0569725293443,1.3009527088301516,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,11,142.318611,44.384167,-8.047660592784727,0.026183688413027,61.66307952954304,280.3048964859257,1.339282243594931,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,12,142.318611,44.384167,-7.841268841312526,0.0383726468121958,61.6742022793202,234.60389508613167,1.3585401561378918,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,13,142.318611,44.384167,-7.528721485354591,0.0821626084684685,66.70088450602114,150.20302857961477,1.2071679259312151,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,14,142.318611,44.384167,-7.517671831356056,0.1530391443451146,74.57943793338168,69.96876752185051,0.9223480382533045,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,15,142.318611,44.384167,-7.561081186350217,0.1024775391337481,82.75736532402476,18.923978464734265,0.6236928345109916,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,16,142.318611,44.384167,-7.544112074852525,0.2013435350381141,84.64311022583777,0,0.5561837908178888,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,17,142.318611,44.384167,-7.321935103382414,0.3160100325710329,85.47381600497758,0,0.5346207558765905,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,18,142.318611,44.384167,-7.46123966986367,0.3277475480665276,88.16287143461886,0,0.43116610863176574,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,19,142.318611,44.384167,-7.563843599849861,0.2848604722176032,84.98778511316232,0,0.5428169628564579,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,20,142.318611,44.384167,-7.6869683158332585,0.2324930953915456,82.30682594475638,0,0.6341737719061047,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,21,142.318611,44.384167,-7.780101113820724,0.1959262201940408,81.84512185719092,0,0.6464082414268444,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,22,142.318611,44.384167,-7.759974958323452,0.1706454175883567,83.63114459188395,0,0.5836618756208327,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,5,23,142.318611,44.384167,-7.873628542308165,0.1580050162855156,82.53158613281929,0,0.6178476202851906,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,0,142.318611,44.384167,-7.991228431292314,0.1611651166112271,82.05617765200446,0,0.629384133484959,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,1,142.318611,44.384167,-7.90914528730337,0.1575535733818432,81.82277807392192,0,0.6413132248591091,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,2,142.318611,44.384167,-8.055947833283604,0.1349814281981984,82.2863076723863,0,0.618439271774468,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,3,142.318611,44.384167,-8.199593335264288,0.0871284804088694,82.0426176458108,0,0.6204438109096815,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,4,142.318611,44.384167,-8.5018802982236,0.0699736500692996,79.8973489172912,0,0.6799742522002159,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,5,142.318611,44.384167,-8.467942075228176,0.0577846916701308,79.70995569943244,0,0.6879641152187674,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,6,142.318611,44.384167,-8.486884339225627,0.0410813042342333,78.18645112727583,4.987535146834014,0.7386284717282672,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,7,142.318611,44.384167,-8.483727295226036,0.0257322455093546,77.09715123069924,43.218850756067,0.7758180690397682,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,8,142.318611,44.384167,-8.197225552264605,0.0252808026056823,73.37796095239656,133.4940113757416,0.9206745130084271,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,9,142.318611,44.384167,-7.710646145830095,0.0311495603534297,68.06818934898388,204.7406411634734,1.143264827948261,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,10,142.318611,44.384167,-7.28602372788726,0.0325038890644484,64.32226509128401,237.1983427168605,1.3161832560046594,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,11,142.318611,44.384167,-7.205913736398034,0.0347611035828136,64.08915469657504,247.6806856069844,1.3324311101814794,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,12,142.318611,44.384167,-7.253664026891608,0.0338582177754672,64.25387417170884,235.0414661044486,1.3218564649264777,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,13,142.318611,44.384167,-7.637639503339901,0.0288923458350645,64.39621745768278,171.7795393235271,1.2808473835314158,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,14,142.318611,44.384167,-7.9150647448025655,0.0198634877616073,67.43887181572883,116.14606303892771,1.1486283320192225,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,15,142.318611,44.384167,-8.590277530211702,0.010383186784476,70.07702178268401,31.853621209515886,1.0070895737520975,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,16,142.318611,44.384167,-9.585141020577804,0.0081259722661108,71.87728852565188,0,0.8817119293754683,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,17,142.318611,44.384167,-9.944254775529451,0.0090288580734572,73.5851402751669,0,0.8084745004109037,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,18,142.318611,44.384167,-10.570138748445217,0.0130918442065135,76.4264113423981,0,0.6905438937252908,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,19,142.318611,44.384167,-10.634858150436525,0.0194120448579349,76.88683222446261,0,0.6741489265600942,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
JP-MBF,Dfb,2003,6,20,142.318611,44.384167,-10.979370576890148,0.0230235880873171,77.29443245445268,0,0.6468884412654201,-9999,-9999,-9999,-9999,-9999,44.384167_142.318611
