ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,reco_nt_vut_ref,reco_nt_vut_25,reco_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
US-Oho,Dfa,2004,1,0,-83.8438,41.5545,-0.0645,0,-9999,0.59,0.943,3.8125,19.84,NA,NA,NA,0.266868,-0.153588,0.266868,0.4344175,0.4248575,0.447687,0.17122300000000001,0.1658355,0.1824495,41.5545_-83.8438
US-Oho,Dfa,2004,1,1,-83.8438,41.5545,-1.111,0,65.84407698191146,0.59,1.924,3.801,19.816499999999998,NA,NA,NA,-6.72288,-6.72288,-3.96087,0.400038,0.38097650000000005,0.415085,7.127015,4.19164,7.13778,41.5545_-83.8438
US-Oho,Dfa,2004,1,2,-83.8438,41.5545,-1.6685,0,69.34701488715325,0.59,1.665,3.7535,19.793,NA,NA,NA,-2.9908765,-2.9908765,-1.6098715,0.3824225,0.353364,0.398274,3.3775845,1.907028,3.3977255,41.5545_-83.8438
US-Oho,Dfa,2004,1,3,-83.8438,41.5545,-2.4065,0,73.4574069640466,0.59,1.3595,3.5965,19.747,NA,NA,NA,0.741127,0.741127,0.741127,0.3592525,0.31738900000000003,0.37599550000000004,-0.3773525,-0.38315,-0.348638,41.5545_-83.8438
US-Oho,Dfa,2004,1,4,-83.8438,41.5545,-2.157,0,72.15451982543625,0.59,1.455,2.9699999999999998,19.7235,NA,NA,NA,-0.03704050000000003,-0.03704050000000003,-0.03704050000000003,0.3670085,0.3292445,0.383421,0.40849749999999996,0.4024045,0.43836400000000003,41.5545_-83.8438
US-Oho,Dfa,2004,1,5,-83.8438,41.5545,-2.5620000000000003,0,74.05809265119944,0.59,1.313,2.9379999999999997,19.7,NA,NA,NA,0.741127,0.741127,0.741127,0.35448999999999997,0.31027249999999995,0.3714245,-0.3820715,-0.387924,-0.35405450000000005,41.5545_-83.8438
US-Oho,Dfa,2004,1,6,-83.8438,41.5545,-3.1820000000000004,0,78.72484710185671,0.59,1.029,2.907,19.654,NA,NA,NA,3.07505,2.515405,3.07505,0.335821,0.2856565,0.353449,-2.7345050000000004,-2.74048,-2.6807299999999996,41.5545_-83.8438
US-Oho,Dfa,2004,1,7,-83.8438,41.5545,-3.26,0,82.26609679022485,0.59,0.852,2.8760000000000003,19.630499999999998,NA,NA,NA,3.16106,1.3060771500000001,3.16106,0.33348049999999996,0.28322800000000004,0.351194,-2.8228400000000002,-2.8288349999999998,-2.769265,41.5545_-83.8438
US-Oho,Dfa,2004,1,8,-83.8438,41.5545,-2.7685,0,77.8981872737575,13.28,1.1019999999999999,2.846,19.607,NA,NA,NA,0.05366000000000004,-0.97859,0.05366000000000004,0.3482385,0.30127950000000003,0.36541049999999997,0.2991950000000001,0.29291,0.34038499999999994,41.5545_-83.8438
US-Oho,Dfa,2004,1,9,-83.8438,41.5545,-1.3455,0,71.96382816806835,120.806,1.5615,3.1925,19.607,NA,NA,NA,1.05654,0.5861825,1.0932015,0.3927195,0.368243,0.408066,-0.6596475500000001,-0.816916,-0.252102,41.5545_-83.8438
