ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,reco_nt_vut_ref,reco_nt_vut_25,reco_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
US-xHA,Dfb,2019,1,0,-72.1727,42.5369,0.812,0,-9999,0,0.9784999999999999,1.5950000000000002,24.861,6.2465,37.489,NA,0.022952600000000004,0.022952600000000004,0.022952600000000004,0.738823,0.738823,0.941003,0.7159295,0.7158705000000001,0.9515965,42.5369_-72.1727
US-xHA,Dfb,2019,1,1,-72.1727,42.5369,1.031,0,-9999,0,0.9115,1.4785,29.528,6.237,37.522999999999996,NA,0.0236055,0.0236055,0.09523805,0.7477445,0.7477445,0.9527615,0.6525675,0.6070145,0.85876,42.5369_-72.1727
US-xHA,Dfb,2019,1,2,-72.1727,42.5369,1.2545,0,-9999,0,0.7815000000000001,1.3704999999999998,34.44,6.226,37.555,NA,0.072314,0.2278195,1.1053899999999999,0.7568735,0.7568735,0.9648,0.5291185,-0.04164745,0.605889,42.5369_-72.1727
US-xHA,Dfb,2019,1,3,-72.1727,42.5369,-0.688,0,-9999,0,1.1105,1.2799999999999998,34.5865,6.808,36.456,NA,0.23883375,0.321064,0.738401,0.679759,0.679771,0.86353,0.33065500000000003,0.10774075,0.4574775,42.5369_-72.1727
US-xHA,Dfb,2019,1,4,-72.1727,42.5369,-2.8785,0,-9999,0,1.4495,1.259,35.116,7.342,35.077,NA,0.467335,0.467335,0.481643,0.5925644999999999,0.5925885,0.7489785,0.101076,0.1160285,0.2898655,42.5369_-72.1727
US-xHA,Dfb,2019,1,5,-72.1727,42.5369,-2.9145000000000003,0,-9999,0,1.441,1.254,35.116,7.2645,34.813,NA,0.48506,0.481997,0.497124,0.591181,0.5912045,0.747169,0.08354439999999999,0.09993625,0.2679385,42.5369_-72.1727
US-xHA,Dfb,2019,1,6,-72.1727,42.5369,-2.9445,0,-9999,0,1.4325,1.249,35.116,7.1745,34.555499999999995,NA,0.5236339999999999,0.5121454999999999,0.5352345000000001,0.5900285000000001,0.5900515,0.745662,0.047097200000000006,0.06660165,0.227689,42.5369_-72.1727
US-xHA,Dfb,2019,1,7,-72.1727,42.5369,5.3645,0,-9999,0,1.031,1.0590000000000002,31.060000000000002,10.894,37.658,NA,0.43128,0.397775,0.43128,0.928463,0.9241159999999999,1.22721,0.4972955,0.49283600000000005,0.8312665,42.5369_-72.1727
US-xHA,Dfb,2019,1,8,-72.1727,42.5369,6.017,0,-9999,6.968,1.034,1.0394999999999999,31.023,6.1259999999999994,37.741,NA,0.337997,0.337997,0.337997,0.9562335,0.9515615,1.27317,0.618358,0.6135645000000001,0.9689464999999999,42.5369_-72.1727
US-xHA,Dfb,2019,1,9,-72.1727,42.5369,6.7204999999999995,0,-9999,14.4205,1.1005,1.0394999999999999,31.081000000000003,6.114,37.848,NA,0.452104,0.452104,0.452104,0.9862955,0.9812645,1.323275,0.5343225,0.5167225,0.836021,42.5369_-72.1727
US-xHA,Dfb,2019,1,10,-72.1727,42.5369,7.1215,0,-9999,60.539,1.7365,1.0655000000000001,31.1975,6.104,37.941,NA,0.37676849999999995,0.37676849999999995,0.37676849999999995,1.003485,0.9982455,1.35209,0.6268514999999999,0.6214770000000001,0.9753259999999999,42.5369_-72.1727
US-xHA,Dfb,2019,1,11,-72.1727,42.5369,7.125,0,-9999,123.28399999999999,2.6500000000000004,1.1045,38.235,6.096,38.04,NA,0.1360736,0.1360736,0.1360736,1.0036375,0.998394,1.35235,0.8676980000000001,0.862321,1.21628,42.5369_-72.1727
US-xHA,Dfb,2019,1,12,-72.1727,42.5369,6.857,0,-9999,211.31099999999998,3.2065,1.1575,31.2625,6.08,38.1085,NA,0.216789,0.216789,0.216789,0.9921415,0.9870405,1.3330549999999999,0.775485,0.7724530000000001,1.1440649999999999,42.5369_-72.1727
US-xHA,Dfb,2019,1,13,-72.1727,42.5369,6.942,0,-9999,246.6685,3.6769999999999996,1.216,21.938,6.072,38.058499999999995,NA,0.2552465,0.2552465,0.2552465,0.9957845,0.9906394999999999,1.339165,0.740672,0.7376335,1.09422,42.5369_-72.1727
US-xHA,Dfb,2019,1,14,-72.1727,42.5369,5.0465,0,-9999,114.596,3.1905,1.951,21.9625,6.071,37.949,NA,0.2654485,0.2654485,0.2654485,0.915456,0.9115815,1.2070699999999999,0.6501175,0.6468864999999999,0.941619,42.5369_-72.1727
US-xHA,Dfb,2019,1,15,-72.1727,42.5369,3.2555,0,65.655,51.435,2.6495,2.449,33.0805,11.3335,37.900000000000006,NA,1.268475,0.786361,1.263325,0.8396195,0.8369615,1.08253,-0.4059045,-0.39800199999999997,0.2601158,42.5369_-72.1727
US-xHA,Dfb,2019,1,16,-72.1727,42.5369,2.192,0,68.42,2.965,2.2640000000000002,2.373,35.116,15.3185,37.87,NA,0.888961,0.727109,0.8391139999999999,0.795436,0.7947415,1.015705,-0.0436039,-0.04043525,0.2774035,42.5369_-72.1727
US-xHA,Dfb,2019,1,17,-72.1727,42.5369,1.5234999999999999,0,70.245,0,2.0294999999999996,2.2465,35.116,17.8955,37.815,NA,0.881247,0.727109,0.828591,0.767903,0.767938,0.9793514999999999,-0.06062115,-0.06062115,0.239533,42.5369_-72.1727
US-xHA,Dfb,2019,1,18,-72.1727,42.5369,0.8454999999999999,0,69.91499999999999,0,1.9540000000000002,2.135,41.763,18.447,37.77,NA,0.8468455,0.6854695,0.8468455,0.740188,0.740188,0.942802,-0.10659835,-0.100651,0.242763,42.5369_-72.1727
US-xHA,Dfb,2019,1,19,-72.1727,42.5369,-0.06949999999999999,0,68.845,0,1.8935,2.04,46.6315,17.621000000000002,37.715,NA,0.9081270000000001,0.7938784999999999,0.9081270000000001,0.7031855,0.7032095,0.8940870000000001,-0.20489125000000002,-0.1952846,0.11997656,42.5369_-72.1727
US-xHA,Dfb,2019,1,20,-72.1727,42.5369,-0.9855,0,68.91499999999999,0,1.768,1.9535,37.167500000000004,16.1505,37.63,NA,0.7633995,0.7554719999999999,0.7778475,0.666568,0.666609,0.8458975,-0.09679065,-0.09457235,0.0836596,42.5369_-72.1727
US-xHA,Dfb,2019,1,21,-72.1727,42.5369,-1.5575,0,69.535,0,1.661,1.884,36.758,6.02,37.57,NA,-0.1035435,-0.10807699999999999,-0.1035435,0.643964,0.6439995000000001,0.8162935,0.7475430000000001,0.7518355,0.968157,42.5369_-72.1727
US-xHA,Dfb,2019,1,22,-72.1727,42.5369,-2.094,0,68.52,0,1.65,1.8075,36.758,6.017,37.525,NA,0.02040025,-0.184828,0.02040025,0.6229515,0.622982,0.788752,0.6025815,0.6065725,1.013225,42.5369_-72.1727
US-xHA,Dfb,2019,1,23,-72.1727,42.5369,-3.3745,0,72.13,0,1.327,1.71,36.758,6.0184999999999995,37.43,NA,0.2531185,0.016602500000000006,0.3102605,0.573628,0.5736479999999999,0.7242360000000001,0.3205295,0.263791,0.721773,42.5369_-72.1727
US-xHA,Dfb,2019,2,0,-72.1727,42.5369,-4.3885000000000005,0,71.775,0,1.246,1.596,33.92400000000001,7.135999999999999,37.51,NA,0.372037,0.372037,0.42793,0.5353695,0.5353760000000001,0.6687135,0.163344,0.15176499999999998,0.261607,42.5369_-72.1727
US-xHA,Dfb,2019,2,1,-72.1727,42.5369,-5.1579999999999995,0,71.775,0,1.1755,1.4765000000000001,32.224000000000004,7.958,37.51,NA,0.372037,0.372037,0.42793,0.5069055,0.5069055,0.624366,0.13487500000000002,0.1246535,0.21641,42.5369_-72.1727
US-xHA,Dfb,2019,2,2,-72.1727,42.5369,-5.814,0,72.55,0,1.0870000000000002,1.366,33.1215,7.685499999999999,37.55,NA,0.372037,0.372037,0.42793,0.48304,0.483041,0.587669,0.11100399999999999,0.1006542,0.1764675,42.5369_-72.1727
US-xHA,Dfb,2019,2,3,-72.1727,42.5369,-6.351,0,71.68,0,1.076,1.2725,35.116,7.6065000000000005,37.64,NA,0.372037,0.372037,0.4321505,0.463789,0.46385750000000003,0.5584015,0.09175005,0.0786328,0.1398295,42.5369_-72.1727
US-xHA,Dfb,2019,2,4,-72.1727,42.5369,-6.797499999999999,0,71.91999999999999,0,1.0310000000000001,1.194,35.116,7.6975,37.805,NA,0.28253799999999996,0.30792549999999996,0.402544,0.4479875,0.448162,0.534609,0.1654445,0.1180985,0.1550495,42.5369_-72.1727
US-xHA,Dfb,2019,2,5,-72.1727,42.5369,-7.1035,0,70.91,0,1.043,1.134,35.116,7.746,37.644999999999996,NA,0.301622,0.301622,0.436371,0.437269,0.4375135,0.518591,0.1356405,0.0705228,0.12532749999999998,42.5369_-72.1727
US-xHA,Dfb,2019,2,6,-72.1727,42.5369,-7.08,0,67.7,0,1.161,1.084,35.116,21.188000000000002,26.4125,NA,0.30730650000000004,0.30730650000000004,0.436371,0.4380985,0.4383375,0.5198375,0.13078599999999999,0.06217295,0.118564,42.5369_-72.1727
US-xHA,Dfb,2019,2,7,-72.1727,42.5369,-6.9395,0,66.275,14.2225,1.225,1.061,33.036500000000004,6.852,37.575,NA,0.3916865,0.39886,0.4678995,0.4430205,0.443227,0.527193,0.051327975,0.02083825,0.07693395,42.5369_-72.1727
US-xHA,Dfb,2019,2,8,-72.1727,42.5369,-6.3725000000000005,0,63.67,146.1575,1.3805,1.032,31.1075,7.556000000000001,37.79,NA,0.2307025,0.2307025,0.25571699999999997,0.463046,0.4631195,0.557304,0.232342,0.22422685,0.306165,42.5369_-72.1727
US-xHA,Dfb,2019,2,9,-72.1727,42.5369,-5.6685,0,53.555,275.2025,1.8605,1.0314999999999999,31.081000000000003,6.07,37.855000000000004,NA,-0.161619,-0.161619,-0.161619,0.48829449999999996,0.488297,0.595704,0.6499159999999999,0.6499159999999999,0.7573225,42.5369_-72.1727
US-xHA,Dfb,2019,2,10,-72.1727,42.5369,-5.0295000000000005,0,47.1,364.4325,2.2255000000000003,1.064,31.1975,6.353,37.89,NA,0.042259000000000005,0.042259000000000005,0.042259000000000005,0.5116255000000001,0.5116255000000001,0.631678,0.469374,0.4683265,0.589419,42.5369_-72.1727
US-xHA,Dfb,2019,2,11,-72.1727,42.5369,-3.757,0,40.835,401.2425,2.742,1.1019999999999999,38.235,5.979,38.11,NA,0.09218849999999999,0.09218849999999999,0.09218849999999999,0.559148,0.5591645000000001,0.703399,0.46697599999999995,0.46697599999999995,0.6112105,42.5369_-72.1727
