ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,reco_nt_vut_ref,reco_nt_vut_25,reco_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
US-SSH,Dfb,2016,1,0,-77.9041,40.6658,0.8445,0,75.29000099999999,0,1.605,6.9,27.1,NA,NA,NA,0.243007,0.2385805,0.274644,0.2859865,0.27914300000000003,0.313527,0.03504765,0.03718895,0.0577654,40.6658_-77.9041
US-SSH,Dfb,2016,1,1,-77.9041,40.6658,0.666,0,72.50666533500001,0,1.763,6.8215,27.1,NA,NA,NA,-0.12913800000000003,-0.13121750000000001,-0.1141965,0.2803945,0.27284949999999997,0.3081065,0.4008716,0.4038491,0.4304574,40.6658_-77.9041
US-SSH,Dfb,2016,1,2,-77.9041,40.6658,0.5735,0,68.659999665,0,1.9965,6.691000000000001,27.15,NA,NA,NA,-0.13208950000000003,-0.13208950000000003,-0.13208950000000003,0.2775295,0.269634,0.3053225,0.40059375,0.4017233,0.43741215,40.6658_-77.9041
US-SSH,Dfb,2016,1,3,-77.9041,40.6658,0.198,0,72.678332165,0,1.694,6.6035,27.15,NA,NA,NA,0.41144600000000003,0.41144600000000003,0.41144600000000003,0.2660765,0.25683,0.294165,-0.15579585,-0.15461595,-0.1172812,40.6658_-77.9041
US-SSH,Dfb,2016,1,4,-77.9041,40.6658,-0.188,0,74.346667165,0,1.5459999999999998,6.6,27.1,NA,NA,NA,0.308143,0.308143,0.308143,0.2546005,0.2440815,0.2829295,-0.06528655,-0.06406155,-0.02521325,40.6658_-77.9041
US-SSH,Dfb,2016,1,5,-77.9041,40.6658,-0.5025,0,74.89166783499999,0,1.479,6.524,27,NA,NA,NA,-0.128672,-0.128672,-0.128672,0.245491,0.23406349999999998,0.27347699999999997,0.36144370000000003,0.3627354,0.4021492,40.6658_-77.9041
US-SSH,Dfb,2016,1,6,-77.9041,40.6658,-0.6645000000000001,0,73.4566675,0,1.545,6.439,26.95,NA,NA,NA,0.7289760000000001,0.7289760000000001,0.7289760000000001,0.2408645,0.229033,0.268174,-0.5013075,-0.49994299999999997,-0.460802,40.6658_-77.9041
US-SSH,Dfb,2016,1,7,-77.9041,40.6658,-0.6565000000000001,0,71.38166816500001,0.1975,1.6665,6.4,26.9,NA,NA,NA,0.6994279999999999,0.6994279999999999,0.6994279999999999,0.241091,0.229278,0.268434,-0.47151,-0.47015,-0.430994,40.6658_-77.9041
US-SSH,Dfb,2016,1,8,-77.9041,40.6658,-0.6890000000000001,0,72.39666767,1.4815,1.604,6.3375,27,NA,NA,NA,0.654246,0.654246,0.654246,0.240173,0.2282845,0.2673805,-0.42733699999999997,-0.4259615,-0.3868655,40.6658_-77.9041
US-SSH,Dfb,2016,1,9,-77.9041,40.6658,-0.8555,0,73.550000334999993,9.911,1.5185,6.275,27,NA,NA,NA,0.210776,0.210776,0.26122,0.2354965,0.223229,0.2620115,0.010997255000000001,0.00563482,0.02038215,40.6658_-77.9041
US-SSH,Dfb,2016,1,10,-77.9041,40.6658,-0.847,0,78.183333165,47.44499999999999,1.2555,6.2015,27,NA,NA,NA,0.04275449999999999,0.04275449999999999,0.04275449999999999,0.23576550000000002,0.223527,0.262322,0.17932304999999998,0.18077235,0.2195675,40.6658_-77.9041
US-SSH,Dfb,2016,1,11,-77.9041,40.6658,-0.83,0,75.67166533,96.15,1.4015,6.1815,27,NA,NA,NA,-0.2162805,-0.2162805,-0.2162805,0.236248,0.2240495,0.262876,0.438889,0.44033,0.4791565,40.6658_-77.9041
US-SSH,Dfb,2016,1,12,-77.9041,40.6658,-0.1235,0,67.61833183499999,78.345,1.961,6.1025,27,NA,NA,NA,-0.218278,-0.218278,-0.218278,0.2564945,0.24617899999999998,0.28478800000000004,0.463239,0.464457,0.503066,40.6658_-77.9041
US-SSH,Dfb,2016,1,13,-77.9041,40.6658,0.238,0,63.168334335,67.9665,2.2895,6.0245,26.9,NA,NA,NA,-0.3784425,-0.3784425,-0.3784425,0.267273,0.2581605,0.2953345,0.6354285,0.636603,0.673777,40.6658_-77.9041
US-SSH,Dfb,2016,1,14,-77.9041,40.6658,0.5005000000000001,0,58.1049995,70.6465,2.6545,6,26.85,NA,NA,NA,-0.2149549999999999,-0.2149549999999999,-0.2149549999999999,0.275278,0.26710999999999996,0.303134,0.48092300000000004,0.48206699999999997,0.5180864999999999,40.6658_-77.9041
US-SSH,Dfb,2016,1,15,-77.9041,40.6658,0.5135000000000001,0,57.176667,69.9615,2.716,5.911,26.8,NA,NA,NA,0.45745864999999997,0.45745864999999997,0.45745864999999997,0.275675,0.26755450000000003,0.30352100000000004,-0.191042,-0.18990450000000003,-0.153938,40.6658_-77.9041
US-SSH,Dfb,2016,1,16,-77.9041,40.6658,0.179,0,59.6883335,42.3935,2.4965,5.8835,26.8,NA,NA,NA,-0.0924112,-0.0924112,-0.0924112,0.26551199999999997,0.2562025,0.293612,0.347432,0.3486135,0.386023,40.6658_-77.9041
