ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,reco_nt_vut_ref,reco_nt_vut_25,reco_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
US-Slt,Dfa,2005,1,0,-74.596,39.9138,7.8149999999999995,0,82.3,0,1.876,5.76,-9999,NA,NA,NA,0.8376585,0.696375,0.872979,1.5211700000000001,1.35351,1.596845,0.642663,0.47975199999999996,0.9067615,39.9138_-74.596
US-Slt,Dfa,2005,1,1,-74.596,39.9138,7.1370000000000005,0,83.75,0,1.6455,5.6905,-9999,NA,NA,NA,0.6885935,0.436,0.73476,1.4995850000000002,1.335905,1.5706950000000002,0.7821615,0.595442,1.139625,39.9138_-74.596
US-Slt,Dfa,2005,1,2,-74.596,39.9138,5.9175,0,86.5,0,1.258,5.5455000000000005,-9999,NA,NA,NA,0.7798705,0.6966,0.9498549999999999,1.460175,1.303715,1.523085,0.649368,0.4339395,0.7683979999999999,39.9138_-74.596
US-Slt,Dfa,2005,1,3,-74.596,39.9138,5.035,0,89.05000000000001,0,0.958,5.382,-9999,NA,NA,NA,0.99685,0.9904235,1.481695,1.431195,1.280005,1.488205,0.3892095,0.0035245000000000137,0.341237,39.9138_-74.596
US-Slt,Dfa,2005,1,4,-74.596,39.9138,5.077999999999999,0,91,0,0.7895000000000001,5.244,-9999,NA,NA,NA,1.05273,1.034155,1.38233,1.43262,1.281175,1.4899200000000001,0.329752,0.147019,0.282987,39.9138_-74.596
US-Slt,Dfa,2005,1,5,-74.596,39.9138,5.359500000000001,0,91.25,0,0.783,5.1155,-9999,NA,NA,NA,0.7394999999999999,0.7394999999999999,1.13075,1.44191,1.28878,1.50109,0.651706,0.3140265,0.629812,39.9138_-74.596
US-Slt,Dfa,2005,1,6,-74.596,39.9138,5.644,0,91.30000000000001,0.1,0.794,5.024,-9999,NA,NA,NA,0.7899645,0.8090415,1.13075,1.451255,1.29643,1.51234,0.6161345,0.375496,0.5887195,39.9138_-74.596
US-Slt,Dfa,2005,1,7,-74.596,39.9138,5.8195,0,91.25,28.229999999999997,0.808,4.9415,-9999,NA,NA,NA,0.625942,0.572468,0.7303525,1.45699,1.30111,1.51925,0.7855354999999999,0.656705,0.888474,39.9138_-74.596
US-Slt,Dfa,2005,1,8,-74.596,39.9138,8.504999999999999,0,86.25,160.5,1.559,5.011,-9999,NA,NA,NA,0.4799285,0.4799285,0.4799285,1.542665,1.3715199999999999,1.623,1.005799,0.891589,1.1459885,39.9138_-74.596
US-Slt,Dfa,2005,1,9,-74.596,39.9138,11.774999999999999,0,71.475,284.6,3.9665,5.369,-9999,NA,NA,NA,0.4708125,0.29183349999999997,0.7423125,1.6423299999999998,1.45464,1.7447400000000002,1.108257,0.9480375,1.186704,39.9138_-74.596
US-Slt,Dfa,2005,1,10,-74.596,39.9138,14.795,0,59.435,382.35,6.8425,5.862500000000001,-9999,NA,NA,NA,0.0484165,0.0484165,0.0484165,1.729725,1.5274100000000002,1.8463349999999998,1.61238,1.478995,1.7979150000000002,39.9138_-74.596
US-Slt,Dfa,2005,1,11,-74.596,39.9138,16.43,0,52.765,432.25,8.8465,6.404,-9999,NA,NA,NA,0.22349999999999998,0.22349999999999998,0.22349999999999998,1.7752050000000001,1.56536,1.8946749999999999,1.4797850000000001,1.34186,1.6711749999999999,39.9138_-74.596
US-Slt,Dfa,2005,1,12,-74.596,39.9138,17.335,0,44.849999999999994,427.45,10.9185,6.923,-9999,NA,NA,NA,0.681875,0.681875,0.681875,1.7999049999999999,1.58655,1.920935,1.044471,0.9046755,1.2390585,39.9138_-74.596
US-Slt,Dfa,2005,1,13,-74.596,39.9138,17.575,0,43.31,356.55,11.395,7.2725,-9999,NA,NA,NA,0.823,0.823,0.823,1.806385,1.59222,1.92781,0.9093880000000001,0.7692209999999999,1.10481,39.9138_-74.596
US-Slt,Dfa,2005,1,14,-74.596,39.9138,17.695,0,41.315,249.95,11.885,7.4495000000000005,-9999,NA,NA,NA,1.3235000000000001,1.3235000000000001,1.3235000000000001,1.8096100000000002,1.59505,1.931245,0.4119005,0.27154725,0.6077435,39.9138_-74.596
US-Slt,Dfa,2005,1,15,-74.596,39.9138,17.305,0,42.765,124.35,11.311,7.474,-9999,NA,NA,NA,1.308,1.308,1.308,1.7990849999999998,1.58583,1.9200650000000001,0.4175795,0.277832,0.612061,39.9138_-74.596
US-Slt,Dfa,2005,1,16,-74.596,39.9138,15.400500000000001,0,70.80000000000001,12.734,5.2815,7.253500000000001,-9999,NA,NA,NA,1.6161499999999998,1.56222,1.6161499999999998,1.746635,1.541455,1.8643,0.060439999999999994,-0.07367499999999999,0.30241450000000003,39.9138_-74.596
US-Slt,Dfa,2005,1,17,-74.596,39.9138,12.58,0,73.115,0.0155,3.8324999999999996,6.9585,-9999,NA,NA,NA,2.065515,1.85872,2.003855,1.6660949999999999,1.47445,1.77393,-0.46421250000000003,-0.4711085,-0.1857585,39.9138_-74.596
US-Slt,Dfa,2005,1,18,-74.596,39.9138,10.67,0,55.435,0.0025,5.718,6.6884999999999994,-9999,NA,NA,NA,1.899575,1.7635,1.95867,1.60941,1.427175,1.704355,-0.3513209,-0.44697,-0.13080250000000002,39.9138_-74.596
US-Slt,Dfa,2005,1,19,-74.596,39.9138,9.25,0,49.02,0.003,5.958,6.4719999999999995,-9999,NA,NA,NA,1.6600000000000001,1.2764,1.78875,1.56601,1.3909150000000001,1.65136,-0.1523969,-0.27400250000000004,0.29133325,39.9138_-74.596
US-Slt,Dfa,2005,1,20,-74.596,39.9138,7.9,0,48.504999999999995,0.001,5.4915,6.2765,-9999,NA,NA,NA,1.4705,1.4705,1.4705,1.52383,1.355775,1.600075,-0.002431500000000003,-0.11472349999999999,0.12957190000000002,39.9138_-74.596
US-Slt,Dfa,2005,1,21,-74.596,39.9138,6.319,0,51.51,0,4.644,6.079,-9999,NA,NA,NA,1.546965,1.4874999999999998,1.6921849999999998,1.4732,1.31436,1.53881,-0.1324444,-0.2506135,-0.0712254,39.9138_-74.596
US-Slt,Dfa,2005,1,22,-74.596,39.9138,4.6455,0,56.475,0,3.7075,5.834,-9999,NA,NA,NA,1.403775,1.0625,1.838875,1.41824,1.2693850000000002,1.4724949999999999,-0.034805,-0.3279655,0.1877915,39.9138_-74.596
US-Slt,Dfa,2005,1,23,-74.596,39.9138,3.3449999999999998,0,60.855000000000004,0,3.044,5.599,-9999,NA,NA,NA,1.4035099999999998,1.3736199999999998,1.5407350000000002,1.37447,1.2332649999999998,1.42526,-0.07567650000000001,-0.1427145,-0.07345199999999999,39.9138_-74.596
US-Slt,Dfa,2005,2,0,-74.596,39.9138,1.9425000000000001,0,66.05,0,2.388,5.371,-9999,NA,NA,NA,1.455,1.4258899999999999,1.4588,1.32627,1.19276,1.376015,-0.17250365,-0.2258035,-0.1075563,39.9138_-74.596
US-Slt,Dfa,2005,2,1,-74.596,39.9138,1,0,70.16,0,1.9620000000000002,5.1745,-9999,NA,NA,NA,1.2595,1.1141649999999998,1.368715,1.29328,1.164965,1.341705,-0.008065499999999996,-0.1255672,0.10141,39.9138_-74.596
US-Slt,Dfa,2005,2,2,-74.596,39.9138,0.2875,0,75.1,0,1.5539999999999998,5.005,-9999,NA,NA,NA,1.4195,1.221915,1.58343,1.268035,1.1436600000000001,1.31497,-0.19596199999999997,-0.24950699999999998,-0.0982335,39.9138_-74.596
US-Slt,Dfa,2005,2,3,-74.596,39.9138,-0.235,0,78.75,0,1.2770000000000001,4.8475,-9999,NA,NA,NA,1.468,1.39436,1.58343,1.2493349999999999,1.127865,1.29577,-0.266201,-0.274512,-0.2522535,39.9138_-74.596
US-Slt,Dfa,2005,2,4,-74.596,39.9138,-0.7085,0,82.6,0,1.01,4.701499999999999,-9999,NA,NA,NA,1.468,1.39436,1.58343,1.232265,1.11343,1.277355,-0.282297,-0.29118350000000004,-0.2768795,39.9138_-74.596
US-Slt,Dfa,2005,2,5,-74.596,39.9138,-1.2109999999999999,0,85.19999999999999,0,0.8280000000000001,4.58,-9999,NA,NA,NA,1.468,1.39436,1.58343,1.21402,1.0979899999999998,1.25546,-0.29950299999999996,-0.3071915,-0.293489,39.9138_-74.596
US-Slt,Dfa,2005,2,6,-74.596,39.9138,-1.4685000000000001,0,87.1,0.201,0.708,4.452,-9999,NA,NA,NA,1.468,1.39436,1.58343,1.20462,1.09003,1.244165,-0.30837400000000004,-0.315378,-0.3036445,39.9138_-74.596
US-Slt,Dfa,2005,2,7,-74.596,39.9138,-1.5205000000000002,0,87.9,22.7075,0.661,4.359500000000001,-9999,NA,NA,NA,1.1437265,1.100944,1.211585,1.2027100000000002,1.0884200000000002,1.24188,0.01836299999999999,-0.0379255,0.06185450000000001,39.9138_-74.596
US-Slt,Dfa,2005,2,8,-74.596,39.9138,0.749,0,80,143.45,1.3075,4.3845,-9999,NA,NA,NA,-0.38455750000000005,-0.38557150000000007,-0.37129150000000005,1.284205,1.157285,1.332225,1.6274335,1.5231075,1.6779735,39.9138_-74.596
US-Slt,Dfa,2005,2,9,-74.596,39.9138,3.7255000000000003,0,71.5,259.9,2.282,4.580500000000001,-9999,NA,NA,NA,0.7588334999999999,-0.7505,0.7588334999999999,1.3872849999999999,1.243805,1.4387349999999999,0.5810420000000001,0.5536265,2.019163,39.9138_-74.596
US-Slt,Dfa,2005,2,10,-74.596,39.9138,6.5235,0,66.07,358.55,3.298,4.894500000000001,-9999,NA,NA,NA,0.5868335,0.5868335,0.5868335,1.4797449999999999,1.3197,1.54673,0.8398825,0.732867,0.9598985,39.9138_-74.596
US-Slt,Dfa,2005,2,11,-74.596,39.9138,8.365,0,62.525000000000006,231.55,4.1225000000000005,5.344,-9999,NA,NA,NA,0.5981875000000001,0.4275,0.694,1.5385,1.367905,1.6178750000000002,0.8836365,0.810458,1.01916,39.9138_-74.596
US-Slt,Dfa,2005,2,12,-74.596,39.9138,8.325,0,62.709999999999994,126.5,4.091,5.6445,-9999,NA,NA,NA,0.4585,0.4585,0.4585,1.53724,1.3668550000000002,1.616355,1.0221485000000001,0.908354,1.157855,39.9138_-74.596
US-Slt,Dfa,2005,2,13,-74.596,39.9138,8.315000000000001,0,64.93549999999999,115.55,3.8445,5.8575,-9999,NA,NA,NA,0.869,0.869,0.869,1.53693,1.36659,1.61597,0.611353,0.4975905,0.7469715,39.9138_-74.596
US-Slt,Dfa,2005,2,14,-74.596,39.9138,8.015,0,68.45500000000001,65.345,3.388,5.9585,-9999,NA,NA,NA,0.794,0.794,0.794,1.5274899999999998,1.3586999999999998,1.6045099999999999,0.677505,0.564696,0.810511,39.9138_-74.596
US-Slt,Dfa,2005,2,15,-74.596,39.9138,7.885,0,70.32,36.83,3.1605,6.038,-9999,NA,NA,NA,0.873,0.873,0.873,1.523385,1.35531,1.5995300000000001,0.5946565,0.48231250000000003,0.7265295,39.9138_-74.596
US-Slt,Dfa,2005,2,16,-74.596,39.9138,7.695,0,73.44999999999999,10.351999999999999,2.7904999999999998,6.073,-9999,NA,NA,NA,0.8035,0.8035,0.8035,1.51737,1.35041,1.592235,0.6585179999999999,0.5469125,0.788737,39.9138_-74.596
US-Slt,Dfa,2005,2,17,-74.596,39.9138,7.57,0,75.75,0,2.527,6.072,-9999,NA,NA,NA,1.037,1.037,1.368055,1.51341,1.34718,1.587425,0.421299,0.109751,0.4196795,39.9138_-74.596
US-Slt,Dfa,2005,2,18,-74.596,39.9138,7.6850000000000005,0,76.65,0,2.452,6.074999999999999,-9999,NA,NA,NA,1.29308,1.2273399999999999,1.513925,1.517055,1.350155,1.59185,0.1603215,0.10422115,0.134296,39.9138_-74.596
US-Slt,Dfa,2005,2,19,-74.596,39.9138,7.665,0,77.9,0,2.318,6.099,-9999,NA,NA,NA,1.29308,1.228545,1.513925,1.516425,1.349635,1.5910799999999998,0.1597265,0.10341475,0.127944,39.9138_-74.596
US-Slt,Dfa,2005,2,20,-74.596,39.9138,7.805,0,80.69999999999999,0,2.0435,6.1325,-9999,NA,NA,NA,0.90763,0.907,1.64357,1.520855,1.35325,1.59646,0.5507153,-0.03021385,0.5023353500000001,39.9138_-74.596
US-Slt,Dfa,2005,2,21,-74.596,39.9138,7.845,0,82.15,0,1.8955,6.1705000000000005,-9999,NA,NA,NA,1.38626,1.28366,1.64357,1.522125,1.35428,1.5979999999999999,0.0663324,-0.018532600000000003,0.0660425,39.9138_-74.596
US-Slt,Dfa,2005,2,22,-74.596,39.9138,7.9399999999999995,0,83.95,0,1.715,6.2055,-9999,NA,NA,NA,1.40095,1.203385,1.64357,1.525125,1.35673,1.60164,0.05309725,-0.0153229,0.08425985,39.9138_-74.596
US-Slt,Dfa,2005,2,23,-74.596,39.9138,7.99,0,85.5,0,1.555,6.234500000000001,-9999,NA,NA,NA,1.40095,1.370885,1.64357,1.5267050000000002,1.35805,1.603555,0.054575250000000006,-0.05299065,0.046349749999999995,39.9138_-74.596
US-Slt,Dfa,2005,3,0,-74.596,39.9138,7.455,0,85.25,0,1.5274999999999999,6.2015,-9999,NA,NA,NA,1.275035,1.21076,1.4750899999999998,1.509735,1.344185,1.58298,0.172435,0.1209655,0.1572985,39.9138_-74.596
US-Slt,Dfa,2005,3,1,-74.596,39.9138,7.0825,0,87.6,0,1.249,6.1125,-9999,NA,NA,NA,1.223245,1.1705999999999999,1.40606,1.497855,1.336125,1.5685950000000002,0.215363,0.16368549999999998,0.199393,39.9138_-74.596
US-Slt,Dfa,2005,3,2,-74.596,39.9138,7.699999999999999,0,89.65,0,1.088,6.140499999999999,-9999,NA,NA,NA,1.2985,1.23388,1.5743399999999999,1.51753,1.35307,1.592425,0.15446,0.044200149999999994,0.13845400000000002,39.9138_-74.596
US-Slt,Dfa,2005,3,3,-74.596,39.9138,7.745,0,89.9,0,1.065,6.167999999999999,-9999,NA,NA,NA,1.32618,0.938,1.5743399999999999,1.51895,1.35736,1.594155,0.1295927,0.04713165,0.386012,39.9138_-74.596
US-Slt,Dfa,2005,3,4,-74.596,39.9138,7.08,0,90.95,0,0.9119999999999999,6.089,-9999,NA,NA,NA,1.21253,0.9835750000000001,1.38138,1.50099,1.344225,1.5684999999999998,0.2344135,0.198083,0.3286405,39.9138_-74.596
US-Slt,Dfa,2005,3,5,-74.596,39.9138,7.425,0,92.35,0,0.789,6.173,-9999,NA,NA,NA,1.23121,1.156485,1.438105,1.5163449999999998,1.358085,1.5818349999999999,0.22939150000000003,0.1682795,0.21765600000000002,39.9138_-74.596
US-Slt,Dfa,2005,3,6,-74.596,39.9138,7.6850000000000005,0,92.19999999999999,0.0205,0.819,6.2445,-9999,NA,NA,NA,0.8265,0.8265,1.5743399999999999,1.528985,1.36968,1.59185,0.5508525,0.045105400000000004,0.5876455,39.9138_-74.596
US-Slt,Dfa,2005,3,7,-74.596,39.9138,7.66,0,91.19999999999999,23.0825,0.923,6.2805,-9999,NA,NA,NA,0.8165,0.8165,1.225546,1.532515,1.37363,1.590885,0.666014,0.31291435,0.6763705,39.9138_-74.596
US-Slt,Dfa,2005,3,8,-74.596,39.9138,8.205,0,90.8,94.42,1.002,6.37,-9999,NA,NA,NA,0.07750000000000001,0.07750000000000001,0.2888665,1.554295,1.392905,1.61177,1.425975,1.2255500000000001,1.4760550000000001,39.9138_-74.596
