ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds,nee_vut_ref,nee_nt_vut_ref,gpp_nt_vut_ref,lat_lon
JP-Kwg,Cfa,1997,2,21,139.4869,35.8725,5.99,0,28.705,0,6.657391062286724,NA,NA,-9999,3.9467463640264953,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,2,22,139.4869,35.8725,5.279999999999999,0,29.27,0,6.286996820160741,NA,NA,-9999,3.7447210269090547,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,2,23,139.4869,35.8725,3.75,0,37.019999999999996,0,5.027944106646508,NA,NA,-9999,3.32697647044108,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,0,139.4869,35.8725,3.79,0,36.94,0,5.049544108186856,NA,NA,-9999,3.33745640630758,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,1,139.4869,35.8725,0.845,0,50.455,0,3.245236396986666,NA,NA,-9999,2.6059656955150503,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,2,139.4869,35.8725,-0.28,0,59.13,0,2.439325362620463,NA,NA,-9999,2.34561149512958,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,3,139.4869,35.8725,-0.68,0,60.364999999999995,0,2.2877169195553098,NA,NA,-9999,2.2579895004770396,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,4,139.4869,35.8725,-0.85,0,60.015,0,2.2893950638290104,NA,NA,-9999,2.222950500250355,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,5,139.4869,35.8725,-0.31,0,55.09,0,2.6781597478178716,NA,NA,-9999,2.340279688025565,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,6,139.4869,35.8725,-0.21000000000000002,0,54.95,1.9,2.7020652188171157,NA,NA,-9999,2.36086556433231,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,7,139.4869,35.8725,-0.535,0,60.375,84.35,2.313753911263964,NA,NA,-9999,2.28968157716706,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,8,139.4869,35.8725,2.18,0,53.35,244.5,3.352796865381917,NA,NA,-9999,2.929312237655455,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,9,139.4869,35.8725,5.725,0,41.04,385.2,5.413194931178931,NA,NA,-9999,3.871596630229545,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,10,139.4869,35.8725,7.205,0,36.22,489.3,6.4787693252317355,NA,NA,-9999,4.30440204811158,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,11,139.4869,35.8725,8.765,0,30.395,536.35,7.861575638676838,NA,NA,-9999,4.78402723620688,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,12,139.4869,35.8725,9.715,0,29.47,514.95,8.491140655598219,NA,NA,-9999,5.086790722296125,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,13,139.4869,35.8725,10.175,0,27.939999999999998,432.9,8.947281584824548,NA,NA,-9999,5.23649370386776,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,14,139.4869,35.8725,10.7,0,25.604999999999997,285.70000000000005,9.568072093624338,NA,NA,-9999,5.409866463940769,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,15,139.4869,35.8725,9.225,0,31.25,63.65,8.01123312493862,NA,NA,-9999,4.9297683150662195,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,16,139.4869,35.8725,8.225000000000001,0,34.019999999999996,23.7,7.1869145588525445,NA,NA,-9999,4.61581815765873,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,17,139.4869,35.8725,6.915,0,35.295,0,6.444066682795663,NA,NA,-9999,4.2180427476202205,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,18,139.4869,35.8725,5.82,0,35.99,0,5.907410114986369,NA,NA,-9999,3.89802642158652,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,19,139.4869,35.8725,4.835,0,41.17,0,5.074324739390503,NA,NA,-9999,3.6211098005059297,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,20,139.4869,35.8725,4.095,0,44.875,0,4.510082363076441,NA,NA,-9999,3.41898865326708,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,21,139.4869,35.8725,3.245,0,49.46,0,3.897506692449303,NA,NA,-9999,3.19472315367375,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,22,139.4869,35.8725,2.29,0,53.915000000000006,0,3.3186878466198615,NA,NA,-9999,2.9510608442543447,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,3,23,139.4869,35.8725,1.79,0,55.985,0,3.057871877218878,NA,NA,-9999,2.82750322821554,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,0,139.4869,35.8725,1.705,0,56.385000000000005,0,3.01106685267884,NA,NA,-9999,2.80666927043253,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,1,139.4869,35.8725,1.235,0,57.84,0,2.8140097290330988,NA,NA,-9999,2.69357185079933,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,2,139.4869,35.8725,1.3399999999999999,0,54.855000000000004,0,3.0373103741992917,NA,NA,-9999,2.7186929717548747,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,3,139.4869,35.8725,1.94,0,47.715,0,3.6784642569353645,NA,NA,-9999,2.8651453345139,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,4,139.4869,35.8725,1.55,0,47.2,0,3.606705010401366,NA,NA,-9999,2.7695011895264896,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,5,139.4869,35.8725,1.5950000000000002,0,45.120000000000005,0,3.7612582334210902,NA,NA,-9999,2.78031272423687,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,6,139.4869,35.8725,2.33,0,41.475,2.45,4.227375600529388,NA,NA,-9999,2.96128438413861,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,7,139.4869,35.8725,3.7800000000000002,0,37.025,87.1,5.049733357535299,NA,NA,-9999,3.3367621056221397,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,8,139.4869,35.8725,5.8100000000000005,0,31.12,248.45,6.359053407327771,NA,NA,-9999,3.89604711590208,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,9,139.4869,35.8725,6.865,0,27.975,394.4,7.146000498156106,NA,NA,-9999,4.202862341107975,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,10,139.4869,35.8725,7.825,0,25.33,497.2,7.912916008614557,NA,NA,-9999,4.492358047695165,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,11,139.4869,35.8725,8.65,0,23.32,537.75,8.591217101870946,NA,NA,-9999,4.74752049001028,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,12,139.4869,35.8725,8.56,0,28.845,522.55,7.924201839034348,NA,NA,-9999,4.719431757466911,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,13,139.4869,35.8725,8.75,0,29.235,439.85,7.982785253472537,NA,NA,-9999,4.778955588046806,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,14,139.4869,35.8725,8.475000000000001,0,29.3,312.55,7.827953775227034,NA,NA,-9999,4.692803639261555,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,15,139.4869,35.8725,7.775,0,29.795,153.4,7.413326817362494,NA,NA,-9999,4.476990776150805,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,16,139.4869,35.8725,6.4399999999999995,0,34.11,23.95,6.350209257344794,NA,NA,-9999,4.07786218292105,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,17,139.4869,35.8725,5.385,0,37.315,0,5.6140238685653685,NA,NA,-9999,3.77446771720643,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,18,139.4869,35.8725,4.74,0,41.265,0,5.029022715629569,NA,NA,-9999,3.59456295496507,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,19,139.4869,35.8725,4.15,0,45.644999999999996,0,4.464369132107905,NA,NA,-9999,3.43374115033471,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,20,139.4869,35.8725,3.83,0,47.15,0,4.244290085823813,NA,NA,-9999,3.348112961416045,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,21,139.4869,35.8725,3.435,0,49.435,0,3.948836189134558,NA,NA,-9999,3.243789508375815,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,22,139.4869,35.8725,2.96,0,51.82,0,3.639131143171272,NA,NA,-9999,3.1207736816440397,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,4,23,139.4869,35.8725,2.425,0,53.519999999999996,0,3.3784582726835346,NA,NA,-9999,2.9847094599388297,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,0,139.4869,35.8725,2.115,0,53.735,0,3.289268124220193,NA,NA,-9999,2.90736864659398,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,1,139.4869,35.8725,1.845,0,54.465,0,3.175278458102314,NA,NA,-9999,2.8408380682754952,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,2,139.4869,35.8725,1.955,0,51.985,0,3.3759581335944144,NA,NA,-9999,2.867945384167205,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,3,139.4869,35.8725,2.375,0,47.15,0,3.8284856331045636,NA,NA,-9999,2.97219874026554,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,4,139.4869,35.8725,2.42,0,45.83,0,3.936207436321707,NA,NA,-9999,2.98346887940377,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,5,139.4869,35.8725,2.285,0,44.715,0,3.978427882927091,NA,NA,-9999,2.9496244695302147,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,6,139.4869,35.8725,0.865,0,53.09,1.4,3.048550642531012,NA,NA,-9999,2.60613350542978,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,7,139.4869,35.8725,0.25,0,59.46,77.55,2.5192748944266654,NA,NA,-9999,2.464281897082175,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,8,139.4869,35.8725,1.615,0,57.025,234.75,2.949693440606469,NA,NA,-9999,2.785277492662045,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,9,139.4869,35.8725,3,0,50.459999999999994,359.25,3.7548623839900586,NA,NA,-9999,3.1314955674176748,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,10,139.4869,35.8725,4.025,0,46.269999999999996,414.4,4.376679757477035,NA,NA,-9999,3.40056938243838,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,11,139.4869,35.8725,4.949999999999999,0,41.99,398.5,5.041231709822668,NA,NA,-9999,3.65279420202117,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,12,139.4869,35.8725,5.845000000000001,0,37.6,362.2,5.7689429257984965,NA,NA,-9999,3.9051171366663553,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,13,139.4869,35.8725,6.300000000000001,0,36.480000000000004,145.65,6.059934358010736,NA,NA,-9999,4.0365284284735505,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,14,139.4869,35.8725,6.17,0,37.565,16.85,5.903721929907613,NA,NA,-9999,3.998815492363935,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,15,139.4869,35.8725,5.54,0,41.545,10.05,5.295238343602402,NA,NA,-9999,3.81843415222852,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,16,139.4869,35.8725,3.54,0,67.80000000000001,2.45,2.570969785078486,NA,NA,-9999,3.273904478256715,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,17,139.4869,35.8725,2.285,0,85.225,0.2,1.0662809818569494,NA,NA,-9999,2.949867240540115,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,18,139.4869,35.8725,1.28,0,93.565,0,0.43285798429554934,NA,NA,-9999,2.70465906911432,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,19,139.4869,35.8725,0.305,0,96.89,0,0.19428391472006856,NA,NA,-9999,2.4768160612446453,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,20,139.4869,35.8725,0.15000000000000002,0,97.85499999999999,0,0.13236363511873778,NA,NA,-9999,2.44156551403677,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,21,139.4869,35.8725,0.14500000000000002,0,98.21000000000001,0,0.11040711173029916,NA,NA,-9999,2.440432674580245,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,22,139.4869,35.8725,0.18,0,98.41,0,0.0983203425019283,NA,NA,-9999,2.4483541839827048,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,5,23,139.4869,35.8725,0.25,0,98.52000000000001,0,0.0919848580561595,NA,NA,-9999,2.46423900814772,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,0,139.4869,35.8725,0.375,0,98.575,0,0.08937192313227355,NA,NA,-9999,2.4927587837617953,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,1,139.4869,35.8725,0.565,0,98.57,0,0.090934892194574,NA,NA,-9999,2.5363925246754198,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,2,139.4869,35.8725,1.12,0.5,98.36000000000001,0,0.10867988000150715,NA,NA,-9999,2.66628793109906,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,3,139.4869,35.8725,1.49,0.75,96.89500000000001,0,0.211051144823819,NA,NA,-9999,2.754594661419855,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,4,139.4869,35.8725,1.4300000000000002,0.25,95.91,0,0.2771346806540813,NA,NA,-9999,2.74019909433429,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,5,139.4869,35.8725,1.95,0.25,92.715,0,0.5128311834101664,NA,NA,-9999,2.866863836198565,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,6,139.4869,35.8725,1.695,0,92.59,0.8,0.5141665481304614,NA,NA,-9999,2.804951586798305,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,7,139.4869,35.8725,1.05,0.25,95.325,54.45,0.30781072189896364,NA,NA,-9999,2.649624507905725,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,8,139.4869,35.8725,1.7850000000000001,1.25,95.88,251.8,0.2871513577292654,NA,NA,-9999,2.82663324167168,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,9,139.4869,35.8725,3.825,2.25,88.20500000000001,379.4,0.9583390412037103,NA,NA,-9999,3.34909218845125,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,10,139.4869,35.8725,6.03,1.75,79.765,487.6,1.8967760840338377,NA,NA,-9999,3.95871391104842,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,11,139.4869,35.8725,7.65,2.25,74.65,528.7,2.65986466279469,NA,NA,-9999,4.43948646830208,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,12,139.4869,35.8725,10.605112601532642,1.5,47.92240780768335,499.27954623415394,6.907432167616003,NA,NA,-9999,5.386816144217185,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,13,139.4869,35.8725,12.196242003330912,0,31.73890194748409,431.0400248435674,9.681288497061498,NA,NA,-9999,5.915943605175075,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,14,139.4869,35.8725,12.325,0,33.815,322.20000000000005,9.477301167054026,NA,NA,-9999,5.960397779384206,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,15,139.4869,35.8725,12.120000000000001,0,31.189999999999998,161.75,9.719811958436303,NA,NA,-9999,5.88986068326487,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,16,139.4869,35.8725,10.875,0,31.835,24.3,8.872078526836438,NA,NA,-9999,5.468745253803875,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,17,139.4869,35.8725,8.605,0,42.565,0,6.449429103569227,NA,NA,-9999,4.734999060390585,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,18,139.4869,35.8725,5.76,0,61.644999999999996,0,3.5289827066796082,NA,NA,-9999,3.882846080516085,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,19,139.4869,35.8725,5.9,0,52.66,0,4.394369808861337,NA,NA,-9999,3.92110781421795,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,20,139.4869,35.8725,6.105,0,46.32,0,5.052603274899335,NA,NA,-9999,3.979998478805695,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,21,139.4869,35.8725,5.715,0,46.97,0,4.86123530347899,NA,NA,-9999,3.86851115750319,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,22,139.4869,35.8725,3.865,0,53.08,0,3.7884640747274396,NA,NA,-9999,3.358852548418965,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,6,23,139.4869,35.8725,3.415,0,56.99,0,3.3541298242993953,NA,NA,-9999,3.2385536901055447,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,0,139.4869,35.8725,0.705,0,69.61,0,1.9587989247110702,NA,NA,-9999,2.57005429612238,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,1,139.4869,35.8725,-0.40499999999999997,0,80.88499999999999,0,1.1298387549348252,NA,NA,-9999,2.317909657429385,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,2,139.4869,35.8725,-0.675,0,80.78,0,1.1097110283168972,NA,NA,-9999,2.25885050884488,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,3,139.4869,35.8725,-0.7749999999999999,0,78.95500000000001,0,1.2051817955783959,NA,NA,-9999,2.237353983006595,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,4,139.4869,35.8725,-1.305,0,82.82,0,0.9448353538625782,NA,NA,-9999,2.124950689530785,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,5,139.4869,35.8725,-1.105,0,79.72,0,1.131203393731047,NA,NA,-9999,2.166937389239675,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,6,139.4869,35.8725,-0.915,0,76.515,1.95,1.331615142136561,NA,NA,-9999,2.2075294583344798,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,7,139.4869,35.8725,-0.09,0,71.845,82.05,1.7057626440792815,NA,NA,-9999,2.388211488389055,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,8,139.4869,35.8725,1.8850000000000002,0,65.88,242.05,2.4011349611344692,NA,NA,-9999,2.853897214203545,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,9,139.4869,35.8725,3.9000000000000004,0,60.980000000000004,378.25,3.152909187816153,NA,NA,-9999,3.367792402091335,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,10,139.4869,35.8725,6.625,0,49.825,482.15,4.9173333970999895,NA,NA,-9999,4.13378285347488,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,11,139.4869,35.8725,8.065,0,48.18000000000001,510.5,5.5872133830963975,NA,NA,-9999,4.566176162408436,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,12,139.4869,35.8725,10.325,0,42.650000000000006,515.95,7.190480614314655,NA,NA,-9999,5.286463163797685,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,13,139.4869,35.8725,10.86,0,46.480000000000004,444.55,6.955867307686111,NA,NA,-9999,5.462814582838934,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,14,139.4869,35.8725,10.45,0,49.435,326.25,6.395576004619997,NA,NA,-9999,5.326920537486745,-9999,35.8725_139.4869
JP-Kwg,Cfa,1997,7,15,139.4869,35.8725,9.385,0,51.605000000000004,162.55,5.7010662688085265,NA,NA,-9999,4.981115676909486,-9999,35.8725_139.4869
