ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,reco_nt_vut_ref,reco_nt_vut_25,reco_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
IT-Ro1,NA,2000,1,0,11.93,42.4081,1.2325,0,-9999,0,0.986,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,1,11.93,42.4081,1.0265,0,-9999,0,0.9435,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,2,11.93,42.4081,0.9925,0,-9999,0,0.9735,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,3,11.93,42.4081,0.9585,0,-9999,0,1.0025,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,4,11.93,42.4081,0.901,0,-9999,0,1.0195,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,5,11.93,42.4081,0.7735,0,-9999,0,0.9975,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,6,11.93,42.4081,0.646,0,-9999,0,0.9755,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,7,11.93,42.4081,0.8115,0,-9999,0,1.0175,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,8,11.93,42.4081,1.8535,0,-9999,85.821,1.2515,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,9,11.93,42.4081,2.8955,0,-9999,187.9175,1.4855,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,10,11.93,42.4081,3.992,0,-9999,304.6935,1.83,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,11,11.93,42.4081,5.251,0,-9999,355.3825,2.506,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,12,11.93,42.4081,6.5105,0,-9999,365.95,3.182,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,13,11.93,42.4081,7.4045,0,-9999,291.7655,3.624,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,14,11.93,42.4081,7.2025,0,-9999,231.7455,3.361,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,15,11.93,42.4081,7.0005,0,-9999,142.108,3.098,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,16,11.93,42.4081,6.4715,0,-9999,6.772,2.7745,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,17,11.93,42.4081,4.9615,0,-9999,0,2.2675,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,18,11.93,42.4081,3.452,0,-9999,0,1.7605,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,19,11.93,42.4081,2.2365,0,-9999,0,1.3615,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,20,11.93,42.4081,1.9035,0,-9999,0,1.2885,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,21,11.93,42.4081,1.5705,0,-9999,0,1.2145,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,22,11.93,42.4081,1.3185,0,-9999,0,1.165,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,1,23,11.93,42.4081,1.3095,0,-9999,0,1.188,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,2,0,11.93,42.4081,1.301,0,-9999,0,1.2115,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,2,1,11.93,42.4081,1.366,0,-9999,0,1.275,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
IT-Ro1,NA,2000,2,2,11.93,42.4081,1.654,0,-9999,0,1.46,-9999,-9999,-9999,NA,NA,,,,,,,,,,42.4081_11.93
