ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,reco_nt_vut_ref,reco_nt_vut_25,reco_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
CZ-Lnz,Cfb,2022,1,0,16.946331,48.68155,8.872,0,-9999,0,6.1035,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,1,16.946331,48.68155,8.0225,0,-9999,0,5.759,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,2,16.946331,48.68155,7.549,0,-9999,0,5.529,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,3,16.946331,48.68155,6.785,0,-9999,0,5.1425,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,4,16.946331,48.68155,6.42,0,-9999,0,5.0365,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,5,16.946331,48.68155,6.335,0,-9999,0,4.988,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,6,16.946331,48.68155,6.046,0,-9999,0,4.892,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,7,16.946331,48.68155,5.7225,0,-9999,0,4.847,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,8,16.946331,48.68155,5.6755,0,-9999,0,4.8715,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,9,16.946331,48.68155,5.7885,0,-9999,31.4965,5.0085,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,10,16.946331,48.68155,6.613,0,-9999,131.7875,5.063,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,11,16.946331,48.68155,8.008,0,-9999,224.7645,5.0355,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,12,16.946331,48.68155,9.969,0,-9999,282.069,5.7525,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,13,16.946331,48.68155,11.6465,0,-9999,295.818,6.9885,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,14,16.946331,48.68155,12.942,0,-9999,263.103,7.7095,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,15,16.946331,48.68155,12.722,0,-9999,188.539,7.015,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,16,16.946331,48.68155,12.0585,0,-9999,0,6.781,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,17,16.946331,48.68155,10.778,0,-9999,0,5.9955,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,18,16.946331,48.68155,9.1965,0,-9999,0,5.153,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,19,16.946331,48.68155,8.485,0,-9999,0,5.084,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,20,16.946331,48.68155,8.035,0,-9999,0,5.025,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,21,16.946331,48.68155,7.575,0,-9999,0,4.8705,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,22,16.946331,48.68155,6.3455,0,-9999,0,4.581,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,1,23,16.946331,48.68155,5.4555,0,-9999,0,4.3195,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,2,0,16.946331,48.68155,4.8445,0,-9999,0,4.1165,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,2,1,16.946331,48.68155,4.2565,0,-9999,0,3.997,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,2,2,16.946331,48.68155,3.986,0,-9999,0,3.981,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,2,3,16.946331,48.68155,3.566,0,-9999,0,3.932,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,2,4,16.946331,48.68155,3.481,0,-9999,0,3.9745,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,2,5,16.946331,48.68155,3.58,0,-9999,0,4.1015,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,2,6,16.946331,48.68155,3.546,0,-9999,0,4.0925,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
CZ-Lnz,Cfb,2022,2,7,16.946331,48.68155,3.183,0,-9999,0,4.0115,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,48.68155_16.946331
