ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds,nee_vut_ref,nee_nt_vut_ref,gpp_nt_vut_ref,lat_lon
JP-Nuf,Cfa,2000,1,0,136.971889,35.152417,6.1,0,64.315,-2.86,3.35797762141273,7.42,NA,2.6292081080000003,2.7067390085,0.077530901,35.152417_136.971889
JP-Nuf,Cfa,2000,1,1,136.971889,35.152417,5.93,0,65.58000000000001,-3.575,3.201265670634217,7.32,NA,2.6292217695,2.679248964,0.050027194500000004,35.152417_136.971889
JP-Nuf,Cfa,2000,1,2,136.971889,35.152417,5.645,0,67.43,-2.86,2.9694189026578193,7.300000000000001,NA,2.582781994,2.6333613235,0.0505793295,35.152417_136.971889
JP-Nuf,Cfa,2000,1,3,136.971889,35.152417,5.645,0,67.67,-2.86,2.9480042296828186,7.475,NA,2.5322698810000004,2.6334062344999998,0.1011363535,35.152417_136.971889
JP-Nuf,Cfa,2000,1,4,136.971889,35.152417,5.29,0,68.18,-2.86,2.830926491863376,7.4399999999999995,NA,2.4749864315,2.5766623475,0.101675916,35.152417_136.971889
JP-Nuf,Cfa,2000,1,5,136.971889,35.152417,4.79,0,71.78,-4.285,2.423994899517638,7.18,NA,2.5304811220000003,2.4975016205,-0.032979502,35.152417_136.971889
JP-Nuf,Cfa,2000,1,6,136.971889,35.152417,4.68,0,73.825,-3.0949999999999998,2.231127942781857,7.12,NA,3.750393678,2.4802269665,-1.2701667110000001,35.152417_136.971889
JP-Nuf,Cfa,2000,1,7,136.971889,35.152417,4.275,0,73.39,51.19,2.2046102430394896,7.1,NA,0.4997394895,2.4169754975,1.917236007,35.152417_136.971889
JP-Nuf,Cfa,2000,1,8,136.971889,35.152417,4.78,0,69.58500000000001,211.43,2.6163213981475204,7.145,NA,-0.9356686345,2.496321892,3.4319905265,35.152417_136.971889
JP-Nuf,Cfa,2000,1,9,136.971889,35.152417,6.95,0,62.474999999999994,350.71,3.7482830599066137,7.42,NA,5.881202357499999,2.845943959,-3.0352583985,35.152417_136.971889
JP-Nuf,Cfa,2000,1,10,136.971889,35.152417,8.965,0,52.61,455.95,5.439845924434007,7.79,NA,-4.4075411925,3.184939011,7.592480203499999,35.152417_136.971889
JP-Nuf,Cfa,2000,1,11,136.971889,35.152417,10.24,0,39.17,514.76,7.586051432357434,8.2,NA,-3.6043904305,3.405383328,7.0097737585,35.152417_136.971889
JP-Nuf,Cfa,2000,1,12,136.971889,35.152417,10.565,0,36.14,544.5250000000001,8.138119592649788,8.57,NA,-2.7993851765,3.462380115,6.2617652915,35.152417_136.971889
JP-Nuf,Cfa,2000,1,13,136.971889,35.152417,10.535,0,36.655,426.19,8.057300373140615,8.64,NA,-2.986249709,3.4571313320000003,6.4433810415,35.152417_136.971889
JP-Nuf,Cfa,2000,1,14,136.971889,35.152417,9.985,0,38.3,296.66499999999996,7.563909336869708,8.325,NA,-1.67537562,3.3608581825000003,5.036233802,35.152417_136.971889
JP-Nuf,Cfa,2000,1,15,136.971889,35.152417,9.335,0,39.57,139.525,7.092543533853314,8.165,NA,0.4646350595,3.248223055,2.7835879955,35.152417_136.971889
JP-Nuf,Cfa,2000,1,16,136.971889,35.152417,8.465,0,42.260000000000005,19.765,6.391053146493801,8.004999999999999,NA,1.3755407505,3.099405106,1.7238643555,35.152417_136.971889
JP-Nuf,Cfa,2000,1,17,136.971889,35.152417,7.515000000000001,0,45.94,-7.14,5.608091299855796,7.765000000000001,NA,3.3498092515,2.9395038639999997,-0.41030538749999995,35.152417_136.971889
JP-Nuf,Cfa,2000,1,18,136.971889,35.152417,6.785,0,47.81,-5.715,5.149052159660556,7.62,NA,2.1091230595,2.8185688095000003,0.7094457504999999,35.152417_136.971889
JP-Nuf,Cfa,2000,1,19,136.971889,35.152417,6.2,0,49.335,-4.285,4.800365754092768,7.5,NA,1.2035946714999999,2.7229608350000003,1.5193661635,35.152417_136.971889
JP-Nuf,Cfa,2000,1,20,136.971889,35.152417,5.67,0,51.785,-5.715,4.405050685693749,7.38,NA,1.2453654935,2.637427544,1.392062051,35.152417_136.971889
JP-Nuf,Cfa,2000,1,21,136.971889,35.152417,5.055,0,55.235,-3.575,3.9173828601841585,7.285,NA,2.8169408495,2.5393367945,-0.27760405450000003,35.152417_136.971889
JP-Nuf,Cfa,2000,1,22,136.971889,35.152417,4.77,0,56.325,-2.86,3.7466498602062126,7.225,NA,2.7114801115000002,2.4943706765,-0.217109435,35.152417_136.971889
JP-Nuf,Cfa,2000,1,23,136.971889,35.152417,4.415,0,57.945,-2.86,3.5193683496336554,7.12,NA,2.1665077415000003,2.438795748,0.272288007,35.152417_136.971889
JP-Nuf,Cfa,2000,2,0,136.971889,35.152417,3.81,0,59.995000000000005,-4.29,3.208734796656289,6.99,NA,2.619498536,2.3452033219999997,-0.274295214,35.152417_136.971889
JP-Nuf,Cfa,2000,2,1,136.971889,35.152417,3.085,0,63.44,-5,2.786750170338891,6.825,NA,3.9730443314999997,2.234894114,-1.7381502185,35.152417_136.971889
JP-Nuf,Cfa,2000,2,2,136.971889,35.152417,2.69,0,64.595,-2.86,2.6224629025671584,6.625,NA,3.214120762,2.17558852,-1.038532242,35.152417_136.971889
JP-Nuf,Cfa,2000,2,3,136.971889,35.152417,2.1149999999999998,0,68.08500000000001,-2.86,2.269707005233791,6.545,NA,2.0688011215,2.090583955,0.021782833499999987,35.152417_136.971889
JP-Nuf,Cfa,2000,2,4,136.971889,35.152417,2.075,0,68.70500000000001,-2.86,2.218525362874657,6.67,NA,2.422209621,2.084660754,-0.337548867,35.152417_136.971889
JP-Nuf,Cfa,2000,2,5,136.971889,35.152417,2.205,0,68.50999999999999,-2.86,2.2533437335332724,6.695,NA,2.791240803,2.1037616915,-0.6874791115,35.152417_136.971889
JP-Nuf,Cfa,2000,2,6,136.971889,35.152417,2.49,0,66.96,-1.9049999999999998,2.4128830121611387,6.654999999999999,NA,3.0678342625,2.1458564985,-0.921977764,35.152417_136.971889
JP-Nuf,Cfa,2000,2,7,136.971889,35.152417,2.8,0,65.08500000000001,20.240000000000002,2.6074080678506544,6.78,NA,-0.9180944394999999,2.1920688784999998,3.1101633179999997,35.152417_136.971889
JP-Nuf,Cfa,2000,2,8,136.971889,35.152417,3.735,0,59.43,66.66499999999999,3.2369890650183937,6.985,NA,1.2996379354999998,2.3336652009999996,1.0340272655000002,35.152417_136.971889
JP-Nuf,Cfa,2000,2,9,136.971889,35.152417,4.45,0,58.47,137.855,3.4837929086843884,7.23,NA,-1.2356631045,2.44430134,3.6799644445,35.152417_136.971889
JP-Nuf,Cfa,2000,2,10,136.971889,35.152417,5.51,0,55.965,180.235,3.980471169909664,7.525,NA,-3.6309671805,2.6119380365,6.2429052175,35.152417_136.971889
JP-Nuf,Cfa,2000,2,11,136.971889,35.152417,6.275,0,53.894999999999996,195,4.391002295639812,7.705,NA,-0.8218671375,2.735172264,3.557039401,35.152417_136.971889
JP-Nuf,Cfa,2000,2,12,136.971889,35.152417,7.355,0,51.445,267.62,4.983533764850845,8.01,NA,-0.773192661,2.91292778,3.6861204405,35.152417_136.971889
JP-Nuf,Cfa,2000,2,13,136.971889,35.152417,8.24,0,50.504999999999995,211.66500000000002,5.393865852670643,8.165,NA,-4.442154332,3.061277754,7.503432086,35.152417_136.971889
JP-Nuf,Cfa,2000,2,14,136.971889,35.152417,9.075,0,50.175,231.665,5.746897011869738,8.2,NA,-1.475961873,3.203625906,4.6795877785,35.152417_136.971889
JP-Nuf,Cfa,2000,2,15,136.971889,35.152417,9.555,0,50.64,77.85499999999999,5.879620942029634,8.335,NA,0.3207092115000001,3.2861863844999997,2.965477173,35.152417_136.971889
JP-Nuf,Cfa,2000,2,16,136.971889,35.152417,9.23,0,51.115,2.14,5.696784298750291,8.23,NA,2.4836617495,3.2301125005,0.746450751,35.152417_136.971889
JP-Nuf,Cfa,2000,2,17,136.971889,35.152417,8.975,0,52.495000000000005,-2.86,5.441027929349556,8.120000000000001,NA,2.404975942,3.186305772,0.78132983,35.152417_136.971889
JP-Nuf,Cfa,2000,2,18,136.971889,35.152417,8.84,9.418225737936e-4,53.89,-2.86,5.233044528777881,8.114999999999998,NA,2.3813604815,3.1631991475000003,0.781838666,35.152417_136.971889
JP-Nuf,Cfa,2000,2,19,136.971889,35.152417,8.55,0.0065927580165608,56.35,-2.86,4.857996905569584,8.05,NA,2.123821672,3.113761715,0.989940043,35.152417_136.971889
JP-Nuf,Cfa,2000,2,20,136.971889,35.152417,8.280000000000001,0.0131855160331234,57.685,-4.29,4.626575211130598,7.92,NA,2.0635252275,3.0680229145,1.0044976865000002,35.152417_136.971889
JP-Nuf,Cfa,2000,2,21,136.971889,35.152417,7.935,0.0197782740496842,60.33,-2.86,4.240762750973625,7.825,NA,2.102964948,3.0099369425,0.9069719945000001,35.152417_136.971889
JP-Nuf,Cfa,2000,2,22,136.971889,35.152417,7.574999999999999,0.0113018708855343,64.91499999999999,-2.86,3.657476018762728,7.9350000000000005,NA,2.134177667,2.9495246175,0.815346951,35.152417_136.971889
JP-Nuf,Cfa,2000,2,23,136.971889,35.152417,7.8950000000000005,0.0032963790082804,62.900000000000006,-2.86,3.950829398784856,8.004999999999999,NA,2.0864523884999997,3.003079676,0.9166272874999999,35.152417_136.971889
JP-Nuf,Cfa,2000,3,0,136.971889,35.152417,7.845000000000001,0,64.83500000000001,-2.86,3.7308560834832862,8.045,NA,2.087000066,2.99466089,0.9076608239999999,35.152417_136.971889
JP-Nuf,Cfa,2000,3,1,136.971889,35.152417,7.35,0,68.985,-5,3.185606056835631,7.92,NA,2.2875466975,2.9120636495000003,0.624516952,35.152417_136.971889
JP-Nuf,Cfa,2000,3,2,136.971889,35.152417,6.22,0,76.97,-3.575,2.190648584738102,7.8,NA,2.5217933974999998,2.726432302,0.2046389045,35.152417_136.971889
JP-Nuf,Cfa,2000,3,3,136.971889,35.152417,6.949999999999999,0,73.07,-2.86,2.6889021730707245,7.945,NA,2.3992980435,2.845757334,0.4464592905,35.152417_136.971889
JP-Nuf,Cfa,2000,3,4,136.971889,35.152417,6.735,0,74.92500000000001,-4.285,2.4652008081253314,8.01,NA,2.4605969185000003,2.8103303825,0.3497334635,35.152417_136.971889
JP-Nuf,Cfa,2000,3,5,136.971889,35.152417,6.21,0.0023545564344849,78.13,-4.285,2.0753326939313927,7.87,NA,2.53600814,2.7246547165,0.1886465765,35.152417_136.971889
JP-Nuf,Cfa,2000,3,6,136.971889,35.152417,6.165,0.0098891370248412,79.11,-2.385,1.9745080587874742,7.885,NA,2.576074969,2.717274949,0.14119997950000002,35.152417_136.971889
JP-Nuf,Cfa,2000,3,7,136.971889,35.152417,6.34,0.4497202789868995,78.675,25.715,2.040052569289108,7.859999999999999,NA,5.376659267,2.7457163235,-2.6309429445,35.152417_136.971889
JP-Nuf,Cfa,2000,3,8,136.971889,35.152417,7.15,0.1954281840623686,76.34,121.66499999999999,2.3931144838083487,8.005,NA,-1.839983331,2.878878284,4.7188616185,35.152417_136.971889
JP-Nuf,Cfa,2000,3,9,136.971889,35.152417,8.97,0.1205532894457019,71.9,323.57500000000005,3.2239000968887996,8.22,NA,-4.446696546,3.1859463685,7.632642917,35.152417_136.971889
JP-Nuf,Cfa,2000,3,10,136.971889,35.152417,11.07,0.0518002415587001,66.71000000000001,428.33500000000004,4.394857298020144,8.655,NA,4.5311407775,3.5517973835000003,-0.9793433945000001,35.152417_136.971889
JP-Nuf,Cfa,2000,3,11,136.971889,35.152417,12.615,0.0051800241558694,57.72,306.91,6.1747944714530805,9.325,NA,-0.05515294900000001,3.8284208900000003,3.8835738385000003,35.152417_136.971889
JP-Nuf,Cfa,2000,3,12,136.971889,35.152417,10.605,4.709112868959e-4,67.11,103.095,4.222834059352431,9.2,NA,1.3036525165000001,3.4697460455,2.166093529,35.152417_136.971889
JP-Nuf,Cfa,2000,3,13,136.971889,35.152417,10.67,0,65.37,332.38,4.461796731786894,9.190000000000001,NA,-1.1792018524999999,3.4812228065,4.660424659,35.152417_136.971889
JP-Nuf,Cfa,2000,3,14,136.971889,35.152417,12.254999999999999,0,45.89,311.66499999999996,7.7279280132397705,9.215,NA,-0.6207839005,3.7634067655,4.384190665,35.152417_136.971889
JP-Nuf,Cfa,2000,3,15,136.971889,35.152417,11.61,0,41.405,145.475,8.011514945089113,8.95,NA,-1.100207371,3.647875182,4.748082553,35.152417_136.971889
JP-Nuf,Cfa,2000,3,16,136.971889,35.152417,10.57,0,47.3,15.715,6.725682250858933,8.79,NA,0.84375184,3.463423052,2.6196712125,35.152417_136.971889
JP-Nuf,Cfa,2000,3,17,136.971889,35.152417,9.55,0,53.205,-3.575,5.572685671759726,8.629999999999999,NA,3.6708149710000004,3.2853470385,-0.38546793200000007,35.152417_136.971889
JP-Nuf,Cfa,2000,3,18,136.971889,35.152417,9.095,0,56.235,-2.86,5.053554703530079,8.69,NA,1.1996757409999999,3.2069022305,2.0072264895,35.152417_136.971889
JP-Nuf,Cfa,2000,3,19,136.971889,35.152417,8.675,0,56.620000000000005,-2.86,4.869328145404891,8.665,NA,1.6075239925,3.1350639495,1.5275399570000001,35.152417_136.971889
JP-Nuf,Cfa,2000,3,20,136.971889,35.152417,7.99,0,65.26,-2.86,3.7261850225674276,8.545,NA,4.250850212,3.0190953755,-1.231754837,35.152417_136.971889
JP-Nuf,Cfa,2000,3,21,136.971889,35.152417,7.470000000000001,0,67.215,-4.29,3.389964346800328,8.34,NA,3.608170922,2.9319559145,-0.6762150085,35.152417_136.971889
JP-Nuf,Cfa,2000,3,22,136.971889,35.152417,7.0600000000000005,0,66.25,-5.71,3.392656865169964,8.129999999999999,NA,2.571569808,2.8638711925,0.29230138499999997,35.152417_136.971889
JP-Nuf,Cfa,2000,3,23,136.971889,35.152417,6.74,0,64.815,-6.425,3.4601215563046903,7.970000000000001,NA,2.5193093099999997,2.8111636155,0.291854305,35.152417_136.971889
JP-Nuf,Cfa,2000,4,0,136.971889,35.152417,6.495,0,61.275,-5.71,3.744105351253989,7.85,NA,2.5792914685,2.771012223,0.19172075500000002,35.152417_136.971889
JP-Nuf,Cfa,2000,4,1,136.971889,35.152417,6.14,0,59.925,-5.71,3.78214563356064,7.695,NA,2.6420079405,2.71325972,0.071251779,35.152417_136.971889
JP-Nuf,Cfa,2000,4,2,136.971889,35.152417,6.220000000000001,0,59.735,-6.425,3.820373650072182,7.59,NA,-0.132256282,2.726216288,2.8584725695,35.152417_136.971889
JP-Nuf,Cfa,2000,4,3,136.971889,35.152417,6.1850000000000005,0,61.225,-5.71,3.6698455080847925,7.574999999999999,NA,0.815193337,2.7205123860000002,1.905319049,35.152417_136.971889
JP-Nuf,Cfa,2000,4,4,136.971889,35.152417,6.300000000000001,0,60.96,-6.425,3.724463652885764,7.55,NA,2.281977438,2.7392040415,0.4572266035,35.152417_136.971889
JP-Nuf,Cfa,2000,4,5,136.971889,35.152417,5.9350000000000005,0,62.11,-5,3.524684939803565,7.5,NA,2.4633930545,2.6800403165,0.216647262,35.152417_136.971889
JP-Nuf,Cfa,2000,4,6,136.971889,35.152417,5.415,0,65.235,-3.81,3.1211953900259193,7.43,NA,2.445094594,2.596626492,0.151531899,35.152417_136.971889
JP-Nuf,Cfa,2000,4,7,136.971889,35.152417,5.015000000000001,0,68.17,52.86,2.7775622330598253,7.33,NA,1.6676283545,2.5329964195,0.8653680655,35.152417_136.971889
JP-Nuf,Cfa,2000,4,8,136.971889,35.152417,5.455,0,68.37,205.71,2.847092643789595,7.445,NA,3.9320550764999997,2.603046302,-1.3290087744999999,35.152417_136.971889
JP-Nuf,Cfa,2000,4,9,136.971889,35.152417,7.1899999999999995,0,62.59,344.05,3.8034376054804127,7.71,NA,-6.5850189025,2.885829782,9.4708486855,35.152417_136.971889
JP-Nuf,Cfa,2000,4,10,136.971889,35.152417,9.045,0,53.21,450.95,5.394489798931539,8.07,NA,-0.4673421115,3.1985454625000003,3.6658875735,35.152417_136.971889
JP-Nuf,Cfa,2000,4,11,136.971889,35.152417,10.23,0,44.34,476.43,6.940856473041029,8.555,NA,2.657413731,3.4036968275,0.7462830965,35.152417_136.971889
JP-Nuf,Cfa,2000,4,12,136.971889,35.152417,10.989999999999998,0,38.519999999999996,498.095,8.059888909258785,8.925,NA,-0.333313627,3.537365345,3.870678972,35.152417_136.971889
JP-Nuf,Cfa,2000,4,13,136.971889,35.152417,11.32,0,38.06,436.19,8.300099586228475,8.965,NA,-0.140269871,3.59592883,3.736198701,35.152417_136.971889
JP-Nuf,Cfa,2000,4,14,136.971889,35.152417,11.34,0,37.775000000000006,314.76,8.349303099416435,8.795,NA,-0.48867917750000006,3.5994893880000003,4.088168565,35.152417_136.971889
JP-Nuf,Cfa,2000,4,15,136.971889,35.152417,10.835,0,38.114999999999995,143.57,8.031249578948168,8.665,NA,1.815952727,3.5100147880000003,1.6940620615,35.152417_136.971889
JP-Nuf,Cfa,2000,4,16,136.971889,35.152417,9.875,0,41.480000000000004,15.005,7.125593745881275,8.485,NA,2.7940826144999997,3.341837657,0.5477550425000001,35.152417_136.971889
JP-Nuf,Cfa,2000,4,17,136.971889,35.152417,8.89,0,44.644999999999996,-5.715,6.305118031315752,8.219999999999999,NA,2.978870083,3.1718212589999997,0.192951176,35.152417_136.971889
JP-Nuf,Cfa,2000,4,18,136.971889,35.152417,8.17,0,46.495000000000005,-5.71,5.803089903274266,8.07,NA,3.8595781999999996,3.0493943125,-0.8101838875,35.152417_136.971889
JP-Nuf,Cfa,2000,4,19,136.971889,35.152417,7.675,0,47.295,-7.14,5.527200890851053,7.955,NA,1.179858081,2.9661998155,1.7863417345000001,35.152417_136.971889
JP-Nuf,Cfa,2000,4,20,136.971889,35.152417,7.055,0,49.93,-7.14,5.032280402388912,7.84,NA,3.853342108,2.863070756,-0.9902713519999999,35.152417_136.971889
JP-Nuf,Cfa,2000,4,21,136.971889,35.152417,6.7,0,50.93,-3.575,4.812645165251176,7.725,NA,0.89329339,2.80458621,1.91129282,35.152417_136.971889
JP-Nuf,Cfa,2000,4,22,136.971889,35.152417,6.085,0,54.480000000000004,-5.71,4.2803523377416095,7.585,NA,3.4124595785,2.704347993,-0.708111585,35.152417_136.971889
JP-Nuf,Cfa,2000,4,23,136.971889,35.152417,5.475,0,59.995000000000005,-5.715,3.6055342463434514,7.475,NA,2.3997278995,2.60616701,0.2064391105,35.152417_136.971889
JP-Nuf,Cfa,2000,5,0,136.971889,35.152417,4.654999999999999,0,64.41499999999999,-4.285,3.030967535221632,7.375,NA,2.215850922,2.4765318284999998,0.2606809055,35.152417_136.971889
JP-Nuf,Cfa,2000,5,1,136.971889,35.152417,3.98,0,66.08,-2.86,2.75271678840324,7.225,NA,2.212543264,2.3713016319999998,0.15875836799999998,35.152417_136.971889
JP-Nuf,Cfa,2000,5,2,136.971889,35.152417,3.715,0,64.41,-2.86,2.834751051349146,7.105,NA,2.348857112,2.33056274,-0.018294372500000003,35.152417_136.971889
JP-Nuf,Cfa,2000,5,3,136.971889,35.152417,3.135,0,65.175,-2.86,2.662920878923035,6.975,NA,2.4327404215,2.242412379,-0.19032804250000002,35.152417_136.971889
JP-Nuf,Cfa,2000,5,4,136.971889,35.152417,2.395,0,66.81,-2.86,2.4073430600625856,6.84,NA,2.4322631169999998,2.131809132,-0.30045398450000005,35.152417_136.971889
JP-Nuf,Cfa,2000,5,5,136.971889,35.152417,2.34,0,65.465,-2.86,2.4953386812389526,6.75,NA,2.254835423,2.1236733914999997,-0.131162032,35.152417_136.971889
JP-Nuf,Cfa,2000,5,6,136.971889,35.152417,2.0149999999999997,0,66.6,-2.385,2.3575939560503802,6.675000000000001,NA,2.166734118,2.075874741,-0.0908593775,35.152417_136.971889
JP-Nuf,Cfa,2000,5,7,136.971889,35.152417,2.21,0,65.2,56.905,2.491411223040777,6.62,NA,2.5589449145,2.1045108555,-0.45443405850000007,35.152417_136.971889
JP-Nuf,Cfa,2000,5,8,136.971889,35.152417,3.335,0,61.455,185.48,2.9916499922168582,6.77,NA,-5.037588879,2.27281403,7.3104029085,35.152417_136.971889
JP-Nuf,Cfa,2000,5,9,136.971889,35.152417,4.75,0,57.08,272.62,3.681478758618766,7.140000000000001,NA,2.7224810935,2.4915398285,-0.230941265,35.152417_136.971889
JP-Nuf,Cfa,2000,5,10,136.971889,35.152417,6.495,0,50.705,388.33500000000004,4.7748263742817105,7.505,NA,-0.704410385,2.7713559090000004,3.4757662935,35.152417_136.971889
JP-Nuf,Cfa,2000,5,11,136.971889,35.152417,8.03,0,46.370000000000005,426.43,5.761308436669269,8,NA,-1.6599422645000002,3.025837612,4.6857798765,35.152417_136.971889
JP-Nuf,Cfa,2000,5,12,136.971889,35.152417,8.825,0,45.795,446.905,6.147489358024794,8.375,NA,-0.9945335255,3.160138214,4.15467174,35.152417_136.971889
JP-Nuf,Cfa,2000,5,13,136.971889,35.152417,9.8,0,44.394999999999996,376.905,6.732181868921838,8.525,NA,-0.1396905985000001,3.3272261215,3.466916721,35.152417_136.971889
JP-Nuf,Cfa,2000,5,14,136.971889,35.152417,10.415,0,45.29,258.81,6.902500576142784,8.465,NA,-1.880218595,3.4336839925,5.313902587499999,35.152417_136.971889
JP-Nuf,Cfa,2000,5,15,136.971889,35.152417,10.585,0,45.965,123.81,6.895119551830538,8.425,NA,0.5301132215,3.462610434,2.9324972120000004,35.152417_136.971889
JP-Nuf,Cfa,2000,5,16,136.971889,35.152417,10.25,0,46.42,14.525,6.6871417827189354,8.219999999999999,NA,2.381775527,3.403070567,1.02129504,35.152417_136.971889
JP-Nuf,Cfa,2000,5,17,136.971889,35.152417,9.335,0,50.495000000000005,-5,5.809502237945738,7.925,NA,2.57998099,3.2434671689999997,0.6634861795,35.152417_136.971889
JP-Nuf,Cfa,2000,5,18,136.971889,35.152417,8.760000000000002,0,51.985,-6.425,5.424101274295442,7.82,NA,2.4286767725000002,3.144287551,0.7156107785000001,35.152417_136.971889
JP-Nuf,Cfa,2000,5,19,136.971889,35.152417,8.63,0,54.04,-3.575,5.142796334646006,7.765000000000001,NA,2.346220601,3.1212513815,0.7750307805000001,35.152417_136.971889
JP-Nuf,Cfa,2000,5,20,136.971889,35.152417,7.85,0,58.58,-2.86,4.395570365045362,7.720000000000001,NA,2.337279779,2.9888594895000002,0.651579711,35.152417_136.971889
JP-Nuf,Cfa,2000,5,21,136.971889,35.152417,7.46,0,61.54,-2.86,3.973627866738145,7.705,NA,2.2698993365,2.923029341,0.653130005,35.152417_136.971889
JP-Nuf,Cfa,2000,5,22,136.971889,35.152417,6.76,0,67.78999999999999,-2.86,3.1727248413152718,7.81,NA,2.4429608585,2.8067882805,0.363827422,35.152417_136.971889
JP-Nuf,Cfa,2000,5,23,136.971889,35.152417,6.68,0,68.495,-2.86,3.085657796330741,7.955,NA,2.4474372134999998,2.7929711084999997,0.3455338955,35.152417_136.971889
JP-Nuf,Cfa,2000,6,0,136.971889,35.152417,6.82,0,68.03,-2.86,3.1616765961458277,8.03,NA,2.429841552,2.8151895104999998,0.38534795850000003,35.152417_136.971889
JP-Nuf,Cfa,2000,6,1,136.971889,35.152417,6.734999999999999,0,70.11,-2.86,2.9383710554923814,8.05,NA,2.459354185,2.800546499,0.341192314,35.152417_136.971889
JP-Nuf,Cfa,2000,6,2,136.971889,35.152417,6.734999999999999,0,69.88,-2.86,2.9610414250396495,8.075,NA,2.484390463,2.799835813,0.31544534999999996,35.152417_136.971889
JP-Nuf,Cfa,2000,6,3,136.971889,35.152417,6.875,0.0028254677213826,68.93,-2.86,3.0839623621760786,8.12,NA,2.500080697,2.8220615715,0.3219808745,35.152417_136.971889
JP-Nuf,Cfa,2000,6,4,136.971889,35.152417,6.775,0.012243693459328,68.48,-2.86,3.107159863912722,8.129999999999999,NA,2.484390463,2.804957911,0.320567448,35.152417_136.971889
JP-Nuf,Cfa,2000,6,5,136.971889,35.152417,6.85,0.0263710320662468,69.22,-2.86,3.0498640080343558,8.175,NA,2.490339005,2.8165263925,0.3261873875,35.152417_136.971889
JP-Nuf,Cfa,2000,6,6,136.971889,35.152417,6.83,0.0306092336483227,70.655,-2.385,2.9036408245316525,8.215,NA,2.4852520315,2.8125361790000003,0.3272841475,35.152417_136.971889
JP-Nuf,Cfa,2000,6,7,136.971889,35.152417,6.91,0.012243693459328,70.56,21.665,2.929376535763292,8.22,NA,0.26356484450000006,2.8249321445,2.5613673004999997,35.152417_136.971889
JP-Nuf,Cfa,2000,6,8,136.971889,35.152417,7.41,4.709112868959e-4,68.925,82.385,3.2005432335236312,8.31,NA,3.6676120845,2.906656453,-0.7609556315,35.152417_136.971889
JP-Nuf,Cfa,2000,6,9,136.971889,35.152417,8.175,4.709112868959e-4,67.16499999999999,121.19,3.562367665604202,8.615,NA,-0.792099417,3.033472424,3.8255718410000004,35.152417_136.971889
JP-Nuf,Cfa,2000,6,10,136.971889,35.152417,9.035,0,68.32,83.57,3.6430142343679375,8.85,NA,-0.06020559999999997,3.1781969055,3.238402506,35.152417_136.971889
JP-Nuf,Cfa,2000,6,11,136.971889,35.152417,9.515,0,68.78999999999999,85.95,3.7075485862974817,8.995000000000001,NA,-0.018852537499999933,3.2595739685,3.2784265065,35.152417_136.971889
JP-Nuf,Cfa,2000,6,12,136.971889,35.152417,9.92,0,67.225,50.239999999999995,4.0003316850801465,9.1,NA,9.073312672,3.3285544685,-5.7447582035,35.152417_136.971889
JP-Nuf,Cfa,2000,6,13,136.971889,35.152417,9.945,0,66.86,23.575000000000003,4.052093854834907,9.14,NA,1.8399915040000001,3.3320484219999997,1.4920569175,35.152417_136.971889
JP-Nuf,Cfa,2000,6,14,136.971889,35.152417,9.36,0,72.94,21.905,3.1822241690595723,9.075,NA,-0.1655802664999999,3.230500651,3.3960809175,35.152417_136.971889
JP-Nuf,Cfa,2000,6,15,136.971889,35.152417,9.165,9.418225737936e-4,77.31,46.425,2.6319760174497713,9.165,NA,1.0711615945,3.1963231715,2.125161577,35.152417_136.971889
JP-Nuf,Cfa,2000,6,16,136.971889,35.152417,9.24,0,83.41499999999999,1.4300000000000002,1.9337828315445211,9.2,NA,2.6557240225000003,3.2083120605,0.552588038,35.152417_136.971889
JP-Nuf,Cfa,2000,6,17,136.971889,35.152417,9.254999999999999,0,86.75,-2.86,1.5464219084912187,9.17,NA,2.596422263,3.210058088,0.613635825,35.152417_136.971889
JP-Nuf,Cfa,2000,6,18,136.971889,35.152417,9.395,0.0014127338606913,85.935,-3.575,1.6573796388340458,9.18,NA,2.597165538,3.233184531,0.6360189935,35.152417_136.971889
JP-Nuf,Cfa,2000,6,19,136.971889,35.152417,9.195,0.0174237176151975,90.89,-2.86,1.0589110470401808,9.175,NA,2.6468750400000003,3.1981802640000003,0.551305224,35.152417_136.971889
JP-Nuf,Cfa,2000,6,20,136.971889,35.152417,9.29,0.2406356676045079,91.89,-2.86,0.9488137136120445,9.22,NA,2.603003073,3.2135819915,0.6105789185,35.152417_136.971889
JP-Nuf,Cfa,2000,6,21,136.971889,35.152417,9.275,0.4129891986089118,92.505,-2.86,0.8759473012194379,9.225000000000001,NA,2.5830885544999997,3.2102007985,0.627112244,35.152417_136.971889
JP-Nuf,Cfa,2000,6,22,136.971889,35.152417,9.43,0.7393307204287249,92.655,-2.86,0.8674298926841715,9.245000000000001,NA,2.5628074009999997,3.235876651,0.6730692505,35.152417_136.971889
JP-Nuf,Cfa,2000,6,23,136.971889,35.152417,9.440000000000001,2.111095299160494,93.185,-2.86,0.8054481152293054,9.265,NA,2.517199702,3.236762175,0.719562474,35.152417_136.971889
JP-Nuf,Cfa,2000,7,0,136.971889,35.152417,9.59,2.130402661923282,93.765,-5,0.7443152707592642,9.370000000000001,NA,2.4126057650000003,3.2616365834999996,0.8490308185,35.152417_136.971889
