ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds,nee_vut_ref,nee_nt_vut_ref,gpp_nt_vut_ref,lat_lon
JP-Srk,Dfa,2010,1,13,140.127794,40.565485,-5.435894904730584,0.1049022339427911,86.66977541193347,245.6760247568801,1.139693330253278,NA,NA,-3.26559856519041,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,1,14,140.127794,40.565485,-5.4995292474356505,0.1359588163600641,87.83840193524738,151.24002683548161,1.0892995976009023,NA,NA,-5.6853606294862695,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,1,15,140.127794,40.565485,-5.601000226343717,0.1166347206337605,89.90861676857173,52.667152882447525,1.0017963462255217,NA,NA,-1.1835907646944,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,1,16,140.127794,40.565485,-5.577782290491865,0.1290573536006687,90.66324037144082,1.9444117518132593,0.9733362012408996,NA,NA,3.42638468293518,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,1,17,140.127794,40.565485,-5.379999873976112,0.1187051594615794,89.56820274666492,0,1.0282286906502554,NA,NA,3.0467984253628897,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,1,18,140.127794,40.565485,-4.914781233389035,0.1456208642232146,86.37898322979314,0,1.1868265574205807,NA,NA,2.23130387718634,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,1,19,140.127794,40.565485,-4.98314515561947,0.1815084705720643,88.1756933702016,0,1.1072933207334552,NA,NA,2.23130387718634,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,1,20,140.127794,40.565485,-4.900162533037871,0.2111847604374598,87.05214758214146,0,1.1595007706325098,NA,NA,2.23130387718634,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,1,21,140.127794,40.565485,-4.958207372667487,0.2153256380930976,86.90162084738954,0,1.1619020877632642,NA,NA,2.23130387718634,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,1,22,140.127794,40.565485,-4.889413488661996,0.2049734439540056,87.48696045707473,0,1.1419822901441319,NA,NA,2.23130387718634,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,1,23,140.127794,40.565485,-4.937569207465847,0.2091143216096408,87.9472633685978,0,1.119597314398679,NA,NA,2.23130387718634,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,0,140.127794,40.565485,-4.833088496132527,0.2029030051261868,88.76212990864681,0,1.091859501430246,NA,NA,2.23130387718634,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,1,140.127794,40.565485,-4.570811813361628,0.1863394945036408,88.64235981305049,0,1.113115956842735,NA,NA,2.23130387718634,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,2,140.127794,40.565485,-4.389797906072196,0.204283297678067,87.7906802589497,0,1.1617884549446655,NA,NA,2.23130387718634,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,3,140.127794,40.565485,-4.32057406029168,0.1642548136735795,87.078357158137507,0,1.1981834014912938,NA,NA,2.23130387718634,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,4,140.127794,40.565485,-4.07334603964697,0.1897902258833372,84.97643567370707,0,1.310513584122583,NA,NA,1.45587906307225,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,5,140.127794,40.565485,-3.9692952900886618,0.2208468083006129,84.36633917414932,0,1.3468057521726444,NA,NA,1.345117077875065,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,6,140.127794,40.565485,-3.86137488455505,0.2594949997532202,83.78509190306178,5.885246269377116,1.3826024846539964,NA,NA,1.23435509267788,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,7,140.127794,40.565485,-3.8643846169803027,0.2477625130622481,84.65540203393257,42.416982289555506,1.3422055514681475,NA,NA,-2.240663744429805,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,8,140.127794,40.565485,-3.7190575370187142,0.2567344146494625,84.59571729164898,122.24988783622501,1.357058354619054,NA,NA,-4.287005547646005,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,9,140.127794,40.565485,-3.743995319970684,0.2153256380930976,84.26728519361728,207.4559312073496,1.3710497554584276,NA,NA,7.310142137568055,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,10,140.127794,40.565485,-3.430983147745737,0.1773675929164291,80.03526008201365,265.6962642755499,1.600377496449588,NA,NA,3.057988955249405,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,11,140.127794,40.565485,-3.5904989662834623,0.1587336434660642,79.82522109370093,279.1311092603006,1.5936754079698205,NA,NA,1.00042076972116,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,12,140.127794,40.565485,-3.7994603889501164,0.1400996940156993,80.15860527595385,219.74653388547773,1.5563387614918152,NA,NA,4.51093252998111,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,13,140.127794,40.565485,-3.8927620941325642,0.1200854520134569,80.4680514274871,199.5262520055104,1.5325695664543137,NA,NA,0.42248466752585,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,14,140.127794,40.565485,-3.8437464517786477,0.103521941390911,81.00211124307644,98.84493156439899,1.512821076578383,NA,NA,-3.49077250837412,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,15,140.127794,40.565485,-3.893192055907604,0.1573533509141867,79.57274711941545,55.891835746565775,1.574133208905212,NA,NA,-2.29650447534923,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,16,140.127794,40.565485,-4.07248611609689,0.1131839892540641,83.76103484476832,2.2564778354376216,1.365605093372705,NA,NA,1.23435509267788,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,17,140.127794,40.565485,-4.02304051196792,0.0724653589736379,85.091231400427,0,1.3093354366848606,NA,NA,1.23435509267788,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,18,140.127794,40.565485,-3.932748539210724,0.070394920145819,84.19503096126525,0,1.3575850417935156,NA,NA,1.23435509267788,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,19,140.127794,40.565485,-3.9486571248869935,0.0697047738698802,81.34258729074804,0,1.487304919691347,NA,NA,1.23435509267788,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,20,140.127794,40.565485,-3.759473943871914,0.0614230185586073,77.33060221176629,0,1.6922388687033343,NA,NA,1.0971144656812766,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,21,140.127794,40.565485,-3.7057287219926422,0.0379580451766658,78.44852410811862,0,1.6461584700760223,NA,NA,0.349581901307856,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,22,140.127794,40.565485,-3.882443011531716,0.0255354122097577,81.6184194388278,0,1.4808932445025182,NA,NA,0.8739107995288444,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,2,23,140.127794,40.565485,-4.171807286129786,0.0289861435894541,83.8035013693652,0,1.355376811575911,NA,NA,1.4131298945343,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,0,140.127794,40.565485,-4.273708226812893,0.0331270212450918,85.29746387015935,0,1.2803655830359202,NA,NA,2.1448194056232,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,1,140.127794,40.565485,-4.364000199570103,0.0386481914526072,85.57078059575792,0,1.2614282441566027,NA,NA,2.523553455435,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,2,140.127794,40.565485,-4.5544732659103175,0.0490003855916965,85.77934706541129,0,1.2379979549206768,NA,NA,2.523553455435,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,3,140.127794,40.565485,-4.783642892003571,0.0351974600729081,84.91395672177666,0,1.2582787714607113,NA,NA,2.1448194056232,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,4,140.127794,40.565485,-5.295727366069363,0.0358876063488496,85.1902721810457,0,1.2086768939838073,NA,NA,1.475546750217565,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,5,140.127794,40.565485,-5.026571294897922,0.0241551196578774,83.24813656674131,0,1.31211873300989,NA,NA,1.8542808000293651,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,6,140.127794,40.565485,-3.83514721627796,0.0172536568984846,79.15887725894622,7.697630062733902,1.5990142068082032,NA,NA,1.30300175627411,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,7,140.127794,40.565485,-3.717337689918568,0.0213945345541198,76.75140960331544,55.90783913546959,1.7243181593353967,NA,NA,-2.458722840943895,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,8,140.127794,40.565485,-3.4980571846510804,0.0220846808300612,75.87555535994714,158.0254637306982,1.7918956148608114,NA,NA,3.1866735113637743,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,9,140.127794,40.565485,-3.3905667408925373,0.0165635106225459,73.91521442144776,251.39323544276726,1.9008468780956225,NA,NA,3.88919212927761,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,10,140.127794,40.565485,-2.8888013494275073,0.0614230185586073,71.13672196118824,304.7405323536267,2.1077844001436894,NA,NA,-0.017893479287293398,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,11,140.127794,40.565485,-2.9739337808843076,0.0579722871789109,70.95410898461623,345.9052494614589,2.1042860756538584,NA,NA,-0.0642196750490965,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,12,140.127794,40.565485,-2.9919921754357635,0.0524511169713955,71.1724566816545,322.3722660784024,2.0912589093479155,NA,NA,-1.3109190419715384,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,13,140.127794,40.565485,-2.768842014192972,0.0434792153841811,65.98013027066489,245.69202814578398,2.3890118163425678,NA,NA,4.41016445624785,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,14,140.127794,40.565485,-2.798079414895314,0.0310565824172729,66.52085478974425,165.35501584864437,2.3563889047941005,NA,NA,-0.30161366810794,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,15,140.127794,40.565485,-3.0104805317622456,0.0400284840044847,69.36141469728737,60.52881768144546,2.180108669603481,NA,NA,-3.76424654282501,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,16,140.127794,40.565485,-3.364769034390473,0.0448595079360613,80.06101007768183,2.628556627451221,1.6055469702146037,NA,NA,0.698970553794333,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,17,140.127794,40.565485,-3.1386091407224432,0.0317467286932117,90.73040356498612,0,1.1030830401352651,NA,NA,0.698970553794333,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,18,140.127794,40.565485,-2.904279973328751,0.0324368749691505,99.526785877755,0,0.6747900732147367,NA,NA,0.698970553794333,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,19,140.127794,40.565485,-2.848384942574293,0.0386481914526072,99.46016623063268,0,0.6794698792841924,NA,NA,4.018107802585806,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,20,140.127794,40.565485,-3.089163536593487,0.0503806781435766,100.37036826886924,0,0.6291792616879543,NA,NA,0.847930365084931,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,21,140.127794,40.565485,-2.932227488706002,0.1690858376051561,99.10380783813909,0,0.6954494772381621,NA,NA,-1.0169961669813705,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,22,140.127794,40.565485,-2.5332229614741886,0.0586624334548496,99.95156460767592,0,0.6601029078005807,NA,NA,2.42293457832026,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,3,23,140.127794,40.565485,-2.234829489600405,0.0628033111104847,102.15706321745037,0,0.5481330892053882,NA,NA,2.61660560201324,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,0,140.127794,40.565485,-2.157436370094227,0.1414799865675795,100.91612392514884,0,0.6152607833272785,NA,NA,2.61660560201324,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,1,140.127794,40.565485,-2.3195319592821364,0.2167059306449751,99.04999261287486,0,0.712137403888961,NA,NA,2.61660560201324,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,2,140.127794,40.565485,-2.362528136785591,0.1449307179472759,102.15464732926445,0,0.5467956281390514,NA,NA,2.51977009016675,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,3,140.127794,40.565485,-3.273617138083197,0.1090431115984263,101.04559449663684,0,0.5933581850675094,NA,NA,2.42293457832026,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,4,140.127794,40.565485,-4.125371414426081,0.1318179387044263,100.99456082694083,0,0.5845185381067788,NA,NA,4.40456088375247,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,5,140.127794,40.565485,-3.243519813830803,0.1801281780201867,100.416675295156,0,0.6255098570571553,NA,NA,2.42293457832026,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,6,140.127794,40.565485,-1.7446730660613297,0.1173248669096992,99.39030332454693,8.437786799535235,0.7061682235644879,NA,NA,0.44186596276976897,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,7,140.127794,40.565485,-2.313082532656649,0.0710850664217578,99.13257484235584,55.147678162538476,0.7067760931401263,NA,NA,-1.7663723410794598,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,8,140.127794,40.565485,-3.795590732974812,0.0496905318676378,96.57857213298709,145.49881106623883,0.7938914663585412,NA,NA,-3.55815821004739,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,9,140.127794,40.565485,-3.415934485619547,0.0386481914526072,93.24433969388456,244.22771806108508,0.9693592219613392,NA,NA,-1.087486685192805,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,10,140.127794,40.565485,-2.3152323415318063,0.0579722871789109,90.38968010452862,313.2703386393589,1.172839812685983,NA,NA,3.7968023196226515,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,11,140.127794,40.565485,-2.3221117299323484,0.0862682844924262,92.59516995701694,341.0122133041182,1.054957829595939,NA,NA,-0.3935305754673435,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,12,140.127794,40.565485,-2.247728342851408,0.0662540424901838,94.81044543694881,335.29100177100514,0.9405922014979178,NA,NA,-3.143752089885905,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,13,140.127794,40.565485,-2.4790477778198765,0.1746070078126714,93.53873068798218,262.95968477299783,0.9972601988662659,NA,NA,6.51574019041677,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,14,140.127794,40.565485,-2.453250071317827,0.2291285636118859,92.73036985145447,147.5272406097971,1.0409605912111861,NA,NA,-2.29054763672156,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,15,140.127794,40.565485,-2.103261186439915,0.1387194014638218,93.27608007957451,53.31529013305192,1.0293251996774326,NA,NA,-1.670971746784925,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,16,140.127794,40.565485,-1.6750192585058024,0.0828175531127298,93.57874761539769,2.628556627451221,1.0327765545063419,NA,NA,0.706268774019162,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,17,140.127794,40.565485,-2.624804819556505,0.0752259440773955,94.98637662656405,0,0.9170414158230054,NA,NA,2.51977009016675,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,18,140.127794,40.565485,-3.3604694166401288,0.0683244813180001,100.14324563822225,0,0.6357656291847475,NA,NA,2.42293457832026,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,19,140.127794,40.565485,-3.593938660483755,0.0338171675210306,102.74995484129434,0,0.5087019542139519,NA,NA,2.42293457832026,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,20,140.127794,40.565485,-3.9559664750626187,0.0255354122097577,104.61696879396915,0,0.42085030559988734,NA,NA,3.504694023673955,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,21,140.127794,40.565485,-3.9030811767333984,0.0089719015872117,104.12129982335868,0,0.4435346597333958,NA,NA,3.28461105278818,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,22,140.127794,40.565485,-4.045828486044774,0.0234649733819387,104.31446948655963,0,0.4347485097639838,NA,NA,4.04848170532498,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,4,23,140.127794,40.565485,-4.1847061393808325,0.0262255584856964,103.04001502441048,0,0.49210187087624857,NA,NA,4.566413239135095,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,0,140.127794,40.565485,-4.500298082255963,0.0165635106225459,102.67777981943742,0,0.5065962153180159,NA,NA,5.08434477294521,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,1,140.127794,40.565485,-4.608218487789589,0.0158733643466045,100.56485636413694,0,0.5971226457560304,NA,NA,4.996734117187515,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,2,140.127794,40.565485,-5.1663088717840875,0.0572821409029694,99.943457965824,0,0.6150376407392553,NA,NA,4.90912346142982,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,3,140.127794,40.565485,-4.728177823024167,0.187719787055521,97.3876910871474,0,0.7303630577526461,NA,NA,4.996734117187515,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,4,140.127794,40.565485,-3.9688653283136364,0.6280331111048668,98.04439370377187,0,0.7221485574265627,NA,NA,3.58181047587179,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,5,140.127794,40.565485,-2.993712022535881,0.4506655181884377,96.04300345220739,0,0.8465769658403011,NA,NA,2.42293457832026,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,6,140.127794,40.565485,-1.7549921486621352,0.4623980048794071,96.6789050473026,5.32112681051771,0.856786577597421,NA,NA,0.5219923146540495,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,7,140.127794,40.565485,-1.5928965594742401,0.1573533509141867,95.77490332307062,42.513002622978355,0.912870586502923,NA,NA,-1.38859884685926,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,8,140.127794,40.565485,-1.3392191122040003,0.0393383377285459,95.63586919608099,129.55543487081547,0.930593380705975,NA,NA,-2.1080139568288647,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,9,140.127794,40.565485,-0.5971050884948597,0.0193240957263036,92.1245381213459,222.203054082213,1.176910941052761,NA,NA,0.6357895051632005,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,10,140.127794,40.565485,0.695360007258158,0.0096620478631504,86.64460350163746,286.7207164479337,1.616915645311887,NA,NA,-0.685062135853703,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,11,140.127794,40.565485,1.1188723556669156,0.006211316483454,85.42973652492077,284.57226148759685,1.7389511273859006,NA,NA,-0.43716884128087496,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,12,140.127794,40.565485,1.187236277897365,0.0213945345541198,84.60220127786624,281.88369215175635,1.8033643451763903,NA,NA,-0.2760853737678405,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,13,140.127794,40.565485,1.3011761482814532,0.0110423404150305,85.61622888814769,193.60099726387372,1.744215311102157,NA,NA,-0.057915425116686986,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,14,140.127794,40.565485,0.7968309861662544,0.0089719015872117,89.04339983776899,127.98710275824182,1.4646057448801437,NA,NA,-0.7773731693861194,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,15,140.127794,40.565485,0.060736427307603896,0.1021416488390334,94.83722760197482,35.52352251923822,1.0382933517775028,NA,NA,-0.162117481846879,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,16,140.127794,40.565485,-0.6048444004454532,0.0917894546999415,99.6445117756303,2.076439710269746,0.714871799208268,NA,NA,0.486047258388953,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,17,140.127794,40.565485,-0.6654690107252953,0.282959973135159,101.75368676624822,0,0.5858845414006315,NA,NA,0.486047258388953,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,18,140.127794,40.565485,-0.7751092633590391,0.6342444275883236,102.11346741997383,0,0.5631643165862852,NA,NA,0.486047258388953,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,19,140.127794,40.565485,-0.9526834764482214,0.7991893875378446,103.02408754438216,0,0.5076061331237358,NA,NA,0.486047258388953,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,20,140.127794,40.565485,-1.148746045863843,0.6024976988951091,102.67454401905607,0,0.5269157099047987,NA,NA,0.5373555607895425,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,21,140.127794,40.565485,-1.2777345783741207,0.4058060102523763,100.62451534124077,0,0.6446853138332249,NA,NA,0.218147068159339,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,22,140.127794,40.565485,-1.1203685687115383,0.2933121672742509,99.62098355519916,0,0.7056400764553095,NA,NA,0.20893584348182,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,5,23,140.127794,40.565485,-1.0524346082561284,0.251903390717886,101.18219999004475,0,0.6153285106118778,NA,NA,0.20893584348182,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,0,140.127794,40.565485,-0.9939598068514727,0.305734800241159,101.8011217774708,0,0.5796961567945353,NA,NA,0.05507904456523945,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,1,140.127794,40.565485,-0.8851794777678231,0.2967628986539473,100.13493737420495,0,0.6798356655007669,NA,NA,-0.322633312532819,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,2,140.127794,40.565485,-0.986220494900879,0.2815796805832815,99.23663437757767,0,0.7311594694446881,NA,NA,-0.32246288118127453,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,3,140.127794,40.565485,-0.8851794777678232,0.5859341882725632,98.8994070599782,0,0.7534720348743416,NA,NA,-0.373245707986318,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,4,140.127794,40.565485,-1.0601739202067504,0.3954538161132844,100.63524781268157,0,0.6473221719745172,NA,NA,-0.3037015743479685,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,5,140.127794,40.565485,-1.0747926205579286,0.299523483757705,99.31439281801497,0,0.7263748274713022,NA,NA,-0.183307887798493,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,6,140.127794,40.565485,-0.1422055305086025,0.2871008507907968,96.89488485146879,4.096867559376039,0.8979452409102362,NA,NA,-0.0632543047892874,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,7,140.127794,40.565485,-0.20626983498867973,0.251903390717886,98.43817272538007,32.00677780762533,0.7988602164881449,NA,NA,-0.139103827095821,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,8,140.127794,40.565485,-0.300431463721208,0.2339595875434598,97.6376763363659,90.40314391763779,0.8461822831329702,NA,NA,-1.36435859552105,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,9,140.127794,40.565485,-0.39201332180352433,0.2132551992652787,95.86131156614525,142.65020784136019,0.9540817092302429,NA,NA,-1.246732891742265,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,10,140.127794,40.565485,0.0319289883802731,0.1283672073247299,90.01042205140041,198.2419800459794,1.3443277961862177,NA,NA,0.7473829987452321,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,11,140.127794,40.565485,0.4253440125366508,0.0690146275939414,87.36462143513371,207.24788715160005,1.5453892837899046,NA,NA,-0.8961068082165895,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,12,140.127794,40.565485,0.49456785831716665,0.0814372605608497,87.04173315004635,206.88781090126423,1.5726235572314153,NA,NA,-0.7891718784087034,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,13,140.127794,40.565485,0.3157037599029211,0.0924796009758803,88.59617950959179,182.53065298966135,1.4558460971247076,NA,NA,-0.5011404696079319,-9999,-9999,40.565485_140.127794
JP-Srk,Dfa,2010,6,14,140.127794,40.565485,0.0904037897849435,0.0910993084240028,90.64487651165305,118.84916769416478,1.307747292264576,NA,NA,-0.6794220043923445,-9999,-9999,40.565485_140.127794
