ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,nee_nt_vut_ref,nee_nt_vut_25,nee_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
US-xML,Dfb,2019,1,16,-80.5248,37.3783,5.6575,0,88.05,28.3325,1.0925,7.037,13.266,-9999,8.96,7.805,0.5621665,0.5621665,0.5621665,2.619805,2.61916,2.624995,2.056995,2.056995,2.06283,37.3783_-80.5248
US-xML,Dfb,2019,1,17,-80.5248,37.3783,4.684,0,91.655,1.515,0.713,6.8335,13.366,-9999,9.0645,7.815,0.4482315,0.4482315,0.4482315,2.567255,2.56531,2.567565,2.1193,2.117085,2.119335,37.3783_-80.5248
US-xML,Dfb,2019,1,18,-80.5248,37.3783,4.0835,0,91.465,0.1575,0.698,6.5855,13.3,-9999,9.264,7.795,1.166879,1.166879,1.166879,2.53439,2.528535,2.535335,1.36836,1.3616565,1.368453,37.3783_-80.5248
US-xML,Dfb,2019,1,19,-80.5248,37.3783,3.5215,0,91.71,0,0.6525,6.2905,13.636,-9999,9.437,7.83,2.49153,2.49153,2.49153,2.503285,2.49379,2.50482,0.0131385,0.00225799999999998,0.013291,37.3783_-80.5248
US-xML,Dfb,2019,1,20,-80.5248,37.3783,3.1585,0,93.285,0,0.5155,5.928,13.6625,-9999,9.478,7.84,2.754005,2.754005,2.754005,2.483035,2.471185,2.48495,-0.26924455,-0.284137,-0.26906785,37.3783_-80.5248
US-xML,Dfb,2019,1,21,-80.5248,37.3783,2.748,0,95.795,0.065,0.3135,5.7505,13.4575,-9999,9.507,7.835,3.452695,3.3652,3.452695,2.459965,2.445475,2.46231,-0.990619,-0.9992515,-0.9059715,37.3783_-80.5248
US-xML,Dfb,2019,1,22,-80.5248,37.3783,2.411,0,96.44,0.1775,0.259,5.7385,13.461,-9999,9.5255,7.89,5.39642,5.298375,5.471835,2.4409,2.42424,2.4436,-2.95309,-3.043905,-2.85082,37.3783_-80.5248
US-xML,Dfb,2019,1,23,-80.5248,37.3783,2.023,0,97.96,0.195,0.1445,5.717,13.23,-9999,9.53,8.105,7.104835,6.413605,7.337415,2.41881,2.399665,2.42191,-4.68323,-4.941755,-4.00231,37.3783_-80.5248
US-xML,Dfb,2019,2,0,-80.5248,37.3783,1.9465,0,99.365,0.3225,0.045,5.6585,13.7505,-9999,9.518,8.05,7.993165,5.183895,7.593335,2.41444,2.394805,2.41762,-5.575865,-5.575545,-2.768345,37.3783_-80.5248
US-xML,Dfb,2019,2,1,-80.5248,37.3783,1.9635,0,99.6,0.4175,0.0285,5.6225,13.7505,-9999,9.518,7.665,4.984915,4.32033,4.984915,2.41541,2.395885,2.418575,-2.566655,-2.581545,-1.90866,37.3783_-80.5248
US-xML,Dfb,2019,2,2,-80.5248,37.3783,1.9405,0,99.255,0.465,0.0525,5.5975,13.738,-9999,9.53,7.615,3.92033,3.92033,4.065515,2.41409,2.39442,2.417275,-1.50337,-1.660965,-1.503735,37.3783_-80.5248
US-xML,Dfb,2019,2,3,-80.5248,37.3783,2.04,0,99.305,0.38,0.0495,5.5885,13.21,-9999,9.542,7.65,3.161,3.161,3.696635,2.419785,2.40075,2.422865,-0.7384395,-1.56514,-0.7391745,37.3783_-80.5248
US-xML,Dfb,2019,2,4,-80.5248,37.3783,1.918,0,98.875,0.0675,0.079,5.5335,13.18,-9999,9.219,7.565,3.1395,3.1395,3.54657,2.41281,2.392995,2.41602,-0.723803,-1.988795,-0.724327,37.3783_-80.5248
US-xML,Dfb,2019,2,5,-80.5248,37.3783,2.25,0,97.775,0.0675,0.16,5.443,13.4375,-9999,9.542,7.695,1.982125,1.558875,2.34275,2.43176,2.41407,2.43462,0.4522115,0.096741,0.6637945,37.3783_-80.5248
US-xML,Dfb,2019,2,6,-80.5248,37.3783,2.1215,0,98.265,0.16,0.1235,5.4185,13.155,-9999,9.542,7.82,0.983979,0.0555000000000001,0.989659,2.424435,2.405925,2.427435,1.4431585,1.438949,2.345155,37.3783_-80.5248
US-xML,Dfb,2019,2,7,-80.5248,37.3783,2.1525,0,98.45,1.475,0.1105,5.431,13.4325,-9999,9.542,7.81,-2.376665,-2.141045,-1.147406,2.426205,2.40789,2.42917,4.805535,3.576055,4.393245,37.3783_-80.5248
US-xML,Dfb,2019,2,8,-80.5248,37.3783,1.8785,0,99.54,15.37,0.0325,5.4815,13.321,-9999,9.3565,7.795,-1.742195,-1.742195,-1.63129,2.41054,2.39048,2.413795,4.155665,4.029075,4.155555,37.3783_-80.5248
US-xML,Dfb,2019,2,9,-80.5248,37.3783,1.7135,0,100.135,35.26,0,5.5245,13.331,-9999,9.2445,8.8035,-1.478625,-1.54302,-1.478625,2.401075,2.37996,2.4045,3.882785,3.863575,3.94583,37.3783_-80.5248
US-xML,Dfb,2019,2,10,-80.5248,37.3783,1.7465,0,-9999,52.6325,0.901,5.575,13.757,-9999,9.1,7.715,-1.5412,-1.5412,-1.5412,2.402975,2.382065,2.40636,3.947225,3.923265,3.94756,37.3783_-80.5248
US-xML,Dfb,2019,2,11,-80.5248,37.3783,1.8325,0,-4949.265,72.405,0.4405,5.633,13.4635,-9999,9.0695,8.668,-1.88348,-1.88348,-1.88348,2.407905,2.38754,2.4112,4.29435,4.27102,4.29468,37.3783_-80.5248
US-xML,Dfb,2019,2,12,-80.5248,37.3783,3.0975,0,100.515,135.1925,0,5.7715,13.991,-9999,9.1325,7.72,-1.93921,-1.93921,-1.93921,2.47942,2.46719,2.4814,4.420415,4.4064,4.42061,37.3783_-80.5248
US-xML,Dfb,2019,2,13,-80.5248,37.3783,3.2245,0,99.915,106.1925,0.0065,6.0825,13.593,-9999,9.167,7.69,-1.798,-1.798,-1.798,2.48671,2.47529,2.48855,4.28637,4.27329,4.28655,37.3783_-80.5248
US-xML,Dfb,2019,2,14,-80.5248,37.3783,2.9385,0,99.99,58.49,0.001,6.129,13.337,-9999,9.2685,8.181,-1.507345,-1.507345,-1.507345,2.470695,2.45743,2.47284,3.97997,3.964775,3.980185,37.3783_-80.5248
US-xML,Dfb,2019,2,15,-80.5248,37.3783,3.553,0.257,97.475,36.425,0.201,6.064,13.3955,-9999,9.1115,8.091,-1.0773725,-1.0773725,-1.0773725,2.50501,2.49572,2.50651,3.583735,3.57309,3.583885,37.3783_-80.5248
US-xML,Dfb,2019,2,16,-80.5248,37.3783,3.6085,0,94.47,12.69,0.4465,5.969,13.085,-9999,9.378,11.359,-0.4637145,-0.4637145,-0.4637145,2.50803,2.4991,2.509475,2.973045,2.962815,2.97319,37.3783_-80.5248
US-xML,Dfb,2019,2,17,-80.5248,37.3783,3.165,0,98.315,0.775,0.129,5.842,13.66,-9999,9.478,13.4075,0.250188,0.250188,0.250188,2.4834,2.4716,2.485315,2.234935,2.22141,2.235125,37.3783_-80.5248
US-xML,Dfb,2019,2,18,-80.5248,37.3783,3.5505,0,97.025,0.1925,0.2345,5.751,13.3365,-9999,9.4335,9.6995,1.072223,1.072223,1.072223,2.5049,2.495595,2.50641,1.434035,1.42337,1.434185,37.3783_-80.5248
US-xML,Dfb,2019,2,19,-80.5248,37.3783,3.7365,0.257,96.41,0.19,0.287,5.7355,13.611,-9999,9.421,11.2945,2.01928,2.01928,2.01928,2.51523,2.507125,2.516535,0.497128,0.4878435,0.497258,37.3783_-80.5248
US-xML,Dfb,2019,2,20,-80.5248,37.3783,3.7685,0,96.335,0.1625,0.2935,5.7395,13.3105,-9999,9.421,9.558,2.754005,2.754005,2.754005,2.517005,2.509105,2.51828,-0.23585405,-0.24578235,-0.23573645,37.3783_-80.5248
US-xML,Dfb,2019,2,21,-80.5248,37.3783,3.6935,0.257,96.985,0.2275,0.241,5.733,13.3215,-9999,9.429,11.782,3.3652,3.3652,3.3652,2.512845,2.50446,2.514195,-0.851135,-0.8584955,-0.8504035,37.3783_-80.5248
US-xML,Dfb,2019,2,22,-80.5248,37.3783,3.7175,0.257,95.115,0.1225,0.391,5.715,13.005,-9999,9.406,11.234,4.8802,4.8802,4.8802,2.514155,2.50593,2.515485,-2.364845,-2.36849,-2.363445,37.3783_-80.5248
US-xML,Dfb,2019,2,23,-80.5248,37.3783,3.8715,0.514,94.82,0.2,0.419,5.6895,13.586,-9999,9.365,9.4515,7.02396,6.284895,7.1415,2.52269,2.51546,2.523855,-4.50022,-4.623825,-3.76477,37.3783_-80.5248
US-xML,Dfb,2019,3,0,-80.5248,37.3783,4.077,1.542,94.565,0.2825,0.4445,5.6865,13.15,-9999,9.231,9.5565,7.993165,5.556215,7.593335,2.534035,2.52814,2.53499,-5.45827,-5.458175,-3.02685,37.3783_-80.5248
US-xML,Dfb,2019,3,1,-80.5248,37.3783,3.721,0,95.71,0.1675,0.343,5.6835,13.42,-9999,9.425,7.505,5.42457,5.09875,5.42457,2.514365,2.50616,2.515685,-2.90901,-2.915825,-2.58571,37.3783_-80.5248
US-xML,Dfb,2019,3,2,-80.5248,37.3783,3.806,0,96.76,0.3425,0.26,5.6555,13.5455,-9999,9.417,8.9035,4.76083,4.741185,4.76083,2.519075,2.51142,2.52031,-2.24064,-2.25156,-2.221645,37.3783_-80.5248
US-xML,Dfb,2019,3,3,-80.5248,37.3783,3.441,0,99.665,0.4625,0.0265,5.674,13.6445,-9999,9.437,10.0025,4.50207,4.50207,4.50207,2.49881,2.48879,2.50043,-2.0018,-2.016735,-2.001855,37.3783_-80.5248
US-xML,Dfb,2019,3,4,-80.5248,37.3783,2.919,0.257,-4949.41,0.43,0.7065,5.639,13.664,-9999,9.416,7.545,3.75741,3.75741,4.3994,2.469595,2.456205,2.47176,-1.2858615,-2.046475,-1.2859265,37.3783_-80.5248
US-xML,Dfb,2019,3,5,-80.5248,37.3783,2.5055,0.257,-9999,0.3775,1.407,5.5615,13.613,-9999,9.354,7.555,0.8235,0.8235,3.21484,2.446265,2.43021,2.44886,1.6251,-0.7911855,1.40773,37.3783_-80.5248
US-xML,Dfb,2019,3,6,-80.5248,37.3783,2.3575,0,-9999,0.365,1.398,5.478,13.644,-9999,9.354,9.767,0.2489,0.2489,0.6992715,2.43787,2.42087,2.44062,2.19145,1.743905,2.196125,37.3783_-80.5248
US-xML,Dfb,2019,3,7,-80.5248,37.3783,2.335,0,-9999,1.42,1.387,5.414,13.601,-9999,9.3505,7.565,-1.854355,-1.82702,-1.341486,2.436595,2.419445,2.43937,4.293445,3.780365,4.275195,37.3783_-80.5248
US-xML,Dfb,2019,3,8,-80.5248,37.3783,2.103,0,-9999,17.3425,1.0795,5.3875,13.58,-9999,9.2,7.655,-1.81337,-1.81337,-1.63129,2.42338,2.404745,2.426395,4.23947,4.04567,4.239365,37.3783_-80.5248
US-xML,Dfb,2019,3,9,-80.5248,37.3783,1.6775,0,-9999,51.2,0.835,5.3675,13.5285,-9999,9.0935,7.815,-1.478625,-1.54302,-1.478625,2.398995,2.377645,2.402455,3.880735,3.86114,3.943825,37.3783_-80.5248
US-xML,Dfb,2019,3,10,-80.5248,37.3783,1.293,0,-9999,59.5625,0.9095,5.359,13.515,-9999,9.1225,7.68,-1.5412,-1.5412,-1.5412,2.376825,2.35303,2.38068,3.921495,3.89423,3.92188,37.3783_-80.5248
US-xML,Dfb,2019,3,11,-80.5248,37.3783,1.273,0,-9999,44.34,0.797,5.3465,13.531,-9999,9.0765,7.645,-1.88348,-1.88348,-1.88348,2.375665,2.351745,2.37954,4.262635,4.23523,4.26302,37.3783_-80.5248
US-xML,Dfb,2019,3,12,-80.5248,37.3783,1.241,0,-9999,49.275,0.8475,5.321,13.5025,-9999,9.108,7.645,-1.93921,-1.93921,-1.93921,2.37381,2.34969,2.377725,4.316545,4.2889,4.316935,37.3783_-80.5248
US-xML,Dfb,2019,3,13,-80.5248,37.3783,1.0085,0,100.31,75.4375,0.003,5.322,13.6915,-9999,9.464,7.59,-1.798,-1.798,-1.798,2.3603,2.33471,2.364455,4.16204,4.13271,4.162455,37.3783_-80.5248
US-xML,Dfb,2019,3,14,-80.5248,37.3783,0.993,0,94.295,131.935,0.375,5.3375,14.205,-9999,9.176,7.56,-1.507345,-1.507345,-1.507345,2.359405,2.333715,2.363575,3.870505,3.84106,3.87092,37.3783_-80.5248
US-xML,Dfb,2019,3,15,-80.5248,37.3783,1.271,0,87.375,89.8625,0.8455,5.3305,13.817,-9999,9.1115,8.0865,-1.0773725,-1.0773725,-1.0773725,2.37555,2.35162,2.37943,3.456415,3.42899,3.4568,37.3783_-80.5248
US-xML,Dfb,2019,3,16,-80.5248,37.3783,1.0845,0,85.51,42.295,0.9575,5.227,13.7885,-9999,9.4475,10.692,-0.4637145,-0.4637145,-0.4637145,2.364725,2.339615,2.3688,2.832105,2.80333,2.832515,37.3783_-80.5248
US-xML,Dfb,2019,3,17,-80.5248,37.3783,0.724,0,87.65,1.2275,0.795,4.982,13.696,-9999,9.518,16.527,0.250188,0.250188,0.250188,2.34371,2.316325,2.348155,2.097525,2.066135,2.097965,37.3783_-80.5248
US-xML,Dfb,2019,3,18,-80.5248,37.3783,0.701,0,88.425,0,0.7445,4.7165,13.6915,-9999,9.518,16.453,1.072223,1.072223,1.072223,2.342365,2.314835,2.34683,1.274164,1.2426105,1.2746095,37.3783_-80.5248
US-xML,Dfb,2019,3,19,-80.5248,37.3783,0.705,0,89.94,0,0.647,4.545,13.395,-9999,9.518,12.0065,2.01928,2.01928,2.01928,2.3426,2.315095,2.34706,0.3273384,0.29581345,0.32778245,37.3783_-80.5248
US-xML,Dfb,2019,3,20,-80.5248,37.3783,1.279,0,77.26,0,1.5445,4.417,13.5705,-9999,9.518,15.426,2.754005,2.754005,2.754005,2.375925,2.35205,2.379795,-0.3745945,-0.404608,-0.3742375,37.3783_-80.5248
US-xML,Dfb,2019,3,21,-80.5248,37.3783,2.0785,0,65.36,0,2.462,4.36,13.36,-9999,9.53,7.59,3.3652,3.3652,3.3652,2.42197,2.40318,2.425015,-0.940492,-0.956897,-0.938829,37.3783_-80.5248
US-xML,Dfb,2019,3,22,-80.5248,37.3783,2.6575,0,51.225,0,3.612,4.3225,13.5,-9999,9.507,7.57,4.8802,4.8802,4.8802,2.454845,2.43977,2.45728,-2.42316,-2.42984,-2.420585,37.3783_-80.5248
US-xML,Dfb,2019,3,23,-80.5248,37.3783,2.7675,0,56.755,0,3.2235,4.2625,13.498,-9999,9.1525,7.595,6.717845,6.284895,7.1415,2.46107,2.4467,2.463395,-4.25468,-4.69097,-3.82989,37.3783_-80.5248
US-xML,Dfb,2019,4,0,-80.5248,37.3783,2.8525,0,71.11,0,2.1665,4.237,13.49,-9999,9.507,7.6,6.449775,5.13568,6.285085,2.465855,2.45203,2.46809,-3.981905,-4.003285,-2.680855,37.3783_-80.5248
US-xML,Dfb,2019,4,1,-80.5248,37.3783,4.1745,0,42.165,0,4.8055,4.2365,13.315,-9999,9.3495,7.58,4.984915,4.32033,4.984915,2.539285,2.53403,2.54013,-2.444865,-2.446565,-1.78215,37.3783_-80.5248
US-xML,Dfb,2019,4,2,-80.5248,37.3783,4.503,0,42.96,0,4.806,4.2425,13.478,-9999,9.162,7.75,3.92033,3.92033,4.064245,2.557395,2.554275,2.5579,-1.362481,-1.50872,-1.3625015,37.3783_-80.5248
US-xML,Dfb,2019,4,3,-80.5248,37.3783,5.5035,0,56.26,0,3.9465,4.255,13.288,-9999,9.083,7.625,3.161,3.161,3.498125,2.611535,2.611035,2.615545,-0.5499625,-0.954088,-0.548643,37.3783_-80.5248
US-xML,Dfb,2019,4,4,-80.5248,37.3783,5.2685,0,70.875,0,2.606,4.311,13.2895,-9999,8.968,7.605,3.26093,3.26093,3.3095,2.59881,2.597765,2.601925,-0.662393,-1.0212465,-0.66125,37.3783_-80.5248
US-xML,Dfb,2019,4,5,-80.5248,37.3783,3.694,0,94.98,0.1975,0.405,4.4295,13.295,-9999,9.406,7.585,0.8235,0.8235,1.878445,2.51285,2.50447,2.5142,1.69057,0.628863,1.603515,37.3783_-80.5248
US-xML,Dfb,2019,4,6,-80.5248,37.3783,4.215,0,100.03,0.2725,0.004,4.643,13.275,-9999,9.296,7.57,0.1233335,-0.1481665,0.3202,2.541545,2.53655,2.54235,2.418935,2.221465,2.733475,37.3783_-80.5248
US-xML,Dfb,2019,4,7,-80.5248,37.3783,5.094,0,-9999,1.945,1.2695,4.987,13.27,-9999,9.348,7.595,-2.376665,-2.376665,-1.728655,2.5895,2.589215,2.59058,4.96606,4.31809,4.8714,37.3783_-80.5248
US-xML,Dfb,2019,4,8,-80.5248,37.3783,5.1715,0,-9999,14.85,1.2455,5.311,13.245,-9999,9.348,7.635,-2.00026,-2.00026,-1.81406,2.593695,2.59352,2.59516,4.593775,4.37241,4.59268,37.3783_-80.5248
US-xML,Dfb,2019,4,9,-80.5248,37.3783,4.8805,0.514,-9999,32.455,0.723,5.488,13.225,-9999,9.0605,7.665,-1.79194,-1.803065,-1.79194,2.577955,2.577295,2.578055,4.36999,4.369295,4.38073,37.3783_-80.5248
US-xML,Dfb,2019,4,10,-80.5248,37.3783,5.0845,1.028,-9999,57.0875,0.8755,5.636,13.28,-9999,9.148,7.675,-1.71142,-1.746455,-1.71142,2.589,2.5889,2.58979,4.30032,4.30017,4.335465,37.3783_-80.5248
US-xML,Dfb,2019,4,11,-80.5248,37.3783,4.8505,0.514,-9999,69.3275,0.9055,5.7665,13.71,-9999,9.124,7.645,-2.70932,-2.73368,-2.70932,2.576285,2.574855,2.577095,5.285725,5.28553,5.308735,37.3783_-80.5248
US-xML,Dfb,2019,4,12,-80.5248,37.3783,5.1875,0,-9999,82.665,0.9385,5.924,13.5985,-9999,9.1,7.685,-3.01979,-3.01979,-3.01979,2.59454,2.59426,2.596225,5.614135,5.61405,5.616015,37.3783_-80.5248
US-xML,Dfb,2019,4,13,-80.5248,37.3783,5.016,0,100.745,78.53,0,6.021,13.5055,-9999,8.867,8.2325,-2.2798,-2.2798,-2.2798,2.585295,2.585205,2.585625,4.86506,4.865005,4.865425,37.3783_-80.5248
US-xML,Dfb,2019,4,14,-80.5248,37.3783,5.5895,0,100.905,35.77,0,6.04,13.301,-9999,9.062,7.705,-1.53675,-1.53675,-1.53675,2.61604,2.61546,2.620715,4.15221,4.15221,4.157465,37.3783_-80.5248
US-xML,Dfb,2019,4,15,-80.5248,37.3783,7.1075,0,101.17,30.5125,0,6.1925,13.344,-9999,9.0035,8.2475,-0.249333,-0.249333,-0.249333,2.696265,2.694245,2.71265,2.94358,2.94358,2.96198,37.3783_-80.5248
US-xML,Dfb,2019,4,16,-80.5248,37.3783,5.461,0,-9999,13.01,1.2475,6.2765,13.6115,-9999,9.348,7.705,0.5621665,0.5621665,0.5621665,2.609215,2.60876,2.612905,2.046595,2.046595,2.05074,37.3783_-80.5248
US-xML,Dfb,2019,4,17,-80.5248,37.3783,5.286,0.514,-9999,1.11,1.2685,6.1165,13.625,-9999,9.348,7.655,0.4482315,0.4482315,0.4482315,2.599845,2.599555,2.602185,2.151325,2.151325,2.15396,37.3783_-80.5248
US-xML,Dfb,2019,4,18,-80.5248,37.3783,6.1835,0.514,-9999,0.485,1.278,6.1005,14.06,-9999,9.348,7.66,1.166879,1.166879,1.166879,2.647815,2.64667,2.65706,1.479795,1.479795,1.4901805,37.3783_-80.5248
US-xML,Dfb,2019,4,19,-80.5248,37.3783,5.8825,0.514,-9999,0.68,1.288,6.1775,14.35,-9999,9.348,7.765,2.49153,2.49153,2.49153,2.6318,2.630945,2.63873,0.1394145,0.1394145,0.1471975,37.3783_-80.5248
US-xML,Dfb,2019,4,20,-80.5248,37.3783,5.5605,0.014,-9999,0.6025,1.299,6.1665,14.9,-9999,9.348,7.715,2.754005,2.754005,2.754005,2.61462,2.614065,2.619065,-0.13993815,-0.13996215,-0.1350373,37.3783_-80.5248
US-xML,Dfb,2019,4,21,-80.5248,37.3783,5.387,0.173,-9999,0.5875,1.3095,6.1315,15.8,-9999,9.124,7.725,3.452695,3.3652,3.452695,2.6053,2.60492,2.60842,-0.847775,-0.8477095,-0.7568425,37.3783_-80.5248
US-xML,Dfb,2019,4,22,-80.5248,37.3783,5.06,0.2145,-9999,0.54,1.318,6.0825,15.505,-9999,9.094,8.44,5.39642,5.298375,5.471835,2.587675,2.5876,2.58828,-2.80882,-2.88405,-2.71093,37.3783_-80.5248
US-xML,Dfb,2019,4,23,-80.5248,37.3783,5.056,0.081,-9999,0.6775,1.3255,6.0595,15.07,-9999,9.348,11.16,7.104835,6.413605,7.337415,2.587435,2.586775,2.588695,-4.51747,-4.75043,-3.82724,37.3783_-80.5248
US-xML,Dfb,2019,5,0,-80.5248,37.3783,3.7225,0.211,-9999,0.5625,1.3315,5.9775,15.17,-9999,9.348,12.53,7.993165,5.183895,7.593335,2.514455,2.50626,2.515775,-5.47752,-5.47739,-2.66917,37.3783_-80.5248
US-xML,Dfb,2019,5,1,-80.5248,37.3783,2.9775,1.2705,-9999,0.39,1.3375,5.796,15.155,-9999,9.179,13.61,4.984915,4.32033,4.984915,2.47288,2.459865,2.47498,-2.51014,-2.520725,-1.848305,37.3783_-80.5248
US-xML,Dfb,2019,5,2,-80.5248,37.3783,2.449,1.3935,100.705,0.365,0,5.615,15.025,-9999,9.5255,14.225,3.92033,3.92033,4.065515,2.44306,2.426645,2.445715,-1.47488,-1.629515,-1.475205,37.3783_-80.5248
US-xML,Dfb,2019,5,3,-80.5248,37.3783,2.417,1.043,-9999,0.3625,1.348,5.4715,14.86,-9999,9.348,14.485,3.161,3.161,3.696635,2.441245,2.42463,2.44394,-0.7173295,-1.54474,-0.717971,37.3783_-80.5248
US-xML,Dfb,2019,5,4,-80.5248,37.3783,2.0865,0.7655,100.115,0.3225,0,5.3805,14.2685,-9999,9.279,15.15,3.1395,3.1395,3.54657,2.42244,2.4037,2.425475,-0.7143305,-1.97963,-0.714826,37.3783_-80.5248
US-xML,Dfb,2019,5,5,-80.5248,37.3783,1.441,0.473,100.365,0.145,0,5.2665,14.332,-9999,9.518,16.64,1.982125,1.558875,2.34275,2.38534,2.362485,2.38904,0.4065475,0.052605,0.598918,37.3783_-80.5248
US-xML,Dfb,2019,5,6,-80.5248,37.3783,0.5345,0.3855,100.435,0,0,5.0195,15.29,-9999,9.518,20.125,0.983979,0.0555000000000001,0.989659,2.332575,2.303995,2.33721,1.352771,1.349088,2.24046,37.3783_-80.5248
US-xML,Dfb,2019,5,7,-80.5248,37.3783,-0.3065,0.312,100.46,1.5475,0,4.6725,15.51,-9999,9.3265,31.455,-2.376665,-2.141045,-1.147406,2.282865,2.24904,2.288365,4.66448,3.43481,4.240375,37.3783_-80.5248
US-xML,Dfb,2019,5,8,-80.5248,37.3783,-1.1675,0.297,100.36,46.9275,0,4.504,15.32,-9999,9.0805,36,-1.742195,-1.742195,-1.63129,2.231175,2.19205,2.237545,3.979105,3.83736,3.978905,37.3783_-80.5248
US-xML,Dfb,2019,5,9,-80.5248,37.3783,-1.4395,0.181,-4949.405,83.565,0.522,4.424,15.13,-9999,9.13,22.7455,-1.478625,-1.54302,-1.478625,2.21471,2.173925,2.22136,3.69932,3.662285,3.761055,37.3783_-80.5248
