ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,reco_nt_vut_ref,reco_nt_vut_25,reco_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
DE-HoH,Cfb,2019,1,0,11.22235,52.08656,6.01,0.005,-9999,0,2.1195,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,1,11.22235,52.08656,5.751,0.003,-9999,0,2.1205,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,2,11.22235,52.08656,5.48,0.002,-9999,0,2.116,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,3,11.22235,52.08656,5.1215,0.001,-9999,0,2.1135,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,4,11.22235,52.08656,4.616,0.001,-9999,0,2.1045,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,5,11.22235,52.08656,3.874,0.001,-9999,0,2.13,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,6,11.22235,52.08656,3.4095,0.001,-9999,0,2.1825,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,7,11.22235,52.08656,3.094,0.001,-9999,0,2.2005,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,8,11.22235,52.08656,3.278,0.001,-9999,0,2.272,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,9,11.22235,52.08656,2.7125,0,-9999,26.4895,2.2915,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,10,11.22235,52.08656,2.9255,0,-9999,95.153,2.41,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,11,11.22235,52.08656,4.118,0,-9999,152.8625,2.635,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,12,11.22235,52.08656,5.531,0,-9999,194.9625,2.965,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,13,11.22235,52.08656,7.2465,0,-9999,193.9475,3.585,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,14,11.22235,52.08656,7.434,0,-9999,203.1105,3.7315,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,15,11.22235,52.08656,7.6645,0,-9999,174.099,3.8735,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,16,11.22235,52.08656,7.6705,0,-9999,0,3.914,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,17,11.22235,52.08656,7.312,0,-9999,0,3.824,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,18,11.22235,52.08656,6.4325,0,-9999,0,3.6095,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,19,11.22235,52.08656,5.692,0.002,-9999,0,3.398,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,20,11.22235,52.08656,5.251,0.003,-9999,0,3.229,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,21,11.22235,52.08656,4.842,0.005,-9999,0,3.106,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,22,11.22235,52.08656,4.1755,0.007,-9999,0,2.9465,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,1,23,11.22235,52.08656,3.8365,0.015,-9999,0,2.761,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,0,11.22235,52.08656,4.3705,0.034,-9999,0,2.8145,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,1,11.22235,52.08656,4.434,0.072,-9999,0,2.7585,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,2,11.22235,52.08656,4.53,0.118,-9999,0,2.7085,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,3,11.22235,52.08656,4.512,0.129,-9999,0,2.6955,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,4,11.22235,52.08656,4.236,0.137,-9999,0,2.6905,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,5,11.22235,52.08656,3.7675,0.138,-9999,0,2.5765,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,6,11.22235,52.08656,3.5295,0.161,-9999,0,2.546,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,7,11.22235,52.08656,3.0175,0.137,-9999,0,2.5715,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,8,11.22235,52.08656,2.3745,0.067,-9999,0,2.63,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,9,11.22235,52.08656,1.8635,0.091,-9999,12.267,2.507,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,10,11.22235,52.08656,1.4095,0.12,-9999,41.607,2.4415,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,11,11.22235,52.08656,1.337,0.122,-9999,56.844,2.345,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,12,11.22235,52.08656,1.312,0.106,-9999,71.081,2.3085,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,13,11.22235,52.08656,1.3455,0.101,-9999,100.421,2.3515,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,14,11.22235,52.08656,1.522,0.124,-9999,75.26,2.38,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,15,11.22235,52.08656,1.188,0.112,-9999,77.319,2.415,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,16,11.22235,52.08656,0.9915,0.118,-9999,0,2.2735,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,17,11.22235,52.08656,0.852,0.095,-9999,0,2.248,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,18,11.22235,52.08656,0.7075,0.095,-9999,0,2.198,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,19,11.22235,52.08656,0.3445,0.115,-9999,0,2.187,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,20,11.22235,52.08656,0.2335,0.098,-9999,0,2.1825,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,21,11.22235,52.08656,-0.0105,0.08,-9999,0,2.2745,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,22,11.22235,52.08656,-0.1895,0.046,-9999,0,2.192,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,2,23,11.22235,52.08656,-0.0435,0.05,-9999,0,2.362,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,0,11.22235,52.08656,-0.4935,0.035,-9999,0,2.36,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,1,11.22235,52.08656,-1.2885,0.026,-9999,0,2.415,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,2,11.22235,52.08656,-2.038,0.025,-9999,0,2.349,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,3,11.22235,52.08656,-1.7435,0.029,-9999,0,2.3565,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,4,11.22235,52.08656,-1.756,0.026,-9999,0,2.342,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,5,11.22235,52.08656,-2.549,0.024,-9999,0,2.2465,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,6,11.22235,52.08656,-2.283,0.024,-9999,0,2.2465,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,7,11.22235,52.08656,-2.486,0.023,-9999,0,2.1945,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,8,11.22235,52.08656,-2.4135,0.019,-9999,0,2.1885,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,9,11.22235,52.08656,-2.2435,0.016,-9999,18.416,2.1885,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,10,11.22235,52.08656,-1.869,0.014,-9999,78.4535,2.173,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,11,11.22235,52.08656,-1.6915,0.017,-9999,129.164,2.2055,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,12,11.22235,52.08656,-1.051,0.012,-9999,220.989,2.4125,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,13,11.22235,52.08656,-0.5935,0.011,-9999,230.764,2.696,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,14,11.22235,52.08656,-0.3895,0.01,-9999,188.1275,2.7725,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,15,11.22235,52.08656,-0.267,0.009,-9999,124.299,2.8335,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,16,11.22235,52.08656,-0.4185,0.006,-9999,0,2.7025,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,17,11.22235,52.08656,-1.0105,0.005,-9999,0,2.507,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,18,11.22235,52.08656,-1.6065,0.007,-9999,0,2.438,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,19,11.22235,52.08656,-1.524,0.015,-9999,0,2.402,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,20,11.22235,52.08656,-1.303,0.044,-9999,0,2.376,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
DE-HoH,Cfb,2019,3,21,11.22235,52.08656,-1.0735,0.063,-9999,0,2.3615,-9999,-9999,-9999,-9999,-9999,,,,,,,,,,52.08656_11.22235
