ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,nee_nt_vut_ref,nee_nt_vut_25,nee_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
US-xBL,Cfa,2019,5,19,-78.0716,39.0603,8.4715,0,62.35,0,4.173,5.4045,-9999,37.382,33.3625,34.875,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,5,20,-78.0716,39.0603,8.559,0,59.725,0,4.489,4.968,-9999,37.382,33.361,34.88,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,5,21,-78.0716,39.0603,8.17,0,60.67,0,4.271,4.6785,-9999,37.382,33.3735,34.855,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,5,22,-78.0716,39.0603,7.544,0,62.635,0,3.8925,4.3295,-9999,37.382,33.368,34.84,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,5,23,-78.0716,39.0603,7.0635,0,64.16,0,3.6085,4.006,-9999,37.382,33.3635,34.845,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,0,-78.0716,39.0603,5.5145,0,70.945,0,2.6325,3.76,-9999,37.416,33.3005,34.845,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,1,-78.0716,39.0603,4.5245,0,74.755,0,2.132,3.5535,-9999,37.489,33.26,34.86,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,2,-78.0716,39.0603,2.4925,0,83.385,0,1.2155,3.3565,-9999,37.465,33.275,34.853,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,3,-78.0716,39.0603,1.689,0,87.33,0,0.8745,3.136,-9999,37.465,33.26,34.8475,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,4,-78.0716,39.0603,0.8775,0,89.795,0,0.6655,2.9135,-9999,37.526,33.3055,34.8735,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,5,-78.0716,39.0603,2.1335,0,87.03,0,0.93,2.7075,-9999,37.465,33.23,34.8415,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,6,-78.0716,39.0603,1.7985,0,86.41,0,0.953,2.505,-9999,37.502,33.313,34.855,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,7,-78.0716,39.0603,1.8485,0,86.575,11.22,0.944,2.325,-9999,37.5605,33.322,34.845,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,8,-78.0716,39.0603,6.3965,0,69.885,113.3775,2.94,2.299,-9999,36.0755,33.28,34.861,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,9,-78.0716,39.0603,9.0965,0,59.965,237.905,4.6325,2.7845,-9999,36.1085,33.3325,34.8485,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,10,-78.0716,39.0603,9.439,0,57.82,188.8525,4.9935,3.596,-9999,36.2225,33.315,34.863,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,11,-78.0716,39.0603,10.324,0,53.55,389.225,5.833,4.4395,-9999,36.1625,33.3,34.87,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,12,-78.0716,39.0603,10.7355,0,49.065,491.835,6.572,5.55,-9999,36.048,33.3,34.855,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,13,-78.0716,39.0603,10.8725,0,45.64,466.01,7.0785,6.517,-9999,36.0965,33.295,34.865,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,14,-78.0716,39.0603,10.7715,0,41.32,371.83,7.588,6.971,-9999,36.107,33.295,34.88,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,15,-78.0716,39.0603,10.3275,0,40.1,227.31,7.521,6.946,-9999,36.1495,33.3435,34.88,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,16,-78.0716,39.0603,9.2,0,41.37,67.1675,6.8285,6.512,-9999,37.272,33.347,34.866,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,17,-78.0716,39.0603,7.2975,0,47.57,0.52,5.3695,5.755,-9999,37.382,33.322,34.8485,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,18,-78.0716,39.0603,5.985,0,51.475,0,4.535,4.941,-9999,37.2585,33.28,34.842,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,19,-78.0716,39.0603,5.169,0,53.445,0,4.1115,4.3745,-9999,37.521,33.285,34.84,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,20,-78.0716,39.0603,4.104,0,57.655,0,3.472,3.895,-9999,37.465,33.3385,34.842,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,21,-78.0716,39.0603,3.236,0,61.265,0,2.9855,3.557,-9999,37.465,33.324,34.8365,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,22,-78.0716,39.0603,3.049,0,62.43,0,2.858,3.251,-9999,37.465,33.305,34.837,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,6,23,-78.0716,39.0603,1.7065,0,67.715,0,2.2355,2.9755,-9999,37.475,33.3125,34.85,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,7,0,-78.0716,39.0603,0.5305,0,71.09,0,1.8365,2.663,-9999,37.4465,33.3015,34.892,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,7,1,-78.0716,39.0603,-0.105,0,71.7,0,1.716,2.3335,-9999,37.256,33.2795,34.893,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,7,2,-78.0716,39.0603,-1.4565,0,78.505,0,1.186,2.1,-9999,37.115,33.31,34.899,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,7,3,-78.0716,39.0603,-1.6705,0,80.4,0,1.062,1.906,-9999,37.115,33.316,34.904,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,7,4,-78.0716,39.0603,-1.916,0,84.11,0.1925,0.8435,1.8635,-9999,37.115,33.318,34.905,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,7,5,-78.0716,39.0603,-1.695,0,85.79,0.3225,0.766,1.877,-9999,37.115,33.316,34.899,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,7,6,-78.0716,39.0603,-1.081,0,80.165,0.725,1.1235,1.8515,-9999,37.0975,33.3045,34.898,,,,,,,,,,39.0603_-78.0716
US-xBL,Cfa,2019,7,7,-78.0716,39.0603,-0.7625,0,78.215,3.55,1.2615,1.8575,-9999,37.045,33.3015,34.898,,,,,,,,,,39.0603_-78.0716
