ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds_1,swc_f_mds_2,swc_f_mds_3,swc_f_mds_4,nee_vut_ref,nee_vut_25,nee_vut_75,nee_nt_vut_ref,nee_nt_vut_25,nee_nt_vut_75,gpp_nt_vut_ref,gpp_nt_vut_25,gpp_nt_vut_75,lat_lon
US-xRN,Cfa,2019,1,0,-84.2826,35.9641,13.554,0.25,94.015,0.2,0.9305,12.6815,4.26,3.43,4.994,0.04,2.003065,1.75989,2.003065,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,1,-84.2826,35.9641,12.9775,0.25,93.275,0.0375,1.0035,12.405,4.11,3.37,5.3535,0.04,2.65075,2.65075,2.65075,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,2,-84.2826,35.9641,12.7615,0,91.015,0.175,1.326,12.0165,3.945,3.335,5.672,0.045,1.755,1.755,1.755,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,3,-84.2826,35.9641,12.6195,0,91.605,0.1775,1.227,11.8445,3.825,3.305,5.6195,0.04,1.527,1.527,1.527,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,4,-84.2826,35.9641,12.322,0,92.915,0.1,1.015,11.7035,3.74,3.29,5.481,0.04,-0.1421665,-0.1421665,1.253065,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,5,-84.2826,35.9641,12.179,0,92.895,0.1,1.0085,11.5875,3.665,3.28,5.481,0.04,0.898,0.898,1.5207,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,6,-84.2826,35.9641,12.224,0,91.185,0.01,1.2555,11.4765,3.615,3.265,5.481,0.041,1.12475,-2.331165,1.32125,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,7,-84.2826,35.9641,12.062,0,90.08,0.97,1.3975,11.3055,3.565,3.255,5.481,0.041,1.1025,-6.4325,1.1025,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,8,-84.2826,35.9641,11.477,0,92.47,26.3825,1.0215,11.172,3.525,3.22,5.731,0.0405,-0.8340365,-9.917085,-0.8340365,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,9,-84.2826,35.9641,11.205,0,93.045,89.2625,0.926,11.279,3.49,3.185,5.565,0.04,-15.62525,-15.62525,-15.62525,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,10,-84.2826,35.9641,11.5565,0,89.95,167.9025,1.3715,11.6545,3.4375,3.18,4.851,0.04,-15.29975,-15.29975,-15.29975,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,11,-84.2826,35.9641,12.1715,0,87.655,143.9375,1.752,12.14,3.389,3.165,4.9995,0.04,-14.66085,-14.66085,-14.66085,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,12,-84.2826,35.9641,12.5735,0,83.705,193.8725,2.376,12.5205,3.2485,3.15,4.7585,0.04,-10.0105,-10.0105,-10.0105,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,13,-84.2826,35.9641,13.43,0,77.585,268.37,3.4715,12.9215,3.259,3.125,4.7625,0.04,-4.74575,-4.74575,-4.74575,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,14,-84.2826,35.9641,13.5945,0,76.095,209.7375,3.726,13.2845,3.4095,3.12,4.8235,0.04,-5.83729,-5.83729,-5.7618,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,15,-84.2826,35.9641,13.6395,0,77.92,183.655,3.4515,13.3405,3.326,3.11,4.7655,0.04,-4.339,-4.537665,-4.339,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,16,-84.2826,35.9641,13.67,0,76.42,71.835,3.696,13.259,3.335,3.08,5.1865,0.04,-3.0619,-3.23805,-3.0619,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,17,-84.2826,35.9641,13.048,0,75.52,5.9625,3.674,12.732,3.315,3.07,5.3985,0.041,-2.453125,-2.453125,-2.453125,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,18,-84.2826,35.9641,11.791,0,74.065,0,3.5905,12.009,3.295,3.075,5.481,0.041,0.202585,0.202585,0.202585,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,19,-84.2826,35.9641,10.5965,0,76.8,0,2.969,11.0635,3.4075,3.05,5.481,0.0405,5.392,4.485,5.392,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,20,-84.2826,35.9641,9.5415,0,79.575,0,2.433,10.406,3.394,3.045,6.595,0.04,5.392,4.153,5.392,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,21,-84.2826,35.9641,8.714,0,81.475,0,2.0875,9.8745,3.4205,3.055,6.412,0.04,3.093215,1.344145,3.57425,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,22,-84.2826,35.9641,8.099,0,83.14,0.1325,1.8225,9.492,3.4135,3.03,6.272,0.04,1.519315,1.519315,1.957285,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,1,23,-84.2826,35.9641,7.666,0,85.435,0.46,1.528,9.678,3.225,3.025,6.109,0.04,3.216105,3.216105,3.216105,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,0,-84.2826,35.9641,7.5575,0,86.13,0.3625,1.444,9.884,3.3895,3.03,5.945,0.04,2.138325,2.138325,2.138325,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,1,-84.2826,35.9641,7.485,0,87.285,0.1975,1.3175,9.9565,3.3805,3.07,5.792,0.04,2.65075,2.65075,2.65075,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,2,-84.2826,35.9641,7.691,0,85.78,0.4325,1.4945,9.969,3.3575,3.06,5.819,0.04,1.755,1.755,1.755,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,3,-84.2826,35.9641,7.6935,0,85.58,0.075,1.5155,9.9425,3.3505,3.075,5.819,0.04,1.527,1.527,1.527,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,4,-84.2826,35.9641,7.6425,0,83.575,0.365,1.72,9.907,3.3415,3.0615,5.819,0.04,-0.1421665,-0.1421665,1.253065,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,5,-84.2826,35.9641,7.533,0,83.29,0.01,1.737,9.768,3.17,3.0385,5.807,0.04,0.898,0.898,1.5207,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,6,-84.2826,35.9641,7.3925,0,84.02,0.1975,1.645,9.5545,3.3395,3.02,5.787,0.04,1.295165,-2.331165,1.632865,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,7,-84.2826,35.9641,7.255,0,84.225,2.92,1.609,9.3325,3.524,3.0805,5.797,0.04,1.4119,-6.4325,1.4119,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,8,-84.2826,35.9641,7.1585,0,85.24,29.67,1.496,9.2035,3.665,2.985,5.7895,0.04,-1.150705,-9.917085,-1.150705,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,9,-84.2826,35.9641,7.221,0,85.775,54.535,1.4475,9.3555,3.135,3.005,5.942,0.04,-13.90325,-13.90325,-13.90325,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,10,-84.2826,35.9641,7.2345,0,89.09,35.705,1.1115,9.53,3.386,3.02,5.699,0.04,-12.6443,-12.6443,-12.6443,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,11,-84.2826,35.9641,6.9875,0.25,94.35,37.8225,0.566,9.5025,3.393,3.02,5.599,0.04,-11.4581,-11.4581,-11.4581,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,12,-84.2826,35.9641,7.1175,0.25,96.79,81.6725,0.3245,9.657,3.289,3.092,5.5555,0.04,-8.739875,-8.739875,-8.739875,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,13,-84.2826,35.9641,7.3435,0.25,96.675,66.0825,0.3415,9.837,3.165,3.047,5.7665,0.04,-3.2992975,-3.2992975,-3.2992975,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,14,-84.2826,35.9641,7.738,0,95.985,93.14,0.424,9.915,3.304,3.025,5.4635,0.04,-5.83729,-5.83729,-5.7618,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,15,-84.2826,35.9641,8.165,0,93.16,38.6325,0.7435,9.9915,3.439,3.035,5.7575,0.04,-4.339,-4.537665,-4.339,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,16,-84.2826,35.9641,8.0885,0,96.095,13.8275,0.4215,9.9885,3.358,3.0695,5.663,0.04,-3.0619,-3.23805,-3.0619,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,17,-84.2826,35.9641,8.045,0,96.94,3.02,0.3295,9.868,3.3595,3.098,5.532,0.04,-2.453125,-2.453125,-2.453125,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,18,-84.2826,35.9641,8.0515,0,96.615,0.5125,0.3645,9.7415,3.5575,3.068,5.468,0.04,0.202585,0.202585,0.202585,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,19,-84.2826,35.9641,7.903,0,97.585,0.6125,0.2575,9.632,3.552,3.0945,5.4985,0.04,6.877,4.485,6.877,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,20,-84.2826,35.9641,7.913,0,97.13,0.5125,0.306,9.569,3.13,3.0955,5.5245,0.04,6.877,4.485,6.877,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,21,-84.2826,35.9641,7.7475,0.25,98.035,0.675,0.207,9.537,3.13,3.035,5.489,0.04,3.14406,1.418445,3.57425,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,22,-84.2826,35.9641,7.784,0,-9999,0.615,3.45,9.513,3.527,3.03,5.893,0.04,1.727675,1.727675,2.13182,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,2,23,-84.2826,35.9641,7.8005,0.7505,-9999,0.765,3.4455,9.5335,3.19,3.075,5.973,0.04,3.226965,3.226965,3.226965,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,0,-84.2826,35.9641,7.807,1.5015,98.61,0.725,0.147,9.4725,3.585,3.05,5.526,0.04,2.003065,2.003065,2.003065,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,1,-84.2826,35.9641,7.6875,1.001,-4950.135,0.8925,1.78,9.436,4.22,3.11,5.7825,0.04,2.65075,2.65075,2.65075,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,2,-84.2826,35.9641,7.636,0.7505,-9999,0.46,3.418,9.4325,4.36,3.205,6.076,0.04,1.755,1.755,1.755,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,3,-84.2826,35.9641,7.5905,0.7505,-9999,0.815,3.407,9.41,4.35,3.28,6.076,0.04,1.527,1.527,1.527,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,4,-84.2826,35.9641,7.471,1.001,-9999,0.9675,3.395,9.4165,4.35,3.34,6.076,0.04,-0.1421665,-0.1421665,1.253065,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,5,-84.2826,35.9641,7.249,0.5,-9999,0.8375,3.383,9.382,4.345,3.36,6.076,0.04,0.898,0.898,1.5207,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,6,-84.2826,35.9641,7.206,0.5,-9999,0.735,3.372,9.349,4.26,3.36,6.076,0.04,1.12475,-2.331165,1.32125,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,7,-84.2826,35.9641,7.1795,0.25,-9999,0.985,3.3565,9.3225,4.225,3.385,6.076,0.04,1.1025,-6.4325,1.1025,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,8,-84.2826,35.9641,7.279,0,-4950.025,10.47,1.717,9.322,4.07,3.32,5.8995,0.04,-0.8340365,-9.917085,-0.8340365,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,9,-84.2826,35.9641,7.47,0,98.995,26.4275,0.104,9.417,3.93,3.295,5.64,0.04,-13.90325,-13.90325,-13.90325,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,10,-84.2826,35.9641,7.3905,0,98.69,90.6775,0.135,9.6525,3.825,3.245,5.4935,0.04,-12.6443,-12.6443,-12.6443,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,11,-84.2826,35.9641,7.842,0,96.09,207.18,0.417,10.1325,3.75,3.225,5.7625,0.04,-11.4581,-11.4581,-11.4581,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,12,-84.2826,35.9641,8.3855,0,92.43,137.315,0.8345,10.5885,3.685,3.178,5.4045,0.04,-8.739875,-8.739875,-8.739875,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,13,-84.2826,35.9641,8.596,0,90.91,99.1625,1.016,10.628,3.63,3.205,5.526,0.04,-2.8349575,-2.8349575,-2.8349575,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,14,-84.2826,35.9641,8.7475,0,88.81,83.48,1.2635,10.566,3.58,3.1275,5.503,0.04,-5.83729,-5.83729,-5.7618,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,15,-84.2826,35.9641,8.7145,0,88.595,74.2175,1.285,10.57,3.54,3.11,5.639,0.04,-4.339,-4.537665,-4.339,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,16,-84.2826,35.9641,8.7965,0,87.47,38.04,1.419,10.54,3.617,3.1235,5.8245,0.04,-3.0619,-3.23805,-3.0619,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,17,-84.2826,35.9641,8.6245,0,87.79,4.12,1.367,10.3125,3.485,3.1045,5.8195,0.04,-2.453125,-2.453125,-2.453125,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,18,-84.2826,35.9641,8.4215,0,86.815,0,1.4565,9.9065,3.4955,3.125,5.816,0.04,0.202585,0.202585,0.202585,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,19,-84.2826,35.9641,8.4535,0,86.2,0,1.5275,9.5675,3.425,3.105,5.816,0.04,6.877,4.485,6.877,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,20,-84.2826,35.9641,8.257,0,87.605,0,1.354,9.3775,3.473,3.11,5.77,0.04,6.877,4.485,6.877,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,21,-84.2826,35.9641,7.84,0,89.435,0.1025,1.1205,9.2515,3.5245,3.15,5.654,0.04,3.14406,1.418445,3.57425,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,22,-84.2826,35.9641,7.529,0,87.955,0.4825,1.252,9.162,3.4465,3.15,5.719,0.04,1.727675,1.727675,2.13182,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,3,23,-84.2826,35.9641,7.5465,0,87.09,0.8075,1.343,9.2165,3.5195,3.11,5.7345,0.04,3.226965,3.02124,3.226965,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,0,-84.2826,35.9641,7.4625,0,88,0.8025,1.2415,9.259,3.526,3.09,5.7255,0.04,2.003065,1.75989,2.003065,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,1,-84.2826,35.9641,7.3865,0,88.43,0.8175,1.191,9.2405,3.527,3.09,5.72,0.04,2.65075,2.65075,2.65075,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,2,-84.2826,35.9641,7.0585,0.25,93.77,0.6975,0.628,9.2305,3.417,3.045,5.6395,0.04,1.755,1.755,1.755,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,3,-84.2826,35.9641,7.014,0.7505,97.115,0.985,0.2895,9.212,3.385,3.055,5.603,0.04,1.527,1.527,1.527,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,4,-84.2826,35.9641,7.3175,1.001,98.065,0.995,0.1985,9.152,3.82,3.09,5.1835,0.04,-0.1421665,-0.1421665,1.253065,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,5,-84.2826,35.9641,7.512,1.5015,98.46,1.145,0.1595,9.142,4.535,3.14,4.73,0.04,0.898,0.898,1.5207,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,6,-84.2826,35.9641,7.352,1.501,98.72,1.235,0.1315,9.113,5.065,3.355,4.73,0.04,1.12475,-2.331165,1.32125,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,7,-84.2826,35.9641,7.113,0.25,-4950.085,1.32,1.6815,9.0895,4.745,3.52,4.73,0.04,1.1025,-6.4325,1.1025,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,8,-84.2826,35.9641,7.238,0,-9999,13.5775,2.802,9.1295,4.29,3.44,5.1325,0.04,-0.8340365,-9.917085,-0.8340365,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,9,-84.2826,35.9641,7.668,0,-9999,49.8925,2.5805,9.326,4.065,3.355,5.634,0.04,-15.62525,-15.62525,-15.62525,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,10,-84.2826,35.9641,8.431,0,-4950.095,122.095,1.507,9.7515,3.93,3.315,5.7325,0.04,-15.29975,-15.29975,-15.29975,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,11,-84.2826,35.9641,9.8465,0,97.815,352.3975,0.2685,10.656,3.83,3.275,4.605,0.04,-14.66085,-14.66085,-14.66085,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,12,-84.2826,35.9641,11.482,0,92.18,378.435,1.0695,11.722,3.76,3.275,4.7485,0.04,-10.0105,-10.0105,-10.0105,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,13,-84.2826,35.9641,12.9205,0,85.93,230.715,2.098,12.546,3.705,3.27,4.756,0.04,-4.74575,-4.74575,-4.74575,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,14,-84.2826,35.9641,13.4395,0,84.51,104.385,2.3885,12.5405,3.65,3.27,5.105,0.04,-5.83729,-5.83729,-5.7618,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,15,-84.2826,35.9641,13.4,0,85.34,42.4,2.2545,12.2805,3.61,3.1795,5.2105,0.04,-4.339,-4.537665,-4.339,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,16,-84.2826,35.9641,12.3095,0.7505,95.215,9.455,0.6905,11.9285,3.605,3.1455,4.73,0.041,-3.0619,-3.23805,-3.0619,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,17,-84.2826,35.9641,10.9565,2.7525,95.155,2.5875,0.6305,11.462,4.995,3.295,4.73,0.041,-2.453125,-2.453125,-2.453125,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,18,-84.2826,35.9641,9.074,0.7505,94.42,0.7125,0.6415,10.6665,5.11,3.55,4.73,0.04,0.202585,0.202585,0.202585,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,19,-84.2826,35.9641,7.8535,0,89.255,0.1775,1.14,9.8985,4.49,3.505,4.73,0.04,5.392,4.485,5.392,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,20,-84.2826,35.9641,7.4365,0,91.095,1.0525,0.9225,9.4355,4.19,3.425,4.73,0.04,5.392,4.153,5.392,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,21,-84.2826,35.9641,6.599,0,93.17,0.76,0.665,9.134,4.01,3.355,4.73,0.04,3.093215,1.344145,3.57425,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,22,-84.2826,35.9641,6.329,0.25,90.52,0.7225,0.9075,8.7725,3.885,3.315,4.73,0.04,1.519315,1.519315,1.957285,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,4,23,-84.2826,35.9641,6.051,0,90.99,0.7275,0.8455,8.551,3.805,3.3,5.265,0.04,3.216105,3.216105,3.216105,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,0,-84.2826,35.9641,5.7445,0.25,92.325,0.87,0.7065,8.427,3.765,3.27,5.4825,0.04,2.138325,2.138325,2.138325,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,1,-84.2826,35.9641,5.373,0.25,95.985,1.035,0.3595,8.253,3.6875,3.275,5.992,0.04,2.65075,2.65075,2.65075,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,2,-84.2826,35.9641,5.2895,0,92.5,0.7175,0.6675,8.1115,3.835,3.255,5.992,0.04,1.755,1.755,1.755,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,3,-84.2826,35.9641,5.101,0,91.81,0.7175,0.7205,7.9835,3.765,3.24,6.168,0.04,1.527,1.527,1.527,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,4,-84.2826,35.9641,4.8415,0,95.26,0.9075,0.4095,7.871,3.6255,3.255,6.21,0.04,-0.1421665,-0.1421665,1.253065,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,5,-84.2826,35.9641,5.1005,0,90.065,0.4,0.873,7.781,3.68,3.205,6.21,0.04,0.898,0.898,1.5207,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,6,-84.2826,35.9641,4.8945,0,84.895,0.025,1.3075,7.5465,3.63,3.0595,6.21,0.04,1.295165,-2.331165,1.632865,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,7,-84.2826,35.9641,4.3115,0,82.8,2.4675,1.43,7.1245,3.59,3.0345,6.21,0.04,1.4119,-6.4325,1.4119,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,8,-84.2826,35.9641,4.1245,0,82.345,80.4025,1.449,6.719,3.56,2.9835,6.2585,0.04,-1.150705,-9.917085,-1.150705,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,9,-84.2826,35.9641,4.7,0,77.82,244.9975,1.897,6.9645,3.52,2.969,5.231,0.04,-13.90325,-13.90325,-13.90325,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,10,-84.2826,35.9641,5.783,0,72.28,391.565,2.5585,7.7365,3.495,2.81,8.054,0.04,-12.6443,-12.6443,-12.6443,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,11,-84.2826,35.9641,7.012,0,66.67,486.6125,3.349,8.666,3.0715,2.9985,7.6025,0.04,-11.4581,-11.4581,-11.4581,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,12,-84.2826,35.9641,8.6495,0,59.99,531.4425,4.496,9.356,2.905,3.1,5.265,0.04,-8.739875,-8.739875,-8.739875,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,13,-84.2826,35.9641,10.2525,0,55.415,510.1025,5.5725,10.489,3.0825,3.13,5.243,0.04,-3.2992975,-3.2992975,-3.2992975,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,14,-84.2826,35.9641,11.5975,0,50.59,436.8475,6.755,11.272,3.43,3.09,5.235,0.04,-5.83729,-5.83729,-5.7618,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,15,-84.2826,35.9641,12.577,0,46.885,302.1625,7.741,12.6285,3.395,3.1,4.731,0.04,-4.339,-4.537665,-4.339,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
US-xRN,Cfa,2019,5,16,-84.2826,35.9641,13.1355,0,45.74,143.6775,8.2015,12.291,3.2065,3.13,4.8585,0.04,-3.0619,-3.23805,-3.0619,-9999,-9999,-9999,-9999,-9999,-9999,35.9641_-84.2826
